,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-11 00:37:00,10.62,370.0,373.0,0.4,23.0
2017-10-11 00:38:00,10.49,370.5,373.5,0.45,23.0
2017-10-11 00:39:00,10.52,371.0,374.5,0.55,23.5
2017-10-11 00:40:00,10.46,371.0,374.5,0.5,23.0
2017-10-11 00:41:00,10.565001,370.5,374.0,0.0,23.0
2017-10-11 00:42:00,10.315001,372.0,375.0,-0.05,23.0
2017-10-11 00:43:00,10.34,371.5,375.0,-0.5,23.5
2017-10-11 00:44:00,10.415,372.5,376.0,-0.5,24.0
2017-10-11 00:45:00,10.4,373.0,376.0,-0.75,23.0
2017-10-11 00:46:00,10.53,373.0,376.0,-0.45,23.0
2017-10-11 00:47:00,10.915,372.0,374.5,-0.9,22.0
2017-10-11 00:48:00,10.71,373.5,376.5,-0.65,22.5
2017-10-11 00:49:00,10.905,373.0,375.5,-0.65,23.0
2017-10-11 00:50:00,11.030001,373.0,376.0,-0.4,23.0
2017-10-11 00:51:00,10.860001,373.0,375.5,-0.25,23.0
2017-10-11 00:52:00,10.895,372.5,375.5,-0.5,22.5
2017-10-11 00:53:00,10.715,371.5,374.0,-0.2,22.5
2017-10-11 00:54:00,10.9,371.5,374.5,-0.05,23.0
2017-10-11 00:55:00,11.2,374.5,378.5,0.05,24.5
2017-10-11 00:56:00,10.49,374.0,378.0,-1.1,24.0
2017-10-11 00:57:00,10.75,373.0,377.0,-1.35,24.0
2017-10-11 00:58:00,10.705,373.0,376.5,-1.2,24.0
2017-10-11 00:59:00,10.530001,373.0,377.0,-1.2,24.0
2017-10-11 01:00:00,10.775,372.5,376.5,-0.75,24.0
2017-10-11 01:01:00,10.725,373.0,377.0,-0.65,24.0
2017-10-11 01:02:00,11.39,373.0,376.0,-0.050000012,23.5
2017-10-11 01:03:00,10.645,376.0,379.0,-0.5,23.5
2017-10-11 01:04:00,10.73,377.0,380.0,0.29999998,23.5
2017-10-11 01:05:00,11.075,376.0,379.0,0.6,23.0
2017-10-11 01:06:00,10.665,378.5,382.0,0.14999998,24.5
2017-10-11 01:07:00,10.92,379.5,383.0,1.5,24.5
2017-10-11 01:08:00,10.389999,381.5,386.5,0.3,25.5
2017-10-11 01:09:00,10.26,380.0,383.5,0.4,23.5
2017-10-11 01:10:00,10.035,373.5,375.5,-0.2,22.0
2017-10-11 01:11:00,10.440001,374.0,376.0,-0.75,22.0
2017-10-11 01:12:00,10.455,373.0,375.0,-0.8,21.5
2017-10-11 01:13:00,10.29,373.0,375.0,-0.6,21.5
2017-10-11 01:14:00,10.075001,373.0,375.5,-0.5,21.5
2017-10-11 01:15:00,10.29,372.0,374.0,-0.35000002,22.0
2017-10-11 01:16:00,10.29,372.0,374.5,-0.5,22.0
2017-10-11 01:17:00,10.75,371.5,374.0,0.2,22.5
2017-10-11 01:18:00,8.9,375.0,378.0,-0.3,23.5
2017-10-11 01:19:00,9.965,378.5,382.5,0.3,24.0
2017-10-11 01:20:00,10.190001,379.5,383.5,0.25,24.0
2017-10-11 01:21:00,9.73,382.0,386.0,0.1,25.0
2017-10-11 01:22:00,9.38,381.5,386.5,0.05,26.0
2017-10-11 01:23:00,9.455,382.5,387.5,0.05,26.0
2017-10-11 01:24:00,9.299999,383.5,387.5,-0.15,25.5
2017-10-11 01:25:00,9.405,381.0,386.0,0.0,25.5
2017-10-11 01:26:00,9.57,382.0,386.5,0.05,26.0
2017-10-11 01:27:00,10.055,383.5,388.0,0.3,25.5
2017-10-11 01:28:00,9.575,382.5,387.0,0.05,25.5
2017-10-11 01:29:00,9.635,380.0,384.5,0.1,25.0
2017-10-11 01:30:00,9.66,380.5,385.5,0.25,26.0
2017-10-11 01:31:00,9.525,380.5,385.0,0.25,25.5
2017-10-11 01:32:00,9.504999,380.5,385.0,0.3,25.0
2017-10-11 01:33:00,9.83,379.5,384.0,0.25,25.0
2017-10-11 01:34:00,9.84,379.0,383.5,0.05,25.0
2017-10-11 01:35:00,9.705,379.0,384.0,0.05,25.0
2017-10-11 01:36:00,9.9,379.5,384.0,0.1,25.5
2017-10-11 01:37:00,9.68,381.0,385.5,0.25,26.0
2017-10-11 01:38:00,9.7,380.0,384.5,0.2,25.0
2017-10-11 01:39:00,9.705,379.5,384.0,0.35000002,26.0
2017-10-11 01:40:00,9.690001,380.0,384.5,0.25,25.5
2017-10-11 01:41:00,10.620001,377.5,382.5,0.85,26.5
2017-10-11 01:42:00,9.525,381.0,386.0,0.3,26.0
2017-10-11 01:43:00,9.84,380.0,386.0,0.1,27.0
2017-10-11 01:44:00,10.030001,381.0,386.0,-0.15,26.0
2017-10-11 01:45:00,9.969999,379.5,385.0,0.0,26.5
2017-10-11 01:46:00,10.125,379.0,384.0,-0.05,26.5
2017-10-11 01:47:00,10.17,380.0,385.5,0.0,26.5
2017-10-11 01:48:00,10.315,378.5,384.0,0.05,26.5
2017-10-11 01:49:00,10.315001,380.5,386.5,0.1,28.0
2017-10-11 01:50:00,10.175,384.0,389.0,-0.35,27.0
2017-10-11 01:51:00,10.485001,381.5,387.0,-0.25,27.0
2017-10-11 01:52:00,10.485001,380.5,385.5,-0.3,26.0
2017-10-11 01:53:00,10.7,382.5,388.0,-0.5,27.0
2017-10-11 01:54:00,10.635,380.5,386.5,-0.25,27.5
2017-10-11 01:55:00,10.085,381.0,386.0,-0.1,26.0
2017-10-11 01:56:00,9.940001,383.5,388.0,-0.4,26.0
2017-10-11 01:57:00,10.42,381.5,387.5,0.4,28.0
2017-10-11 01:58:00,10.785,382.5,388.5,0.25,28.5
2017-10-11 01:59:00,10.76,382.5,389.0,0.1,28.5
2017-10-11 02:00:00,10.825001,382.5,388.5,0.05,28.0
2017-10-11 02:01:00,10.805,382.5,387.5,-0.15,27.0
2017-10-11 02:02:00,10.945,383.0,389.5,-0.15,28.0
2017-10-11 02:03:00,11.110001,382.5,388.5,0.0,28.0
2017-10-11 02:04:00,11.795,383.0,389.0,0.65,28.0
2017-10-11 02:05:00,12.21,383.0,389.5,0.65,28.0
2017-10-11 02:06:00,11.455,381.5,387.0,-0.15,27.5
2017-10-11 02:07:00,11.719999,382.0,388.0,-0.05,27.5
2017-10-11 02:08:00,11.55,383.0,389.0,-0.65,27.5
2017-10-11 02:09:00,11.450001,383.0,389.5,-0.3,28.0
2017-10-11 02:10:00,11.33,383.0,389.0,-0.9,27.5
2017-10-11 02:11:00,11.62,383.0,389.0,-0.35000002,28.0
2017-10-11 02:12:00,11.665,383.0,389.0,-0.75,27.5
2017-10-11 02:13:00,11.809999,386.0,391.5,-2.1,28.0
2017-10-11 02:14:00,11.360001,385.0,390.5,-0.95,27.0
2017-10-11 02:15:00,11.08,383.5,389.5,0.1,27.5
2017-10-11 02:16:00,10.945,385.0,390.5,-0.3,26.5
2017-10-11 02:17:00,10.85,385.0,390.0,-0.25,26.5
2017-10-11 02:18:00,10.96,385.0,390.0,-0.65,26.5
2017-10-11 02:19:00,11.094999,383.5,388.5,-0.35,26.0
2017-10-11 02:20:00,11.355,382.5,387.0,-0.4,26.0
2017-10-11 02:21:00,11.45,384.0,388.5,-0.15,26.0
2017-10-11 02:22:00,11.434999,382.5,387.5,0.1,26.0
2017-10-11 02:23:00,11.595,382.5,387.0,0.1,26.0
2017-10-11 02:24:00,11.445,383.5,388.0,0.2,26.5
2017-10-11 02:25:00,11.940001,383.0,388.0,0.6,26.5
2017-10-11 02:26:00,12.26,383.0,388.0,0.65,27.0
2017-10-11 02:27:00,11.690001,382.0,387.5,0.3,27.0
2017-10-11 02:28:00,11.735001,383.5,389.0,0.45000002,27.0
2017-10-11 02:29:00,11.72,383.5,389.0,0.45,27.0
2017-10-11 02:30:00,11.615,384.0,389.0,0.10000001,27.0
2017-10-11 02:31:00,11.6,383.5,389.0,0.35,27.5
2017-10-11 02:32:00,12.295,383.0,388.5,1.05,27.0
2017-10-11 02:33:00,12.595,384.0,390.0,0.95,27.0
2017-10-11 02:34:00,11.940001,383.5,388.0,0.8,26.0
2017-10-11 02:35:00,12.12,381.0,386.0,0.9,26.5
2017-10-11 02:36:00,12.01,384.0,389.0,0.79999995,25.5
2017-10-11 02:37:00,12.18,385.5,389.5,0.7,25.5
2017-10-11 02:38:00,12.165,384.5,389.5,0.4,26.5
2017-10-11 02:39:00,11.655,384.5,390.0,0.3,27.5
2017-10-11 02:40:00,11.76,385.5,390.5,0.70000005,27.0
2017-10-11 02:41:00,11.71,386.5,392.0,0.5,27.0
2017-10-11 02:42:00,11.795,386.5,392.0,0.70000005,27.5
2017-10-11 02:43:00,12.155001,389.0,394.0,1.0,27.0
2017-10-11 02:44:00,12.095,384.0,389.0,0.6,26.0
2017-10-11 02:45:00,11.68,384.5,389.5,0.5,26.5
2017-10-11 02:46:00,11.825001,384.5,389.5,0.45,27.0
2017-10-11 02:47:00,11.9,386.0,391.5,0.0,27.5
2017-10-11 02:48:00,12.08,384.5,389.5,-0.10000001,27.0
2017-10-11 02:49:00,11.754999,383.5,389.5,-0.65,27.0
2017-10-11 02:50:00,11.565001,383.0,389.0,-0.9,27.5
2017-10-11 02:51:00,11.135,385.5,392.0,-1.35,28.5
2017-10-11 02:52:00,10.525,383.0,389.0,-0.55,27.5
2017-10-11 02:53:00,10.53,383.0,389.0,-0.7,27.0
2017-10-11 02:54:00,10.565001,382.5,387.5,-0.3,27.0
2017-10-11 02:55:00,11.355,382.0,387.5,0.05,27.0
2017-10-11 02:56:00,11.655,382.0,387.0,0.25,26.5
2017-10-11 02:57:00,11.46,382.0,387.5,0.1,26.0
2017-10-11 02:58:00,11.51,383.5,388.5,0.65,27.0
2017-10-11 02:59:00,12.325,382.5,387.0,0.75,25.5
2017-10-11 03:00:00,11.99,381.0,385.5,0.5,25.5
2017-10-11 03:01:00,13.02,381.0,384.0,0.75,24.5
2017-10-11 03:02:00,12.9,379.5,383.0,0.70000005,24.0
2017-10-11 03:03:00,12.145,379.5,383.5,0.4,25.0
2017-10-11 03:04:00,12.175,380.5,384.0,0.65,24.5
2017-10-11 03:05:00,12.76,379.0,382.5,0.70000005,24.0
2017-10-11 03:06:00,12.83,379.0,382.0,0.85,24.0
2017-10-11 03:07:00,12.844999,381.0,384.5,0.85,24.0
2017-10-11 03:08:00,12.535,383.0,386.5,0.95,24.5
2017-10-11 03:09:00,12.535,381.0,385.0,0.9,24.0
2017-10-11 03:10:00,12.16,379.5,383.5,0.6,25.0
2017-10-11 03:11:00,11.87,382.0,386.0,0.79999995,26.0
2017-10-11 03:12:00,11.684999,381.0,385.0,0.6,25.0
2017-10-11 03:13:00,11.225,383.0,387.5,0.3,25.5
2017-10-11 03:14:00,11.4,381.5,385.5,0.5,26.0
2017-10-11 03:15:00,11.955,381.0,385.5,0.5,25.5
2017-10-11 03:16:00,12.530001,381.0,385.0,0.70000005,25.0
2017-10-11 03:17:00,12.110001,380.0,384.0,0.6,25.0
2017-10-11 03:18:00,12.075,382.0,386.5,0.65,25.0
2017-10-11 03:19:00,11.91,381.5,386.0,0.55,25.0
2017-10-11 03:20:00,12.51,381.0,384.5,0.75,25.0
2017-10-11 03:21:00,12.495,379.5,383.0,0.75,25.0
2017-10-11 03:22:00,11.99,380.0,384.0,0.8,25.0
2017-10-11 03:23:00,12.08,379.5,383.5,0.55,24.5
2017-10-11 03:24:00,12.08,380.5,384.5,0.55,25.0
2017-10-11 03:25:00,11.73,377.5,381.5,0.95000005,25.0
2017-10-11 03:26:00,12.25,382.0,386.5,0.5,25.5
2017-10-11 03:27:00,12.094999,382.0,386.0,0.5,25.0
2017-10-11 03:28:00,12.764999,379.5,383.5,0.4,26.0
2017-10-11 03:29:00,13.15,381.0,385.5,0.6,25.5
2017-10-11 03:30:00,12.595,380.5,385.0,0.79999995,26.0
2017-10-11 03:31:00,12.835,383.0,387.0,0.45000002,25.5
2017-10-11 03:32:00,12.885,383.0,388.0,0.0,26.0
2017-10-11 03:33:00,12.73,383.0,387.5,0.4,26.5
2017-10-11 03:34:00,12.565001,382.0,386.0,0.85,25.5
2017-10-11 03:35:00,12.735001,381.5,386.0,0.5,25.5
2017-10-11 03:36:00,12.514999,380.0,384.0,0.55,25.5
2017-10-11 03:37:00,12.625,382.5,387.0,0.1,26.0
2017-10-11 03:38:00,12.405,384.5,389.0,0.3,26.0
2017-10-11 03:39:00,12.245,384.0,388.0,0.3,26.0
2017-10-11 03:40:00,12.16,385.5,390.5,0.2,26.5
2017-10-11 03:41:00,12.514999,383.0,387.0,0.3,26.0
2017-10-11 03:42:00,12.295,382.5,386.5,0.45,25.0
2017-10-11 03:43:00,12.065001,383.0,387.0,0.3,25.0
2017-10-11 03:44:00,11.74,383.5,387.5,0.55,25.5
2017-10-11 03:45:00,11.62,383.0,387.5,0.05,26.0
2017-10-11 03:46:00,11.9,382.5,388.0,0.10000001,26.5
2017-10-11 03:47:00,11.785,383.0,388.0,0.2,26.0
2017-10-11 03:48:00,11.845,382.5,386.5,0.3,25.5
2017-10-11 03:49:00,12.605,382.0,386.0,-0.3,25.5
2017-10-11 03:50:00,11.440001,382.5,387.5,-0.05,26.5
2017-10-11 03:51:00,11.514999,381.0,386.0,0.55,25.5
2017-10-11 03:52:00,11.645,382.5,387.0,0.65,25.5
2017-10-11 03:53:00,11.475,382.0,387.0,0.4,25.5
2017-10-11 03:54:00,11.77,381.0,385.0,0.3,25.5
2017-10-11 03:55:00,12.04,382.5,386.5,0.45,25.0
2017-10-11 03:56:00,12.545,383.0,388.0,0.65,26.0
2017-10-11 03:57:00,12.43,383.0,387.5,0.8,25.5
2017-10-11 03:58:00,12.275,383.5,388.0,0.65,26.0
2017-10-11 03:59:00,12.65,387.5,392.0,0.2,26.5
2017-10-11 04:00:00,12.68,385.0,390.0,0.5,26.0
2017-10-11 04:01:00,12.65,385.0,389.0,0.45,26.0
2017-10-11 04:02:00,12.595,383.0,387.5,0.45,25.5
2017-10-11 04:03:00,12.545,383.5,387.5,0.5,25.5
2017-10-11 04:04:00,12.629999,384.0,388.5,0.25,26.0
2017-10-11 04:05:00,12.32,384.0,388.0,0.45000002,26.0
2017-10-11 04:06:00,12.63,383.0,387.0,0.6,25.5
2017-10-11 04:07:00,12.605,383.5,388.0,0.5,26.0
2017-10-11 04:08:00,11.38,383.0,388.5,0.0,27.0
2017-10-11 04:09:00,9.995,384.5,390.5,-0.1,27.0
2017-10-11 04:10:00,10.725,384.0,389.0,0.4,26.0
2017-10-11 04:11:00,10.515,385.0,390.5,0.2,27.5
2017-10-11 04:12:00,10.690001,386.0,391.0,0.35,27.0
2017-10-11 04:13:00,10.75,387.5,393.0,0.45000002,27.0
2017-10-11 04:14:00,11.315001,386.5,391.5,0.55,26.5
2017-10-11 04:15:00,11.4,384.5,389.5,0.4,26.5
2017-10-11 04:16:00,11.72,387.0,392.0,0.1,27.0
2017-10-11 04:17:00,11.77,385.5,391.0,0.2,26.5
2017-10-11 04:18:00,11.799999,383.5,389.0,-0.4,27.5
2017-10-11 04:19:00,12.005,384.0,389.0,-0.25,27.0
2017-10-11 04:20:00,12.195,385.5,391.0,0.10000001,27.0
2017-10-11 04:21:00,12.395,386.5,391.5,-0.25,27.5
2017-10-11 04:22:00,12.105,384.5,389.0,0.25,26.5
2017-10-11 04:23:00,11.975,384.5,389.0,0.5,26.0
2017-10-11 04:24:00,11.93,383.0,388.0,0.3,26.0
2017-10-11 04:25:00,11.525,382.0,387.0,0.25,26.5
2017-10-11 04:26:00,11.895,385.0,389.0,1.0,25.5
2017-10-11 04:27:00,11.21,384.5,389.5,0.65,26.5
2017-10-11 04:28:00,11.445,385.0,389.5,0.8,26.0
2017-10-11 04:29:00,11.48,384.0,389.0,0.79999995,26.5
2017-10-11 04:30:00,11.559999,383.0,388.0,0.95000005,26.5
2017-10-11 04:31:00,11.325,383.5,388.0,0.85,26.0
2017-10-11 04:32:00,11.940001,384.5,389.0,0.85,26.0
2017-10-11 04:33:00,11.41,384.5,389.5,0.8,26.0
2017-10-11 04:34:00,11.68,384.5,389.0,0.8,25.5
2017-10-11 04:35:00,11.395,383.5,388.0,0.75,26.0
2017-10-11 04:36:00,11.309999,383.0,387.5,0.8,25.5
2017-10-11 04:37:00,11.719999,384.0,388.5,0.8,26.0
2017-10-11 04:38:00,12.059999,385.5,390.0,1.2,26.0
2017-10-11 04:39:00,11.585,383.0,387.5,1.0,25.5
2017-10-11 04:40:00,11.535,384.0,388.5,0.95000005,25.5
2017-10-11 04:41:00,11.615,384.0,388.5,0.75,26.0
2017-10-11 04:42:00,11.65,383.5,388.0,0.9,25.5
2017-10-11 04:43:00,12.09,383.5,388.0,0.6,25.5
2017-10-11 04:44:00,11.915,386.0,391.0,0.55,26.5
2017-10-11 04:45:00,11.48,383.5,387.5,0.8,25.0
2017-10-11 04:46:00,11.44,384.0,388.5,0.70000005,25.5
2017-10-11 04:47:00,11.42,385.0,390.0,0.4,26.0
2017-10-11 04:48:00,11.135,386.5,391.5,0.25,27.0
2017-10-11 04:49:00,11.51,384.0,389.0,0.6,26.5
2017-10-11 04:50:00,11.145,385.0,390.0,0.3,26.5
2017-10-11 04:51:00,11.26,385.0,390.5,0.25,27.0
2017-10-11 04:52:00,11.225,385.0,390.0,0.2,26.5
2017-10-11 04:53:00,11.305,385.0,390.5,0.05,27.0
2017-10-11 04:54:00,11.325,385.5,391.5,-0.3,28.0
2017-10-11 04:55:00,11.389999,386.0,392.0,-0.45,28.0
2017-10-11 04:56:00,11.175,385.5,391.5,-0.4,28.0
2017-10-11 04:57:00,10.985001,385.5,392.0,-0.6,28.5
2017-10-11 04:58:00,10.030001,382.0,387.5,-0.65,26.5
2017-10-11 04:59:00,10.635,381.0,386.5,-0.4,27.0
2017-10-11 05:00:00,10.53,379.0,384.0,-0.55,26.0
2017-10-11 05:01:00,10.29,382.0,387.0,-0.45,26.5
2017-10-11 05:02:00,10.29,382.0,387.0,-0.55,27.0
2017-10-11 05:03:00,10.165001,382.5,387.5,-0.75,26.0
2017-10-11 05:04:00,10.700001,385.5,391.5,-0.79999995,27.5
2017-10-11 05:05:00,11.434999,388.0,394.0,-1.1500001,28.5
2017-10-11 05:06:00,11.465,389.0,395.5,-1.1,28.5
2017-10-11 05:07:00,11.41,386.5,393.5,-1.2,28.0
2017-10-11 05:08:00,10.87,384.0,390.0,-0.9,27.0
2017-10-11 05:09:00,11.275,385.0,391.5,-1.1500001,27.5
2017-10-11 05:10:00,11.57,387.0,393.0,-1.1500001,28.0
2017-10-11 05:11:00,11.255,386.5,393.0,-0.45000002,28.5
2017-10-11 05:12:00,10.719999,384.0,390.0,0.15,28.0
2017-10-11 05:13:00,10.855,385.0,390.0,0.15,27.5
2017-10-11 05:14:00,12.495,385.5,391.5,-1.1,28.5
2017-10-11 05:15:00,12.475,383.0,389.0,0.85,28.0
2017-10-11 05:16:00,12.625,384.0,389.5,1.05,27.0
2017-10-11 05:17:00,12.43,384.0,390.0,0.75,27.5
2017-10-11 05:18:00,12.265,383.5,389.0,0.35,27.5
2017-10-11 05:19:00,11.985001,383.0,389.0,0.1,28.0
2017-10-11 05:20:00,12.16,383.0,389.0,-1.1,27.5
2017-10-11 05:21:00,11.93,386.0,392.0,0.4,28.0
2017-10-11 05:22:00,12.39,383.0,390.0,0.35,29.0
2017-10-11 05:23:00,11.955,385.5,392.0,-0.5,28.5
2017-10-11 05:24:00,12.165,387.0,393.5,-1.05,28.5
2017-10-11 05:25:00,11.355,387.5,394.5,-0.2,29.5
2017-10-11 05:26:00,11.405,389.0,397.0,-0.4,30.0
2017-10-11 05:27:00,11.93,383.0,387.0,-1.8,25.5
2017-10-11 05:28:00,11.81,387.5,393.5,-1.4000001,28.0
2017-10-11 05:29:00,12.605,391.0,397.5,-1.45,28.5
2017-10-11 05:30:00,12.82,390.0,397.0,-1.5,29.0
2017-10-11 05:31:00,13.0,390.5,397.0,-2.0,28.5
2017-10-11 05:32:00,12.97,390.5,396.5,-1.95,28.0
2017-10-11 05:33:00,13.025,389.5,396.5,-2.1,29.5
2017-10-11 05:34:00,12.975,387.5,395.0,-2.0,30.0
2017-10-11 05:35:00,12.775,388.5,396.0,-1.15,30.5
2017-10-11 05:36:00,12.98,388.5,396.0,-1.5,30.0
2017-10-11 05:37:00,13.05,388.0,395.5,-0.85,30.0
2017-10-11 05:38:00,13.155001,388.0,395.0,-0.45,30.0
2017-10-11 05:39:00,13.014999,388.0,394.5,0.3,28.0
2017-10-11 05:40:00,13.505,390.0,397.0,0.25,29.0
2017-10-11 05:41:00,13.809999,391.5,399.0,-0.15,29.5
2017-10-11 05:42:00,13.88,392.0,399.0,0.15,30.0
2017-10-11 05:43:00,13.785,390.5,398.0,0.25,30.0
2017-10-11 05:44:00,13.84,392.0,399.0,0.35000002,29.5
2017-10-11 05:45:00,13.305,391.5,399.0,-0.05,30.0
2017-10-11 05:46:00,12.415,389.0,397.0,-1.05,31.0
2017-10-11 05:47:00,12.3,391.0,398.5,-0.70000005,30.5
2017-10-11 05:48:00,13.469999,391.5,400.0,-0.85,32.0
2017-10-11 05:49:00,12.280001,385.5,392.5,-0.7,29.0
2017-10-11 05:50:00,12.6,387.0,394.5,-0.65,30.0
2017-10-11 05:51:00,12.945,385.5,393.0,-0.65,30.5
2017-10-11 05:52:00,13.094999,390.0,398.5,-1.65,31.5
2017-10-11 05:53:00,13.245,391.5,399.5,-1.95,31.0
2017-10-11 05:54:00,13.4,392.5,400.5,-1.9,31.5
2017-10-11 05:55:00,13.86,392.0,400.0,-2.1999998,31.0
2017-10-11 05:56:00,14.639999,392.5,400.0,-3.25,30.5
2017-10-11 05:57:00,16.0,390.5,397.0,-5.1,29.0
2017-10-11 05:58:00,16.06,388.5,395.0,-5.1499996,28.5
2017-10-11 05:59:00,15.895,389.5,396.0,-5.1,29.0
2017-10-11 06:00:00,16.48,392.5,399.0,-5.25,29.0
2017-10-11 06:01:00,15.075,390.0,397.0,-2.8,29.5
2017-10-11 06:02:00,12.775,383.5,391.5,-0.85,31.0
2017-10-11 06:03:00,13.309999,386.0,393.0,-0.55,29.5
2017-10-11 06:04:00,13.594999,390.0,397.5,-0.95,30.5
2017-10-11 06:05:00,14.165,389.0,396.0,-0.6,29.0
2017-10-11 06:06:00,13.27,383.5,392.0,-1.2,31.0
2017-10-11 06:07:00,12.365,379.0,387.0,-0.8,30.5
2017-10-11 06:08:00,12.209999,375.5,383.0,-0.3,29.5
2017-10-11 06:09:00,12.11,376.0,384.0,-0.65,30.5
2017-10-11 06:10:00,12.16,382.5,389.0,0.05,28.0
2017-10-11 06:11:00,11.690001,380.5,387.5,-0.75,29.0
2017-10-11 06:12:00,12.025,379.5,387.0,-0.8,30.5
2017-10-11 06:13:00,12.37,385.5,391.5,0.05,28.0
2017-10-11 06:14:00,12.905,392.5,399.0,-0.15,28.5
2017-10-11 06:15:00,12.59,395.0,402.0,-0.2,29.5
2017-10-11 06:16:00,12.53,393.0,400.0,-0.2,29.0
2017-10-11 06:17:00,12.42,393.0,401.0,-0.5,30.0
2017-10-11 06:18:00,12.79,392.0,398.0,-0.3,28.0
2017-10-11 06:19:00,12.59,390.5,396.5,-0.10000001,28.5
2017-10-11 06:20:00,12.465,388.0,393.5,0.6,27.5
2017-10-11 06:21:00,12.65,387.5,392.5,0.65,27.5
2017-10-11 06:22:00,13.535,387.5,394.5,0.2,30.0
2017-10-11 06:23:00,12.63,388.5,394.5,0.4,28.0
2017-10-11 06:24:00,12.035,388.0,394.0,0.35000002,28.0
2017-10-11 06:25:00,11.475,389.5,395.0,0.0,27.5
2017-10-11 06:26:00,11.52,389.5,395.5,-0.3,27.5
2017-10-11 06:27:00,11.5,390.5,397.0,-0.35000002,28.5
2017-10-11 06:28:00,11.6,390.5,396.5,-0.35000002,28.0
2017-10-11 06:29:00,11.389999,391.0,397.5,-0.55,28.5
2017-10-11 06:30:00,11.1,388.5,394.0,-0.35000002,27.0
2017-10-11 06:31:00,10.594999,384.0,389.5,-0.35,27.0
2017-10-11 06:32:00,10.26,386.0,392.0,-0.65,28.0
2017-10-11 06:33:00,10.57,384.0,389.5,-0.3,26.5
2017-10-11 06:34:00,10.985001,379.5,386.0,-0.5,28.5
2017-10-11 06:35:00,10.82,380.0,386.0,-0.65,28.5
2017-10-11 06:36:00,10.82,383.0,389.0,-0.2,27.0
2017-10-11 06:37:00,10.700001,384.0,391.5,-1.0999999,29.5
2017-10-11 06:38:00,9.73,385.0,392.5,-1.45,29.5
2017-10-11 06:39:00,10.07,385.0,392.0,-1.05,29.0
2017-10-11 06:40:00,11.445,387.0,393.0,-0.25,28.5
2017-10-11 06:41:00,11.13,383.5,390.0,0.0,28.5
2017-10-11 06:42:00,10.77,385.5,391.0,-0.25,27.5
2017-10-11 06:43:00,10.92,386.5,393.0,-0.1,28.5
2017-10-11 06:44:00,11.78,388.0,394.0,-0.35,28.0
2017-10-11 06:45:00,11.73,391.5,399.0,-0.6,30.0
2017-10-11 06:46:00,12.71,393.0,401.5,-1.3,31.0
2017-10-11 06:47:00,13.575,395.0,403.5,-1.65,32.0
2017-10-11 06:48:00,12.92,395.0,404.5,-2.3,33.0
2017-10-11 06:49:00,12.245,395.0,405.5,-2.65,33.0
2017-10-11 06:50:00,12.245,393.5,403.5,-2.6999998,33.0
