,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-07 03:01:00,5.3199997,385.0,393.0,1.15,29.5
2017-10-07 03:02:00,5.665,384.0,390.0,1.0,27.0
2017-10-07 03:03:00,5.875,383.5,389.0,0.45,26.5
2017-10-07 03:04:00,6.715,385.0,390.5,1.3000001,26.0
2017-10-07 03:05:00,6.84,386.5,392.5,1.05,27.0
2017-10-07 03:06:00,6.73,394.0,401.5,3.45,29.0
2017-10-07 03:07:00,9.135,405.0,413.0,4.7,31.0
2017-10-07 03:08:00,7.325,392.0,398.0,3.75,27.0
2017-10-07 03:09:00,7.295,396.0,403.0,4.85,28.5
2017-10-07 03:10:00,7.515,401.0,409.5,5.1499996,29.5
2017-10-07 03:11:00,8.59,398.5,405.5,4.8999996,28.5
2017-10-07 03:12:00,7.9449997,393.5,399.0,3.75,26.5
2017-10-07 03:13:00,7.21,390.0,395.5,3.85,26.5
2017-10-07 03:14:00,7.84,392.0,398.0,3.8,27.0
2017-10-07 03:15:00,7.795,392.0,398.0,4.05,27.0
2017-10-07 03:16:00,7.395,390.5,396.5,3.95,26.5
2017-10-07 03:17:00,7.52,392.0,398.0,3.8,27.0
2017-10-07 03:18:00,7.225,390.5,395.5,3.6,26.5
2017-10-07 03:19:00,7.2299995,390.5,395.5,3.1999998,26.5
2017-10-07 03:20:00,7.085,391.5,397.0,3.1,27.0
2017-10-07 03:21:00,7.245,391.5,397.5,3.0,27.0
2017-10-07 03:22:00,7.285,395.5,402.5,3.4499998,28.5
2017-10-07 03:23:00,8.075,392.0,398.0,3.4,26.5
2017-10-07 03:24:00,7.4849997,394.0,401.0,3.3000002,28.0
2017-10-07 03:25:00,7.19,393.0,399.5,3.1,27.5
2017-10-07 03:26:00,6.51,388.0,393.0,2.2,25.5
2017-10-07 03:27:00,6.765,387.0,392.0,2.15,25.0
2017-10-07 03:28:00,6.5,388.0,393.0,2.15,26.0
2017-10-07 03:29:00,6.77,390.0,397.0,2.3,28.0
2017-10-07 03:30:00,6.225,384.5,391.0,0.85,27.5
2017-10-07 03:31:00,6.255,383.0,388.5,0.75,25.5
2017-10-07 03:32:00,6.3900003,382.0,386.0,1.0,24.5
2017-10-07 03:33:00,5.795,383.0,388.5,0.45000002,25.5
2017-10-07 03:34:00,5.785,385.0,391.0,-0.15,27.0
2017-10-07 03:35:00,6.205,385.0,391.5,0.25,27.5
2017-10-07 03:36:00,6.31,385.5,390.5,1.0,25.5
2017-10-07 03:37:00,5.755,385.0,391.0,0.05,26.5
2017-10-07 03:38:00,5.88,387.0,395.5,-0.25,30.0
2017-10-07 03:39:00,5.715,386.0,395.0,-0.3,30.0
2017-10-07 03:40:00,5.59,389.0,398.0,-0.55,31.0
2017-10-07 03:41:00,6.31,384.0,390.0,0.55,27.0
2017-10-07 03:42:00,6.205,385.5,391.5,0.25,27.5
2017-10-07 03:43:00,6.935,383.5,388.5,1.4499999,25.0
2017-10-07 03:44:00,7.22,388.0,393.0,1.4,26.0
2017-10-07 03:45:00,7.17,386.0,390.5,1.55,25.0
2017-10-07 03:46:00,6.995,383.5,387.5,1.5,24.0
2017-10-07 03:47:00,6.91,383.5,388.0,1.25,24.5
2017-10-07 03:48:00,7.04,382.5,386.5,1.55,24.0
2017-10-07 03:49:00,6.74,386.0,391.0,1.5,25.0
2017-10-07 03:50:00,6.8100004,385.0,389.5,1.5,25.0
2017-10-07 03:51:00,6.805,388.5,394.0,1.8,26.0
2017-10-07 03:52:00,6.5150003,388.0,393.5,2.4,25.5
2017-10-07 03:53:00,6.54,389.0,394.5,2.15,26.0
2017-10-07 03:54:00,6.27,387.5,392.5,2.9499998,25.5
2017-10-07 03:55:00,6.99,392.0,398.0,2.6999998,27.0
2017-10-07 03:56:00,6.51,389.0,394.0,2.35,26.0
2017-10-07 03:57:00,6.455,388.5,393.5,2.0,26.0
2017-10-07 03:58:00,6.24,388.0,393.0,2.05,26.0
2017-10-07 03:59:00,6.165,387.5,392.0,1.9,25.5
2017-10-07 04:00:00,6.3050003,388.0,392.5,2.0,25.5
2017-10-07 04:01:00,6.285,387.0,392.0,2.0,25.0
2017-10-07 04:02:00,6.415,386.0,390.5,2.55,24.5
2017-10-07 04:03:00,6.385,386.5,391.5,2.05,25.0
2017-10-07 04:04:00,6.755,385.0,389.5,1.9000001,24.5
2017-10-07 04:05:00,7.255,387.0,391.5,2.55,25.0
2017-10-07 04:06:00,6.13,387.5,392.5,2.6,25.5
2017-10-07 04:07:00,6.5299997,391.5,397.0,3.25,26.0
2017-10-07 04:08:00,6.575,390.5,396.0,3.1,26.5
2017-10-07 04:09:00,5.98,388.0,393.5,2.4,26.0
2017-10-07 04:10:00,6.105,387.5,393.0,2.95,25.0
2017-10-07 04:11:00,6.135,387.0,391.5,3.15,24.5
2017-10-07 04:12:00,6.17,386.5,391.5,2.75,25.0
2017-10-07 04:13:00,6.13,385.5,390.0,2.5,24.0
2017-10-07 04:14:00,6.1549997,385.0,389.0,2.6,24.0
2017-10-07 04:15:00,6.04,384.0,388.5,2.25,24.0
2017-10-07 04:16:00,6.08,384.0,388.0,2.1999998,24.0
2017-10-07 04:17:00,6.1400003,384.0,388.5,2.55,24.0
2017-10-07 04:18:00,6.31,383.5,387.5,2.55,24.0
2017-10-07 04:19:00,6.3450003,384.0,388.0,2.4,23.5
2017-10-07 04:20:00,6.86,382.5,386.5,2.4,23.5
2017-10-07 04:21:00,7.325,381.0,384.5,2.35,22.5
2017-10-07 04:22:00,7.2200003,380.0,383.0,2.15,22.5
2017-10-07 04:23:00,7.1400003,380.5,384.0,2.05,22.5
2017-10-07 04:24:00,6.8450003,378.5,381.5,1.8499999,22.0
2017-10-07 04:25:00,7.04,378.5,381.5,1.9,22.0
2017-10-07 04:26:00,6.835,379.5,383.0,1.9,22.5
2017-10-07 04:27:00,6.255,381.5,385.5,1.8,23.5
2017-10-07 04:28:00,6.04,383.5,387.5,0.85,24.5
2017-10-07 04:29:00,5.825,383.5,388.0,0.79999995,24.5
2017-10-07 04:30:00,5.3199997,383.0,388.0,0.7,24.5
2017-10-07 04:31:00,5.455,382.0,387.0,1.3,24.5
2017-10-07 04:32:00,5.395,382.5,387.0,1.1500001,24.5
2017-10-07 04:33:00,5.29,381.0,386.0,0.95000005,24.0
2017-10-07 04:34:00,4.84,383.0,389.0,0.15,25.5
2017-10-07 04:35:00,5.675,388.0,393.0,1.55,26.0
2017-10-07 04:36:00,5.98,386.0,391.0,1.7,25.0
2017-10-07 04:37:00,6.1850004,387.0,391.5,1.75,25.0
2017-10-07 04:38:00,5.785,387.0,391.5,1.65,25.0
2017-10-07 04:39:00,5.79,384.5,389.0,1.6,24.0
2017-10-07 04:40:00,5.89,385.0,389.5,1.6,24.5
2017-10-07 04:41:00,5.535,383.5,388.0,1.2,24.5
2017-10-07 04:42:00,5.79,385.5,390.5,1.65,25.0
2017-10-07 04:43:00,5.645,386.5,392.0,1.55,25.5
2017-10-07 04:44:00,5.495,387.5,393.0,1.45,26.5
2017-10-07 04:45:00,5.3999996,386.0,392.0,1.4,25.0
2017-10-07 04:46:00,5.585,387.0,392.0,1.65,25.0
2017-10-07 04:47:00,5.6,387.0,392.0,1.75,25.0
2017-10-07 04:48:00,5.74,388.5,394.0,1.8,26.0
2017-10-07 04:49:00,5.6800003,387.5,393.0,1.6,25.5
2017-10-07 04:50:00,5.54,388.5,393.5,1.45,26.0
2017-10-07 04:51:00,6.0950003,386.5,391.5,2.15,25.0
2017-10-07 04:52:00,5.8100004,385.5,390.5,1.9,25.0
2017-10-07 04:53:00,5.735,388.5,394.5,1.5,26.5
2017-10-07 04:54:00,5.47,391.0,397.0,1.0,27.0
2017-10-07 04:55:00,5.8450003,387.0,392.0,1.2,25.5
2017-10-07 04:56:00,4.975,381.5,386.0,0.55,24.0
2017-10-07 04:57:00,5.645,381.0,385.5,1.3499999,23.5
2017-10-07 04:58:00,5.4300003,381.0,385.0,1.0,24.0
2017-10-07 04:59:00,4.925,384.0,389.0,0.7,25.0
2017-10-07 05:00:00,4.8450003,383.0,387.5,0.5,24.5
2017-10-07 05:01:00,4.9750004,385.5,390.5,0.6,25.5
2017-10-07 05:02:00,5.1949997,381.5,385.5,0.7,24.0
2017-10-07 05:03:00,4.935,380.0,384.5,0.5,24.5
2017-10-07 05:04:00,4.51,387.0,393.0,0.4,26.5
2017-10-07 05:05:00,5.19,384.0,390.5,0.65,26.5
2017-10-07 05:06:00,6.62,382.0,386.0,3.1,23.0
2017-10-07 05:07:00,6.205,382.0,385.0,2.45,23.0
2017-10-07 05:08:00,6.555,379.5,383.0,2.05,22.5
2017-10-07 05:09:00,6.435,380.5,383.5,2.15,22.5
2017-10-07 05:10:00,6.48,379.0,382.0,2.35,22.0
2017-10-07 05:11:00,6.33,379.0,382.0,2.6,22.0
2017-10-07 05:12:00,6.955,391.5,396.5,5.05,25.5
2017-10-07 05:13:00,7.16,388.0,392.0,4.0,24.5
2017-10-07 05:14:00,7.26,386.5,391.0,3.8,24.0
2017-10-07 05:15:00,7.165,384.5,388.0,3.85,23.5
2017-10-07 05:16:00,7.13,386.0,391.0,4.3500004,24.0
2017-10-07 05:17:00,6.995,385.0,388.5,3.25,24.0
2017-10-07 05:18:00,6.88,384.0,388.0,3.0500002,23.5
2017-10-07 05:19:00,6.695,383.5,387.5,2.65,23.0
2017-10-07 05:20:00,6.705,383.0,387.0,2.85,23.0
2017-10-07 05:21:00,6.3450003,379.0,382.0,2.0,22.0
2017-10-07 05:22:00,6.59,379.5,382.5,2.3,22.0
2017-10-07 05:23:00,6.3,379.0,382.0,2.05,22.0
2017-10-07 05:24:00,6.6,379.0,382.0,2.6,22.0
2017-10-07 05:25:00,6.37,380.0,383.5,2.5,22.5
2017-10-07 05:26:00,6.39,380.0,383.0,2.8,22.0
2017-10-07 05:27:00,6.09,380.5,384.0,2.15,23.0
2017-10-07 05:28:00,6.04,377.5,381.0,1.75,22.0
2017-10-07 05:29:00,5.965,378.0,381.0,1.95,22.0
2017-10-07 05:30:00,5.94,375.5,378.5,1.6,22.0
2017-10-07 05:31:00,6.02,381.0,384.0,2.25,23.0
2017-10-07 05:32:00,5.815,375.5,378.5,1.55,22.0
2017-10-07 05:33:00,5.96,384.0,389.0,2.4,24.0
2017-10-07 05:34:00,5.59,381.5,385.5,1.95,23.0
2017-10-07 05:35:00,5.425,383.0,387.0,1.75,23.5
2017-10-07 05:36:00,5.45,382.0,386.0,1.55,23.5
2017-10-07 05:37:00,5.665,380.0,384.0,1.55,23.0
2017-10-07 05:38:00,5.45,381.0,385.5,1.45,23.0
2017-10-07 05:39:00,5.21,381.0,385.5,1.4000001,23.5
2017-10-07 05:40:00,5.155,381.5,385.5,1.3,23.5
2017-10-07 05:41:00,5.54,382.0,386.0,1.7,24.0
2017-10-07 05:42:00,5.44,381.5,385.5,1.4,23.5
2017-10-07 05:43:00,5.395,380.5,384.5,1.5,23.5
2017-10-07 05:44:00,5.505,380.5,384.0,1.55,23.0
2017-10-07 05:45:00,5.41,380.5,384.0,1.4,23.0
2017-10-07 05:46:00,5.42,384.0,388.5,1.75,24.0
2017-10-07 05:47:00,5.565,382.5,386.0,1.45,23.5
2017-10-07 05:48:00,5.635,383.5,388.0,1.5,24.0
2017-10-07 05:49:00,5.7799997,378.0,382.0,1.45,22.0
2017-10-07 05:50:00,5.74,380.0,383.0,1.7,22.5
2017-10-07 05:51:00,5.3450003,379.0,383.0,1.25,22.5
2017-10-07 05:52:00,5.465,378.5,382.5,1.25,22.5
2017-10-07 05:53:00,5.6099997,378.5,382.0,1.4,22.5
2017-10-07 05:54:00,5.6450005,377.5,380.5,1.1,22.0
2017-10-07 05:55:00,5.63,376.5,380.5,1.2,22.0
2017-10-07 05:56:00,5.55,376.5,380.0,1.1500001,22.0
2017-10-07 05:57:00,5.3149996,376.5,380.0,0.75,22.0
2017-10-07 05:58:00,5.21,376.5,380.5,0.8,22.0
2017-10-07 05:59:00,5.475,376.0,379.5,1.0,22.0
2017-10-07 06:00:00,5.44,376.0,379.0,1.0,22.0
2017-10-07 06:01:00,5.6949997,375.0,378.0,1.0,22.0
2017-10-07 06:02:00,5.7200003,374.0,377.5,1.1,22.0
2017-10-07 06:03:00,5.535,375.0,378.0,1.2,22.0
2017-10-07 06:04:00,5.495,375.0,378.5,1.05,22.0
2017-10-07 06:05:00,5.275,376.0,379.0,0.79999995,22.0
2017-10-07 06:06:00,5.275,381.0,385.0,1.4000001,23.5
2017-10-07 06:07:00,4.92,382.5,387.0,1.2,23.5
2017-10-07 06:08:00,5.025,379.5,383.5,1.05,23.0
2017-10-07 06:09:00,5.2349997,377.5,380.5,1.1,22.0
2017-10-07 06:10:00,5.17,379.5,383.0,1.25,23.0
2017-10-07 06:11:00,5.355,377.0,381.0,1.0,22.5
2017-10-07 06:12:00,5.41,375.0,378.0,0.95,22.0
2017-10-07 06:13:00,5.615,374.0,377.5,0.75,22.0
2017-10-07 06:14:00,5.835,374.0,377.0,0.8,21.5
2017-10-07 06:15:00,5.9799995,370.0,373.0,0.55,21.0
2017-10-07 06:16:00,6.005,370.5,373.0,0.75,21.0
2017-10-07 06:17:00,5.8149996,370.0,372.5,0.55,21.0
2017-10-07 06:18:00,5.8450003,371.0,373.5,0.55,21.5
2017-10-07 06:19:00,6.0649996,369.5,372.5,0.95,21.0
2017-10-07 06:20:00,5.825,370.5,373.0,1.05,21.0
2017-10-07 06:21:00,6.0150003,371.5,373.5,1.35,21.0
2017-10-07 06:22:00,5.8050003,371.5,374.5,1.0,21.0
2017-10-07 06:23:00,5.6800003,372.5,375.0,1.05,22.0
2017-10-07 06:24:00,5.565,373.0,376.0,1.05,22.0
2017-10-07 06:25:00,5.675,373.5,376.5,1.2,22.0
2017-10-07 06:26:00,5.605,373.5,377.0,1.25,22.0
2017-10-07 06:27:00,5.635,373.5,376.5,1.2,22.0
2017-10-07 06:28:00,5.63,373.0,376.0,1.3499999,22.0
2017-10-07 06:29:00,5.33,374.0,377.0,0.95,22.0
2017-10-07 06:30:00,5.455,374.5,378.0,1.2,22.0
2017-10-07 06:31:00,5.37,375.0,378.5,1.25,22.0
2017-10-07 06:32:00,5.7,374.0,377.0,1.4000001,21.5
2017-10-07 06:33:00,5.3450003,375.0,378.5,1.05,22.0
2017-10-07 06:34:00,5.44,373.5,376.5,1.1500001,22.0
2017-10-07 06:35:00,5.505,374.5,377.5,1.2,22.0
2017-10-07 06:36:00,5.255,375.5,378.5,0.95,22.0
2017-10-07 06:37:00,5.48,374.0,376.5,1.1500001,21.5
2017-10-07 06:38:00,5.355,375.5,378.5,1.05,22.0
2017-10-07 06:39:00,5.385,375.0,378.0,1.1,22.0
2017-10-07 06:40:00,5.205,375.5,378.5,1.0,22.0
2017-10-07 06:41:00,5.435,374.0,376.5,1.0,22.0
2017-10-07 06:42:00,5.3999996,373.0,376.0,0.9,22.0
2017-10-07 06:43:00,5.35,372.5,375.0,0.8,21.5
2017-10-07 06:44:00,5.215,372.0,375.5,0.70000005,21.5
2017-10-07 06:45:00,5.4049997,371.5,374.5,0.55,21.0
2017-10-07 06:46:00,5.4,371.5,374.5,0.65,21.5
2017-10-07 06:47:00,5.2799997,370.5,373.5,0.35,21.0
2017-10-07 06:48:00,5.0299997,372.5,375.5,0.35,21.5
2017-10-07 06:49:00,5.015,371.5,375.0,0.35,22.0
2017-10-07 06:50:00,4.625,375.0,378.0,0.25,22.0
2017-10-07 06:51:00,5.015,373.0,376.0,0.25,21.5
2017-10-07 06:52:00,4.9449997,374.5,378.0,0.55,22.0
