,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-12 00:34:00,7.615,505.5,528.0,-1.75,45.0
2017-10-12 00:35:00,7.92,510.5,534.0,-1.8499999,45.5
2017-10-12 00:36:00,7.965,506.0,528.0,-1.45,44.5
2017-10-12 00:37:00,7.665,507.0,529.5,-1.5,45.5
2017-10-12 00:38:00,6.5249996,501.5,523.5,-1.0,44.0
2017-10-12 00:39:00,6.31,504.0,527.0,-0.70000005,45.0
2017-10-12 00:40:00,7.09,503.0,526.0,-1.5,45.0
2017-10-12 00:41:00,6.36,510.0,532.5,-2.8,45.5
2017-10-12 00:42:00,6.67,504.5,527.5,-1.95,45.5
2017-10-12 00:43:00,6.49,504.5,527.5,-0.55,45.5
2017-10-12 00:44:00,6.555,503.0,525.5,-0.95000005,45.0
2017-10-12 00:45:00,6.4700003,500.0,522.0,-0.65,44.5
2017-10-12 00:46:00,6.43,501.0,522.0,-0.1,44.0
2017-10-12 00:47:00,6.875,502.5,523.0,0.25,44.0
2017-10-12 00:48:00,7.325,503.5,525.0,0.55,44.0
2017-10-12 00:49:00,7.16,501.5,521.5,-0.05,43.0
2017-10-12 00:50:00,6.485,504.5,526.0,-1.45,44.5
2017-10-12 00:51:00,7.0550003,504.5,526.5,0.5,44.5
2017-10-12 00:52:00,7.8,508.5,530.5,2.35,45.0
2017-10-12 00:53:00,8.030001,511.0,533.0,1.8499999,44.5
2017-10-12 00:54:00,7.8900003,517.0,539.0,1.6,45.0
2017-10-12 00:55:00,8.139999,515.0,536.5,1.3,45.0
2017-10-12 00:56:00,6.48,501.0,522.0,-0.4,43.5
2017-10-12 00:57:00,5.8999996,493.5,512.5,-0.6,41.5
2017-10-12 00:58:00,5.88,498.0,518.5,-0.4,43.5
2017-10-12 00:59:00,5.465,498.5,520.5,-0.6,44.0
2017-10-12 01:00:00,6.8050003,511.0,532.0,-2.8000002,43.5
2017-10-12 01:01:00,7.505,527.0,547.5,-4.8500004,43.5
2017-10-12 01:02:00,7.5950003,511.0,532.0,-3.35,43.5
2017-10-12 01:03:00,6.9049997,509.0,531.0,-3.1000001,44.5
2017-10-12 01:04:00,6.29,511.0,533.5,-2.65,45.5
2017-10-12 01:05:00,6.115,510.0,532.5,-2.95,44.5
2017-10-12 01:06:00,6.17,509.5,530.5,-2.9,44.0
2017-10-12 01:07:00,6.0150003,508.5,530.5,-2.8000002,45.0
2017-10-12 01:08:00,6.175,506.5,528.0,-2.25,44.0
2017-10-12 01:09:00,6.16,506.5,529.5,-2.5,45.0
2017-10-12 01:10:00,6.115,510.0,532.5,-2.1,45.0
2017-10-12 01:11:00,6.3900003,505.5,527.5,-1.75,44.5
2017-10-12 01:12:00,6.565,505.5,528.0,-1.15,45.0
2017-10-12 01:13:00,5.645,506.5,529.0,-0.15,44.5
2017-10-12 01:14:00,4.25,534.5,557.5,-0.29999998,44.5
2017-10-12 01:15:00,4.895,529.5,551.0,-0.7,43.5
2017-10-12 01:16:00,5.5699997,537.5,556.0,0.099999994,41.0
2017-10-12 01:17:00,5.4049997,528.5,549.5,-1.0,43.5
2017-10-12 01:18:00,5.605,531.5,551.0,-0.7,42.5
2017-10-12 01:19:00,5.9700003,537.5,556.5,-0.70000005,41.0
2017-10-12 01:20:00,5.6800003,536.0,555.0,-0.79999995,41.5
2017-10-12 01:21:00,5.7,532.5,551.5,-0.9,42.0
2017-10-12 01:22:00,5.8900003,534.5,552.5,-0.55,40.5
2017-10-12 01:23:00,5.67,533.5,552.0,-0.70000005,41.5
2017-10-12 01:24:00,5.525,534.5,553.5,-0.55,42.0
2017-10-12 01:25:00,5.45,523.5,546.0,-1.0,45.0
2017-10-12 01:26:00,5.76,520.5,544.0,-0.7,46.0
2017-10-12 01:27:00,5.84,523.0,545.0,-0.8,45.0
2017-10-12 01:28:00,6.13,519.0,542.0,-0.70000005,45.5
2017-10-12 01:29:00,5.8,520.0,543.5,-1.3499999,46.0
2017-10-12 01:30:00,5.73,519.5,543.5,-1.3499999,46.0
2017-10-12 01:31:00,5.7799997,520.0,544.0,-1.15,46.0
2017-10-12 01:32:00,6.185,518.5,541.0,-0.95,45.0
2017-10-12 01:33:00,6.3450003,514.0,536.5,-0.75,45.0
2017-10-12 01:34:00,6.46,513.0,536.0,-0.95000005,45.0
2017-10-12 01:35:00,6.2349997,517.0,540.0,-0.7,45.5
2017-10-12 01:36:00,6.35,514.5,537.0,-0.65,45.0
2017-10-12 01:37:00,6.175,517.0,539.5,-0.4,45.0
2017-10-12 01:38:00,6.34,515.0,537.5,-0.3,45.0
2017-10-12 01:39:00,6.2799997,518.5,540.5,-0.3,44.5
2017-10-12 01:40:00,6.235,518.5,540.0,-0.25,44.0
2017-10-12 01:41:00,6.5950003,514.5,536.0,-0.4,44.5
2017-10-12 01:42:00,6.17,518.5,541.0,-0.45000002,44.5
2017-10-12 01:43:00,6.55,514.0,536.0,-0.70000005,44.5
2017-10-12 01:44:00,6.565,509.5,531.5,-0.45000002,44.5
2017-10-12 01:45:00,6.76,510.0,532.5,-0.25,45.0
2017-10-12 01:46:00,6.67,510.0,532.0,0.1,45.0
2017-10-12 01:47:00,6.52,516.0,537.5,-0.2,44.5
2017-10-12 01:48:00,6.33,512.0,534.0,-0.3,45.0
2017-10-12 01:49:00,6.12,510.0,532.0,-0.2,45.0
2017-10-12 01:50:00,6.09,507.0,529.0,-0.15,44.5
2017-10-12 01:51:00,6.0150003,506.0,528.0,-0.25,45.0
2017-10-12 01:52:00,6.16,506.5,529.0,-0.3,45.0
2017-10-12 01:53:00,5.8950005,506.5,528.5,-0.45,44.0
2017-10-12 01:54:00,5.825,507.0,528.0,-0.4,44.0
2017-10-12 01:55:00,5.835,508.0,529.0,0.3,44.0
2017-10-12 01:56:00,5.815,509.5,530.0,-0.05,43.5
2017-10-12 01:57:00,6.05,509.0,531.0,0.25,44.5
2017-10-12 01:58:00,5.785,511.0,533.5,0.3,45.0
2017-10-12 01:59:00,6.01,512.5,535.5,0.15,45.0
2017-10-12 02:00:00,6.245,509.0,531.5,0.0,45.5
2017-10-12 02:01:00,5.9750004,509.5,532.5,-0.2,45.5
2017-10-12 02:02:00,5.7200003,513.5,537.5,-0.55,46.0
2017-10-12 02:03:00,5.995,511.5,534.5,0.2,45.0
2017-10-12 02:04:00,5.445,512.5,535.5,-0.05,45.0
2017-10-12 02:05:00,5.26,517.5,540.5,0.15,45.0
2017-10-12 02:06:00,5.605,533.0,551.0,-0.45000002,41.0
2017-10-12 02:07:00,4.6,522.5,546.0,-0.5,45.5
2017-10-12 02:08:00,4.895,517.0,540.5,-0.10000001,45.5
2017-10-12 02:09:00,5.01,518.5,540.0,0.15,44.0
2017-10-12 02:10:00,5.315,509.0,532.0,-0.5,45.0
2017-10-12 02:11:00,5.425,515.5,539.0,-0.2,45.5
2017-10-12 02:12:00,5.67,515.5,538.5,-0.15,45.0
2017-10-12 02:13:00,5.965,512.5,534.5,-1.4,44.5
2017-10-12 02:14:00,5.435,508.5,531.5,-0.9,45.0
2017-10-12 02:15:00,5.545,511.5,534.5,-1.15,45.0
2017-10-12 02:16:00,5.645,517.0,538.0,-0.85,43.5
2017-10-12 02:17:00,5.745,515.0,537.5,0.3,45.5
2017-10-12 02:18:00,5.365,508.5,532.0,-0.7,45.5
2017-10-12 02:19:00,5.3149996,512.5,535.5,-0.55,45.5
2017-10-12 02:20:00,5.505,508.5,532.0,-0.65,45.0
2017-10-12 02:21:00,5.355,509.0,532.5,-0.6,46.0
2017-10-12 02:22:00,5.215,515.0,537.5,-0.55,45.5
2017-10-12 02:23:00,5.285,509.0,531.5,-0.25,45.5
2017-10-12 02:24:00,5.2799997,505.5,528.0,-0.25,45.0
2017-10-12 02:25:00,5.3050003,508.5,531.5,0.25,45.0
2017-10-12 02:26:00,5.33,508.0,530.5,0.15,45.0
2017-10-12 02:27:00,5.395,509.0,531.5,0.3,45.0
2017-10-12 02:28:00,5.15,525.0,545.0,0.4,43.0
2017-10-12 02:29:00,5.035,523.0,544.5,0.15,43.5
2017-10-12 02:30:00,4.99,517.0,540.0,-0.1,45.0
2017-10-12 02:31:00,5.115,518.0,542.0,-1.05,45.5
2017-10-12 02:32:00,4.66,525.5,547.0,-0.15,43.5
2017-10-12 02:33:00,4.8,529.0,548.5,0.3,42.0
2017-10-12 02:34:00,4.6549997,527.0,548.0,0.1,43.5
2017-10-12 02:35:00,5.445,542.5,559.0,0.25,39.0
2017-10-12 02:36:00,5.7650003,511.0,535.0,-0.90000004,46.0
2017-10-12 02:37:00,4.88,508.0,530.5,-1.55,44.5
2017-10-12 02:38:00,4.725,502.5,524.5,-0.35,44.5
2017-10-12 02:39:00,4.8,501.5,523.0,-0.65,44.0
2017-10-12 02:40:00,4.695,502.0,524.0,-1.0,44.5
2017-10-12 02:41:00,4.77,502.0,523.5,-0.85,44.5
2017-10-12 02:42:00,4.875,500.5,522.5,-1.05,44.0
2017-10-12 02:43:00,4.835,501.0,522.5,-1.2,44.0
2017-10-12 02:44:00,5.04,501.0,521.5,-1.05,43.0
2017-10-12 02:45:00,4.955,502.0,523.5,-1.25,44.0
2017-10-12 02:46:00,4.8999996,501.5,522.5,-1.0999999,44.0
2017-10-12 02:47:00,5.04,500.5,521.5,-0.75,43.5
2017-10-12 02:48:00,5.115,502.5,524.0,-0.25,43.5
2017-10-12 02:49:00,5.015,503.0,524.5,0.05,44.0
2017-10-12 02:50:00,5.1549997,501.0,521.0,-0.5,42.5
2017-10-12 02:51:00,5.14,501.0,522.0,-0.5,43.0
2017-10-12 02:52:00,5.045,501.5,522.5,-0.65,43.5
2017-10-12 02:53:00,5.075,501.5,522.5,-0.95000005,43.5
2017-10-12 02:54:00,4.835,503.0,524.0,-0.85,43.5
2017-10-12 02:55:00,4.96,502.0,523.0,-1.2,43.0
2017-10-12 02:56:00,4.745,503.0,524.5,-1.05,44.0
2017-10-12 02:57:00,4.825,502.0,522.0,-0.8,42.5
2017-10-12 02:58:00,4.885,505.5,527.0,0.4,43.0
2017-10-12 02:59:00,5.02,501.0,520.0,0.15,41.5
2017-10-12 03:00:00,4.8199997,499.0,517.0,-0.05,41.0
2017-10-12 03:01:00,4.9700003,498.0,517.5,0.1,41.5
2017-10-12 03:02:00,5.0299997,502.0,522.0,-0.1,43.0
2017-10-12 03:03:00,4.87,501.0,521.0,-0.25,42.5
2017-10-12 03:04:00,4.87,499.5,519.0,-0.15,41.5
2017-10-12 03:05:00,4.8199997,501.0,521.0,-0.2,42.5
2017-10-12 03:06:00,4.7299995,502.0,522.5,-0.15,42.5
2017-10-12 03:07:00,4.795,492.5,510.0,-0.25,40.0
2017-10-12 03:08:00,4.605,490.0,506.5,-0.3,39.0
2017-10-12 03:09:00,4.58,493.5,511.0,-0.45,39.5
2017-10-12 03:10:00,4.74,494.5,512.5,-0.45000002,41.0
2017-10-12 03:11:00,4.6800003,494.5,512.5,-0.5,41.0
2017-10-12 03:12:00,4.6899996,489.5,506.5,-0.25,39.5
2017-10-12 03:13:00,4.625,492.5,509.5,-0.45,39.5
2017-10-12 03:14:00,4.825,489.0,505.5,-0.65,39.0
2017-10-12 03:15:00,4.665,490.0,506.5,-0.7,39.0
2017-10-12 03:16:00,4.685,495.0,513.0,-0.6,41.0
2017-10-12 03:17:00,4.465,497.0,515.5,-0.5,41.5
2017-10-12 03:18:00,4.925,500.0,518.5,-0.3,41.5
2017-10-12 03:19:00,4.77,500.5,520.0,-0.2,42.0
2017-10-12 03:20:00,4.74,486.5,502.5,-0.65,38.5
2017-10-12 03:21:00,4.705,493.0,510.5,-0.3,40.0
2017-10-12 03:22:00,4.5150003,496.0,514.5,-0.4,40.5
2017-10-12 03:23:00,4.5299997,494.0,511.0,-0.55,40.0
2017-10-12 03:24:00,4.46,494.5,512.5,-0.6,40.5
2017-10-12 03:25:00,4.505,495.5,514.0,-0.4,41.0
2017-10-12 03:26:00,4.515,501.5,522.0,-0.5,43.0
2017-10-12 03:27:00,4.495,503.0,524.5,-0.2,43.5
2017-10-12 03:28:00,4.41,503.5,525.0,-0.45,44.0
2017-10-12 03:29:00,4.545,491.0,508.5,-0.55,39.5
2017-10-12 03:30:00,4.52,482.5,497.5,-0.9,37.5
2017-10-12 03:31:00,4.645,479.0,493.0,-0.95,37.0
2017-10-12 03:32:00,4.54,478.5,493.5,-0.9,37.0
2017-10-12 03:33:00,4.565,481.0,495.5,-0.9,37.0
2017-10-12 03:34:00,4.55,479.0,493.0,-0.9,37.0
2017-10-12 03:35:00,4.5200005,484.5,499.5,-0.9,37.5
2017-10-12 03:36:00,4.425,486.0,502.5,-0.79999995,38.5
2017-10-12 03:37:00,4.46,482.5,497.5,-0.8,37.5
2017-10-12 03:38:00,4.365,483.5,498.0,-0.85,37.5
2017-10-12 03:39:00,4.205,483.0,498.0,-0.85,37.5
2017-10-12 03:40:00,4.6,481.5,496.0,-0.65,37.0
2017-10-12 03:41:00,4.44,482.0,497.0,-0.79999995,37.0
2017-10-12 03:42:00,4.355,485.0,500.5,-0.8,38.0
2017-10-12 03:43:00,4.3599997,484.0,499.5,-0.75,37.5
2017-10-12 03:44:00,4.33,481.0,496.0,-0.70000005,37.5
2017-10-12 03:45:00,4.575,480.5,496.0,-0.85,38.0
2017-10-12 03:46:00,4.975,477.0,491.0,-0.75,36.5
2017-10-12 03:47:00,4.97,478.0,491.5,-0.85,36.5
2017-10-12 03:48:00,4.765,485.0,499.5,-0.39999998,37.0
2017-10-12 03:49:00,4.625,488.5,503.5,-0.1,37.5
2017-10-12 03:50:00,4.6099997,489.5,504.5,-0.2,37.5
2017-10-12 03:51:00,4.67,492.0,509.0,-0.25,39.0
2017-10-12 03:52:00,4.67,487.5,503.0,-0.2,37.5
2017-10-12 03:53:00,4.84,484.0,498.5,-0.2,37.0
2017-10-12 03:54:00,5.045,481.5,495.0,-0.2,36.0
2017-10-12 03:55:00,5.01,481.5,495.5,-0.3,36.5
2017-10-12 03:56:00,4.6850004,489.5,505.0,-0.05,38.0
2017-10-12 03:57:00,4.565,492.5,508.0,-0.05,38.0
2017-10-12 03:58:00,4.825,490.0,506.0,-0.45000002,39.0
2017-10-12 03:59:00,4.76,490.0,506.5,-0.15,38.5
2017-10-12 04:00:00,5.505,493.0,509.5,-0.5,39.0
2017-10-12 04:01:00,5.25,500.0,519.0,-0.3,42.0
2017-10-12 04:02:00,5.42,496.0,514.5,-0.25,41.0
2017-10-12 04:03:00,5.355,495.0,513.5,-0.3,41.5
2017-10-12 04:04:00,5.85,491.0,508.5,-0.049999997,40.5
2017-10-12 04:05:00,5.4449997,495.5,514.0,-0.35000002,41.5
2017-10-12 04:06:00,5.395,506.5,529.5,-0.5,45.0
2017-10-12 04:07:00,5.0699997,508.5,531.5,0.35,45.0
2017-10-12 04:08:00,5.515,514.0,535.0,1.3,44.0
2017-10-12 04:09:00,5.575,516.0,536.5,1.55,43.5
2017-10-12 04:10:00,5.7200003,497.0,516.5,0.65000004,41.5
2017-10-12 04:11:00,5.6549997,486.0,502.0,0.0,38.5
2017-10-12 04:12:00,6.21,479.0,493.5,0.050000004,37.0
2017-10-12 04:13:00,6.1099997,478.0,492.0,0.05,36.5
2017-10-12 04:14:00,6.05,477.5,491.5,0.05,36.5
2017-10-12 04:15:00,6.085,480.0,494.5,-0.2,36.5
2017-10-12 04:16:00,6.55,480.0,494.5,0.4,36.5
2017-10-12 04:17:00,6.24,483.0,497.0,0.65,36.5
2017-10-12 04:18:00,6.385,478.5,492.0,0.5,36.0
2017-10-12 04:19:00,5.76,480.0,494.0,0.65,36.5
2017-10-12 04:20:00,5.55,485.0,500.5,0.35000002,38.0
2017-10-12 04:21:00,6.135,485.0,499.5,0.65,37.5
2017-10-12 04:22:00,5.765,487.5,503.5,0.35000002,39.0
2017-10-12 04:23:00,6.1400003,486.0,500.5,0.6,37.0
2017-10-12 04:24:00,6.035,489.0,504.5,0.75,38.0
2017-10-12 04:25:00,5.925,489.5,504.5,0.4,37.5
2017-10-12 04:26:00,6.235,484.5,498.0,0.55,37.0
2017-10-12 04:27:00,5.9700003,489.0,504.0,0.35000002,38.0
2017-10-12 04:28:00,5.88,488.0,503.0,-0.10000001,38.0
2017-10-12 04:29:00,5.7749996,488.5,504.0,-0.35,38.5
2017-10-12 04:30:00,5.84,495.0,512.0,-0.25,40.0
2017-10-12 04:31:00,5.295,502.5,524.0,0.0,44.0
2017-10-12 04:32:00,5.1549997,501.5,523.0,-0.3,44.0
2017-10-12 04:33:00,5.785,486.0,501.5,-0.05,38.0
2017-10-12 04:34:00,5.9449997,483.0,497.0,0.2,37.0
2017-10-12 04:35:00,5.545,488.5,505.0,0.15,39.5
2017-10-12 04:36:00,5.94,486.0,500.5,0.45,37.5
2017-10-12 04:37:00,6.32,485.0,499.0,0.4,36.5
2017-10-12 04:38:00,6.4750004,482.5,496.5,0.2,36.0
2017-10-12 04:39:00,6.0299997,487.0,501.0,0.15,37.0
2017-10-12 04:40:00,5.825,490.0,506.0,-0.15,38.5
2017-10-12 04:41:00,5.835,493.5,510.0,0.050000004,39.0
2017-10-12 04:42:00,5.96,490.0,505.0,0.1,38.0
2017-10-12 04:43:00,6.1850004,487.0,501.5,0.15,37.5
2017-10-12 04:44:00,5.05,503.5,526.0,-0.19999999,45.0
2017-10-12 04:45:00,5.675,493.0,510.5,-0.5,40.0
2017-10-12 04:46:00,6.17,483.0,497.0,-0.2,37.0
2017-10-12 04:47:00,6.305,483.0,497.0,0.0,37.0
2017-10-12 04:48:00,6.14,495.5,511.0,-0.05,39.0
2017-10-12 04:49:00,6.09,489.0,504.0,-0.2,38.0
2017-10-12 04:50:00,5.8199997,489.5,506.0,-0.3,39.0
2017-10-12 04:51:00,6.48,480.0,494.0,-0.3,37.0
2017-10-12 04:52:00,6.535,479.5,493.5,-0.10000001,36.5
2017-10-12 04:53:00,5.8,487.5,503.5,-0.10000001,38.5
2017-10-12 04:54:00,5.465,496.0,515.5,0.10000001,41.5
2017-10-12 04:55:00,5.9049997,480.0,495.5,-0.4,38.5
2017-10-12 04:56:00,5.825,482.0,498.0,-0.15,38.5
2017-10-12 04:57:00,5.69,483.5,499.5,-0.25,39.0
2017-10-12 04:58:00,6.145,482.0,496.5,0.0,37.5
2017-10-12 04:59:00,5.175,496.0,516.0,-0.35000002,42.0
2017-10-12 05:00:00,5.235,494.0,512.5,-0.1,41.5
2017-10-12 05:01:00,5.22,499.0,519.0,-0.3,43.0
2017-10-12 05:02:00,6.015,487.0,502.5,0.3,38.5
2017-10-12 05:03:00,6.8050003,475.5,487.0,0.049999997,34.5
2017-10-12 05:04:00,6.615,478.0,490.5,0.10000001,35.5
2017-10-12 05:05:00,6.455,476.5,490.0,-0.25,36.5
2017-10-12 05:06:00,6.3450003,476.5,490.0,-0.25,36.5
2017-10-12 05:07:00,6.01,479.0,494.0,-0.2,38.0
2017-10-12 05:08:00,6.245,479.0,494.0,0.05,37.0
2017-10-12 05:09:00,6.205,479.5,494.0,0.1,37.5
2017-10-12 05:10:00,6.4300003,478.0,492.0,0.4,37.0
2017-10-12 05:11:00,6.3500004,476.5,490.0,0.25,37.0
2017-10-12 05:12:00,6.355,477.0,491.5,0.1,37.0
2017-10-12 05:13:00,6.135,482.0,496.0,0.35000002,37.0
2017-10-12 05:14:00,6.3950005,479.5,493.5,0.4,36.5
2017-10-12 05:15:00,6.4,481.0,495.0,0.45,36.5
2017-10-12 05:16:00,6.67,478.5,492.0,0.35,36.5
2017-10-12 05:17:00,6.175,483.5,497.5,0.35,37.0
2017-10-12 05:18:00,6.745,483.5,496.5,0.4,36.0
2017-10-12 05:19:00,6.99,480.5,493.5,0.6,35.5
2017-10-12 05:20:00,5.435,482.0,496.5,-0.1,37.5
2017-10-12 05:21:00,5.66,485.5,500.5,0.25,38.0
2017-10-12 05:22:00,6.035,492.0,507.0,0.95,37.0
2017-10-12 05:23:00,6.54,490.0,503.5,1.1,36.0
2017-10-12 05:24:00,6.215,488.0,502.5,0.95000005,37.0
2017-10-12 05:25:00,6.01,487.5,501.5,0.70000005,37.0
2017-10-12 05:26:00,6.39,485.0,498.5,0.45,36.5
2017-10-12 05:27:00,6.4300003,485.0,499.0,0.25,37.0
2017-10-12 05:28:00,5.3900003,482.0,496.5,-0.45,37.5
2017-10-12 05:29:00,5.6,481.0,494.5,-0.4,36.5
2017-10-12 05:30:00,5.8149996,479.0,491.5,-0.35000002,35.5
2017-10-12 05:31:00,5.65,481.0,494.5,0.099999994,36.0
2017-10-12 05:32:00,5.555,485.0,501.0,0.15,38.5
2017-10-12 05:33:00,5.435,496.5,514.5,-0.050000004,40.5
2017-10-12 05:34:00,5.4300003,493.5,511.5,-0.05,40.5
2017-10-12 05:35:00,5.3999996,492.0,510.0,-0.1,41.0
2017-10-12 05:36:00,5.6400003,485.0,499.5,-0.1,38.0
2017-10-12 05:37:00,5.5950003,485.0,501.0,-0.35,39.0
2017-10-12 05:38:00,5.685,482.0,497.5,0.0,38.5
2017-10-12 05:39:00,5.66,481.5,496.5,0.3,38.0
2017-10-12 05:40:00,5.8500004,483.5,499.0,0.3,38.0
2017-10-12 05:41:00,5.825,479.0,494.0,0.0,38.0
2017-10-12 05:42:00,5.645,483.0,498.5,-0.15,38.5
2017-10-12 05:43:00,5.4449997,482.5,498.5,-0.4,39.0
2017-10-12 05:44:00,5.4849997,484.0,500.5,-0.15,39.5
2017-10-12 05:45:00,5.75,484.5,499.5,0.45000002,38.0
2017-10-12 05:46:00,5.7799997,484.5,500.0,0.3,38.5
2017-10-12 05:47:00,5.7799997,486.0,502.0,0.10000001,38.5
2017-10-12 05:48:00,5.88,477.5,491.5,0.15,37.0
2017-10-12 05:49:00,5.36,487.5,504.5,-0.15,39.5
2017-10-12 05:50:00,5.1450005,494.0,512.0,-0.65,41.0
2017-10-12 05:51:00,4.815,502.0,524.5,-0.55,45.0
2017-10-12 05:52:00,5.1549997,490.5,509.0,-0.75,40.5
2017-10-12 05:53:00,5.645,484.0,499.5,-0.35000002,38.5
2017-10-12 05:54:00,6.06,483.0,498.5,0.1,38.0
2017-10-12 05:55:00,5.9750004,487.5,503.0,0.29999998,38.5
2017-10-12 05:56:00,5.315,501.0,522.0,0.1,43.0
2017-10-12 05:57:00,5.25,499.0,519.0,-0.10000001,42.0
2017-10-12 05:58:00,5.6899996,501.5,520.0,0.85,41.5
2017-10-12 05:59:00,5.8900003,494.5,510.5,1.05,38.5
2017-10-12 06:00:00,6.205,490.5,505.0,0.9,37.0
2017-10-12 06:01:00,5.7799997,500.0,517.0,0.7,40.0
2017-10-12 06:02:00,5.4849997,497.0,514.0,0.55,40.0
2017-10-12 06:03:00,5.4399996,502.5,522.5,0.25,42.5
2017-10-12 06:04:00,5.965,493.5,510.5,0.75,39.5
2017-10-12 06:05:00,6.7749996,485.0,498.5,1.15,36.5
2017-10-12 06:06:00,6.7349997,484.5,498.5,1.1,36.5
2017-10-12 06:07:00,6.8500004,484.0,497.0,1.2,36.0
2017-10-12 06:08:00,6.825,486.0,499.0,1.45,36.0
2017-10-12 06:09:00,6.93,484.5,497.5,1.6,36.0
2017-10-12 06:10:00,6.89,485.5,498.5,1.65,35.5
2017-10-12 06:11:00,6.035,485.5,499.5,0.9,36.5
2017-10-12 06:12:00,6.73,482.0,494.5,1.5,35.0
2017-10-12 06:13:00,6.6000004,484.5,497.5,1.6,36.0
2017-10-12 06:14:00,5.955,493.0,507.5,1.05,38.0
2017-10-12 06:15:00,5.455,502.5,522.0,0.85,41.5
2017-10-12 06:16:00,6.355,493.0,508.5,0.95000005,38.5
2017-10-12 06:17:00,7.01,480.0,491.0,1.2,33.5
2017-10-12 06:18:00,7.035,476.0,487.0,1.1,33.0
2017-10-12 06:19:00,6.94,479.0,489.5,1.45,33.5
2017-10-12 06:20:00,6.91,478.0,489.0,1.2,33.5
2017-10-12 06:21:00,7.11,479.0,490.0,1.4,34.0
2017-10-12 06:22:00,7.225,477.5,488.0,1.0,33.5
2017-10-12 06:23:00,6.785,478.0,489.0,1.2,34.0
2017-10-12 06:24:00,6.335,475.0,487.0,0.6,35.0
2017-10-12 06:25:00,6.325,475.0,487.0,0.75,34.5
2017-10-12 06:26:00,6.86,477.5,488.5,1.3,33.5
2017-10-12 06:27:00,6.865,479.5,490.5,1.5,34.0
2017-10-12 06:28:00,6.6400003,477.5,490.5,0.95000005,35.5
2017-10-12 06:29:00,6.6800003,489.0,501.0,1.1,35.0
2017-10-12 06:30:00,6.545,489.5,502.5,1.5,36.0
2017-10-12 06:31:00,6.1400003,493.0,508.0,1.3,37.0
2017-10-12 06:32:00,6.66,482.0,494.5,1.1,35.5
2017-10-12 06:33:00,6.505,481.0,494.0,0.85,36.0
2017-10-12 06:34:00,7.12,477.5,489.0,0.85,34.0
2017-10-12 06:35:00,6.29,482.5,496.5,0.95,36.0
2017-10-12 06:36:00,6.38,483.0,496.5,1.0,36.0
2017-10-12 06:37:00,6.6,478.0,490.5,0.85,35.5
2017-10-12 06:38:00,7.23,472.0,482.0,0.65,32.5
2017-10-12 06:39:00,6.85,478.0,489.5,0.85,34.5
2017-10-12 06:40:00,6.05,480.5,493.5,0.6,35.0
2017-10-12 06:41:00,6.7299995,472.5,483.5,0.75,33.0
2017-10-12 06:42:00,6.025,477.0,488.5,0.7,34.0
2017-10-12 06:43:00,6.365,476.0,488.0,0.6,34.5
2017-10-12 06:44:00,5.7,468.0,480.0,-0.25,34.5
