,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-06 16:19:00,5.435,420.0,431.5,2.35,33.5
2017-10-06 16:20:00,7.005,421.5,431.0,3.25,31.5
2017-10-06 16:21:00,8.125,411.5,423.0,3.4,34.5
2017-10-06 16:22:00,7.215,412.0,423.0,3.2,34.0
2017-10-06 16:23:00,5.8149996,411.0,423.5,3.1,35.0
2017-10-06 16:24:00,5.8050003,413.0,425.0,2.9,34.0
2017-10-06 16:25:00,6.31,408.0,420.0,3.25,34.0
2017-10-06 16:26:00,7.135,416.0,427.0,3.4,34.0
2017-10-06 16:27:00,6.735,426.5,437.0,3.5,32.5
2017-10-06 16:28:00,6.455,414.5,426.0,2.55,34.5
2017-10-06 16:29:00,6.525,422.0,432.5,2.2,32.5
2017-10-06 16:30:00,7.8,405.0,417.0,3.4,34.5
2017-10-06 16:31:00,7.745,404.5,415.0,3.65,33.5
2017-10-06 16:32:00,7.4350004,402.0,412.5,3.35,33.5
2017-10-06 16:33:00,7.3450003,401.5,413.0,3.1,34.5
2017-10-06 16:34:00,7.505,403.0,414.0,2.95,34.5
2017-10-06 16:35:00,4.8,406.5,422.5,1.5,38.5
2017-10-06 16:36:00,6.8450003,400.0,413.0,2.4,36.0
2017-10-06 16:37:00,6.7799997,401.5,415.0,2.6,36.0
2017-10-06 16:38:00,7.6400003,403.5,415.0,3.45,34.5
2017-10-06 16:39:00,7.0550003,399.0,412.0,2.5500002,35.5
2017-10-06 16:40:00,6.6400003,401.0,415.0,2.2,37.0
2017-10-06 16:41:00,7.495,398.5,409.0,1.5,33.5
2017-10-06 16:42:00,7.755,399.0,410.5,2.95,34.5
2017-10-06 16:43:00,7.7799997,399.0,411.0,3.1,35.0
2017-10-06 16:44:00,6.645,400.0,412.5,1.5,35.5
2017-10-06 16:45:00,7.29,400.5,412.5,2.9,35.5
2017-10-06 16:46:00,7.21,403.0,415.0,2.8000002,35.5
2017-10-06 16:47:00,7.45,400.5,411.0,2.75,34.0
2017-10-06 16:48:00,6.0299997,398.5,413.0,1.0,37.0
2017-10-06 16:49:00,5.7799997,398.0,411.5,0.3,36.0
2017-10-06 16:50:00,5.87,398.5,411.5,0.35000002,36.0
2017-10-06 16:51:00,7.27,399.0,411.5,1.4,35.5
2017-10-06 16:52:00,8.815001,417.5,427.5,4.0,33.0
2017-10-06 16:53:00,6.0,420.5,432.0,-0.40000004,34.0
2017-10-06 16:54:00,5.395,424.5,435.0,-1.75,32.5
2017-10-06 16:55:00,5.425,414.0,425.5,-0.6,34.5
2017-10-06 16:56:00,8.56,402.0,413.5,2.75,34.5
2017-10-06 16:57:00,7.6949997,397.5,408.0,1.5999999,33.5
2017-10-06 16:58:00,7.425,399.0,412.0,0.9,35.5
2017-10-06 16:59:00,5.125,405.5,420.5,-0.9,37.5
2017-10-06 17:00:00,5.5,403.0,416.5,-1.8,36.5
2017-10-06 17:01:00,6.73,398.5,411.5,-0.099999994,35.0
2017-10-06 17:02:00,8.625,399.0,409.0,2.35,32.5
2017-10-06 17:03:00,7.3199997,397.0,407.0,1.0,32.0
2017-10-06 17:04:00,8.219999,397.5,408.0,1.0,32.5
2017-10-06 17:05:00,7.34,394.0,404.5,0.75,33.0
2017-10-06 17:06:00,6.96,402.0,414.0,1.65,34.5
2017-10-06 17:07:00,6.6800003,402.0,416.5,-0.29999998,37.0
2017-10-06 17:08:00,8.615,412.5,422.5,3.95,33.0
2017-10-06 17:09:00,9.535,409.0,419.0,4.55,32.5
2017-10-06 17:10:00,8.684999,409.5,420.0,4.5,32.5
2017-10-06 17:11:00,8.485,406.0,416.0,4.1,33.0
2017-10-06 17:12:00,8.445,402.5,413.0,4.0,33.0
2017-10-06 17:13:00,7.4849997,397.5,408.0,3.25,33.0
2017-10-06 17:14:00,8.52,408.0,418.5,4.3,33.0
2017-10-06 17:15:00,8.764999,401.5,412.5,3.3,34.0
2017-10-06 17:16:00,7.9750004,400.5,413.0,3.1,35.0
2017-10-06 17:17:00,8.865,401.5,412.5,3.5,34.0
2017-10-06 17:18:00,6.745,408.0,421.5,1.6500001,36.5
2017-10-06 17:19:00,8.36,400.0,412.0,2.9499998,34.5
2017-10-06 17:20:00,7.87,404.0,416.0,2.75,35.0
2017-10-06 17:21:00,7.75,405.0,417.0,3.1999998,35.5
2017-10-06 17:22:00,9.355,415.5,425.5,4.35,32.5
2017-10-06 17:23:00,5.7200003,405.5,419.5,1.9,37.0
2017-10-06 17:24:00,6.74,403.5,416.0,1.6,34.5
2017-10-06 17:25:00,7.75,398.5,409.0,1.75,32.5
2017-10-06 17:26:00,7.135,399.0,411.5,1.6500001,35.5
2017-10-06 17:27:00,6.2,398.0,412.0,0.2,37.0
2017-10-06 17:28:00,5.695,404.5,419.0,0.10000001,37.5
2017-10-06 17:29:00,5.755,405.0,419.5,1.2,37.0
2017-10-06 17:30:00,6.33,405.0,418.5,1.8,36.5
2017-10-06 17:31:00,5.41,408.0,421.5,0.79999995,36.0
2017-10-06 17:32:00,6.0699997,405.0,418.5,1.0999999,36.5
2017-10-06 17:33:00,4.8999996,417.5,430.5,0.049999982,35.5
2017-10-06 17:34:00,6.2799997,413.0,425.5,0.45000005,34.5
2017-10-06 17:35:00,7.185,398.0,409.5,1.4,34.0
2017-10-06 17:36:00,6.425,397.5,408.5,0.4,34.0
2017-10-06 17:37:00,6.2200003,400.5,414.5,1.0,36.5
2017-10-06 17:38:00,6.34,402.0,416.0,1.2,37.0
2017-10-06 17:39:00,6.065,402.0,416.0,0.3,37.5
2017-10-06 17:40:00,6.255,402.5,416.5,1.0,37.0
2017-10-06 17:41:00,6.37,402.5,417.0,1.5,37.5
2017-10-06 17:42:00,4.875,413.5,428.5,1.45,37.5
2017-10-06 17:43:00,3.33,428.0,444.5,1.8499999,38.0
2017-10-06 17:44:00,3.275,426.0,441.5,1.5,37.5
2017-10-06 17:45:00,3.205,428.5,444.5,1.6,38.0
2017-10-06 17:46:00,3.5149999,422.5,439.0,1.4,38.5
2017-10-06 17:47:00,4.025,418.0,433.0,1.5,37.0
2017-10-06 17:48:00,4.455,412.0,427.0,1.45,37.5
2017-10-06 17:49:00,4.225,411.0,427.0,1.55,38.5
2017-10-06 17:50:00,3.755,417.5,433.5,1.3499999,38.5
2017-10-06 17:51:00,3.8449998,417.0,434.0,1.3499999,39.5
2017-10-06 17:52:00,3.975,415.0,432.5,1.35,39.5
2017-10-06 17:53:00,4.5550003,409.5,427.0,1.45,40.0
2017-10-06 17:54:00,5.01,407.0,423.5,1.6,39.5
2017-10-06 17:55:00,5.585,404.5,420.0,2.0,38.5
2017-10-06 17:56:00,6.32,402.5,417.0,2.45,37.5
2017-10-06 17:57:00,7.115,401.5,415.5,2.65,37.0
2017-10-06 17:58:00,7.61,405.0,418.5,2.6,36.0
2017-10-06 17:59:00,8.49,407.0,420.0,3.1,36.0
2017-10-06 18:00:00,8.365,404.5,417.0,3.1,36.0
2017-10-06 18:01:00,7.695,409.5,423.5,2.0,37.0
2017-10-06 18:02:00,8.1050005,410.5,423.5,2.7,35.5
2017-10-06 18:03:00,6.725,419.0,430.0,4.2,33.5
2017-10-06 18:04:00,5.555,421.0,432.0,4.2,33.0
2017-10-06 18:05:00,6.36,421.5,433.5,4.15,34.0
2017-10-06 18:06:00,4.155,428.5,441.0,3.5,34.5
2017-10-06 18:07:00,4.87,429.0,439.5,4.0,33.5
2017-10-06 18:08:00,4.075,449.0,462.5,3.3999999,36.5
2017-10-06 18:09:00,3.77,432.5,447.0,3.1,36.5
2017-10-06 18:10:00,6.005,421.5,433.0,4.25,34.0
2017-10-06 18:11:00,5.3450003,424.0,436.0,4.0,35.0
2017-10-06 18:12:00,6.105,420.5,433.0,4.25,35.5
2017-10-06 18:13:00,2.95,439.0,455.5,2.1,38.5
2017-10-06 18:14:00,2.53,450.0,468.0,2.1,39.5
2017-10-06 18:15:00,3.9450002,423.5,441.0,2.1,39.0
2017-10-06 18:16:00,5.9799995,406.5,421.0,3.0,37.5
2017-10-06 18:17:00,5.63,407.5,421.5,3.0500002,37.5
2017-10-06 18:18:00,5.015,409.5,424.0,2.9,37.0
2017-10-06 18:19:00,5.005,406.5,422.5,2.5,38.5
2017-10-06 18:20:00,5.0,408.0,422.5,3.0500002,37.0
2017-10-06 18:21:00,4.245,418.5,433.0,3.05,37.5
2017-10-06 18:22:00,4.425,409.0,425.0,3.3000002,38.0
2017-10-06 18:23:00,4.825,403.0,418.0,3.4,37.0
2017-10-06 18:24:00,3.7350001,410.0,426.0,3.2,38.0
2017-10-06 18:25:00,4.54,400.5,416.5,3.3,38.0
2017-10-06 18:26:00,5.1400003,397.0,410.0,2.75,36.0
2017-10-06 18:27:00,7.865,393.5,401.0,1.8499999,30.5
2017-10-06 18:28:00,8.74,396.5,404.5,1.95,31.0
2017-10-06 18:29:00,9.2,399.0,407.5,3.65,31.5
2017-10-06 18:30:00,9.66,400.5,410.5,3.85,33.0
2017-10-06 18:31:00,9.355,403.5,413.0,4.75,32.5
2017-10-06 18:32:00,8.375,397.0,405.0,2.25,30.5
2017-10-06 18:33:00,6.95,408.0,421.0,2.8,36.0
2017-10-06 18:34:00,7.545,399.0,411.0,0.95000005,35.0
2017-10-06 18:35:00,7.505,404.5,417.5,2.9,36.0
2017-10-06 18:36:00,7.455,402.5,416.0,2.5,36.5
2017-10-06 18:37:00,7.96,408.0,420.5,3.6,35.0
2017-10-06 18:38:00,7.58,393.0,401.5,1.25,30.5
2017-10-06 18:39:00,7.3450003,392.0,399.0,1.1,29.5
2017-10-06 18:40:00,7.3900003,392.0,400.0,1.45,30.0
2017-10-06 18:41:00,7.8450003,391.5,398.0,2.05,28.0
2017-10-06 18:42:00,7.62,390.5,397.0,1.7,28.0
2017-10-06 18:43:00,7.98,391.5,398.0,1.75,27.5
2017-10-06 18:44:00,7.865,390.0,396.0,1.6,27.5
2017-10-06 18:45:00,7.755,390.5,397.5,1.15,28.5
2017-10-06 18:46:00,7.4399996,390.5,397.5,1.15,29.0
2017-10-06 18:47:00,8.59,395.5,402.5,1.8,29.5
2017-10-06 18:48:00,7.875,390.0,396.5,1.35,28.5
2017-10-06 18:49:00,6.96,390.5,399.0,0.85,30.5
2017-10-06 18:50:00,7.545,392.5,401.0,1.3,30.5
2017-10-06 18:51:00,7.2850003,397.5,408.0,1.15,33.0
2017-10-06 18:52:00,6.52,397.0,408.0,0.7,34.0
2017-10-06 18:53:00,5.81,399.0,411.0,0.15,35.0
2017-10-06 18:54:00,5.635,396.5,410.0,-1.0999999,35.5
2017-10-06 18:55:00,5.165,421.5,432.5,0.0,33.5
2017-10-06 18:56:00,4.63,447.5,453.0,0.1,26.0
2017-10-06 18:57:00,4.33,431.0,441.5,-0.05,32.0
2017-10-06 18:58:00,6.035,430.0,440.5,2.45,33.0
2017-10-06 18:59:00,5.88,418.5,431.0,2.85,35.0
2017-10-06 19:00:00,6.335,449.0,455.0,2.65,26.5
2017-10-06 19:01:00,5.79,429.0,440.0,2.15,33.0
2017-10-06 19:02:00,5.635,416.5,428.0,1.95,34.0
2017-10-06 19:03:00,5.07,412.0,424.0,0.15,34.5
2017-10-06 19:04:00,4.5950003,422.0,433.0,0.25,33.5
2017-10-06 19:05:00,5.2799997,415.5,427.5,1.0,34.0
2017-10-06 19:06:00,5.955,403.0,415.0,1.8499999,34.5
2017-10-06 19:07:00,5.3050003,425.0,435.5,1.3499999,32.0
2017-10-06 19:08:00,7.0,396.0,407.0,2.0,33.0
2017-10-06 19:09:00,7.035,396.0,405.0,1.2,31.5
2017-10-06 19:10:00,7.0299997,393.5,402.5,1.05,31.0
2017-10-06 19:11:00,7.555,395.5,405.0,1.75,31.0
2017-10-06 19:12:00,7.1549997,397.5,407.0,1.2,32.0
2017-10-06 19:13:00,6.9300003,393.0,402.0,1.35,31.0
2017-10-06 19:14:00,6.5550003,397.5,408.5,1.0,33.5
2017-10-06 19:15:00,6.8599997,393.0,402.5,0.9,32.0
2017-10-06 19:16:00,6.8450003,393.5,403.5,0.70000005,32.5
2017-10-06 19:17:00,6.5550003,394.5,406.5,0.75,34.5
2017-10-06 19:18:00,6.34,397.5,410.0,0.75,35.5
2017-10-06 19:19:00,6.415,399.5,411.0,2.1,34.5
2017-10-06 19:20:00,6.1949997,396.0,408.0,1.35,34.5
2017-10-06 19:21:00,5.895,394.0,404.0,0.20000002,32.5
2017-10-06 19:22:00,6.3149996,400.5,413.5,1.9,36.0
2017-10-06 19:23:00,5.785,403.0,417.0,1.25,36.5
2017-10-06 19:24:00,5.45,402.5,416.0,0.6,36.0
2017-10-06 19:25:00,5.46,405.5,417.5,-0.45000002,35.0
2017-10-06 19:26:00,5.86,400.5,414.5,1.1,36.5
2017-10-06 19:27:00,5.91,396.5,409.0,-0.65,35.5
2017-10-06 19:28:00,5.46,397.5,410.0,-0.8,35.0
2017-10-06 19:29:00,5.355,400.5,413.0,-0.7,35.0
2017-10-06 19:30:00,5.265,401.0,413.5,-1.45,35.0
2017-10-06 19:31:00,5.3199997,410.0,419.5,-0.35000002,30.5
2017-10-06 19:32:00,5.885,405.0,414.5,-0.099999964,31.0
2017-10-06 19:33:00,7.185,390.5,398.5,1.6999999,29.5
2017-10-06 19:34:00,5.745,398.5,411.0,-0.25,35.5
2017-10-06 19:35:00,5.8100004,401.0,415.0,0.4,37.0
2017-10-06 19:36:00,5.515,399.5,413.5,-0.2,36.5
2017-10-06 19:37:00,5.92,398.0,410.5,-0.049999997,34.5
2017-10-06 19:38:00,5.4,396.5,408.0,-0.2,34.0
2017-10-06 19:39:00,5.26,396.5,408.0,-0.45,34.0
2017-10-06 19:40:00,6.455,406.5,417.0,3.1,33.0
2017-10-06 19:41:00,6.91,427.0,437.0,3.6999998,32.0
2017-10-06 19:42:00,6.4300003,407.0,419.5,1.65,35.0
2017-10-06 19:43:00,5.18,400.0,413.0,0.3,36.0
2017-10-06 19:44:00,5.35,402.0,415.0,-1.0,35.0
2017-10-06 19:45:00,5.4300003,398.0,411.5,-0.25,36.5
2017-10-06 19:46:00,6.245,395.5,406.5,0.45000002,33.5
2017-10-06 19:47:00,6.6000004,390.5,398.0,1.15,29.0
2017-10-06 19:48:00,6.06,387.5,395.0,0.3,29.5
2017-10-06 19:49:00,5.785,390.0,400.0,-0.2,31.5
2017-10-06 19:50:00,6.49,401.5,412.5,2.0,33.0
2017-10-06 19:51:00,6.875,412.5,425.5,3.25,36.0
2017-10-06 19:52:00,7.3,411.5,422.5,3.6,33.0
2017-10-06 19:53:00,6.1,396.0,407.0,0.2,33.5
2017-10-06 19:54:00,7.04,402.5,416.5,2.9499998,36.5
2017-10-06 19:55:00,6.25,397.5,410.0,1.65,35.5
2017-10-06 19:56:00,6.215,401.5,415.0,1.35,36.5
2017-10-06 19:57:00,5.51,395.0,407.0,-0.05,34.5
2017-10-06 19:58:00,5.295,400.5,412.5,0.3,35.0
2017-10-06 19:59:00,5.81,397.5,410.0,1.25,35.0
2017-10-06 20:00:00,5.6949997,401.0,414.5,1.5,36.0
2017-10-06 20:01:00,7.62,403.0,413.5,2.2,33.5
2017-10-06 20:02:00,6.0,400.0,410.5,-2.6,32.0
2017-10-06 20:03:00,6.5,393.0,401.5,1.2,30.0
2017-10-06 20:04:00,6.73,393.0,400.5,1.4,29.5
2017-10-06 20:05:00,10.225,410.5,419.5,5.3,32.0
2017-10-06 20:06:00,10.885,410.0,419.0,5.35,32.0
2017-10-06 20:07:00,8.684999,404.5,415.5,4.2,34.0
2017-10-06 20:08:00,7.48,407.5,417.5,4.15,32.5
2017-10-06 20:09:00,7.835,404.0,414.5,3.85,33.5
2017-10-06 20:10:00,6.91,399.0,411.5,2.1,35.5
2017-10-06 20:11:00,7.16,408.0,419.0,2.45,34.0
2017-10-06 20:12:00,5.3,409.5,422.0,1.3499999,34.5
2017-10-06 20:13:00,5.035,421.0,431.5,1.25,32.0
2017-10-06 20:14:00,4.895,432.0,441.0,0.85,30.5
2017-10-06 20:15:00,5.295,420.5,430.0,0.8,31.5
2017-10-06 20:16:00,5.41,416.0,426.0,0.95000005,32.5
2017-10-06 20:17:00,5.26,411.0,422.5,1.1,34.0
2017-10-06 20:18:00,5.11,421.5,431.0,0.9,32.0
2017-10-06 20:19:00,4.9700003,424.0,433.5,0.8,32.0
2017-10-06 20:20:00,5.455,412.0,423.5,1.25,33.5
2017-10-06 20:21:00,5.9700003,395.5,406.5,0.95000005,33.5
2017-10-06 20:22:00,6.505,397.0,407.5,1.4,33.5
2017-10-06 20:23:00,6.26,397.5,411.0,1.5,35.5
2017-10-06 20:24:00,6.0,401.0,413.5,1.2,35.5
2017-10-06 20:25:00,6.01,407.0,419.0,1.15,34.5
2017-10-06 20:26:00,7.175,396.5,405.5,2.1,31.5
2017-10-06 20:27:00,6.7799997,399.0,411.0,1.9000001,35.0
2017-10-06 20:28:00,6.83,392.5,400.0,1.1,29.0
2017-10-06 20:29:00,7.4849997,392.5,399.0,1.55,28.0
2017-10-06 20:30:00,6.2799997,402.5,414.0,1.7,33.5
2017-10-06 20:31:00,6.805,398.5,410.5,1.5,34.5
2017-10-06 20:32:00,7.19,398.0,408.5,1.3499999,33.5
2017-10-06 20:33:00,6.645,398.0,410.5,2.3,35.5
2017-10-06 20:34:00,6.475,395.5,406.5,1.35,33.5
2017-10-06 20:35:00,6.41,395.5,405.5,0.6,32.0
2017-10-06 20:36:00,5.995,395.5,406.5,-0.15,33.0
2017-10-06 20:37:00,5.8999996,397.5,409.0,0.0,34.5
2017-10-06 20:38:00,6.365,396.0,406.5,0.45,33.5
2017-10-06 20:39:00,6.5649996,396.5,409.0,0.55,35.0
2017-10-06 20:40:00,6.49,397.0,409.0,0.95,34.5
2017-10-06 20:41:00,7.075,397.5,409.0,1.35,34.0
2017-10-06 20:42:00,6.55,398.0,409.5,0.75,34.0
2017-10-06 20:43:00,6.7,404.0,414.5,1.3,33.0
2017-10-06 20:44:00,6.3199997,407.5,419.0,1.75,34.0
2017-10-06 20:45:00,5.92,413.0,423.5,0.90000004,33.0
2017-10-06 20:46:00,6.1,403.5,416.0,1.1,35.0
2017-10-06 20:47:00,5.71,408.5,420.5,0.6,34.5
2017-10-06 20:48:00,5.875,411.0,422.5,0.85,34.0
2017-10-06 20:49:00,5.55,422.0,432.0,-0.3,31.0
2017-10-06 20:50:00,5.56,418.0,427.5,0.2,31.5
2017-10-06 20:51:00,5.665,422.0,430.5,0.1,30.5
2017-10-06 20:52:00,5.62,424.0,432.5,0.2,30.5
2017-10-06 20:53:00,5.54,417.0,427.0,-0.2,32.0
2017-10-06 20:54:00,5.7749996,414.5,424.5,0.55,32.0
2017-10-06 20:55:00,5.865,417.0,426.5,0.6,31.5
2017-10-06 20:56:00,5.615,422.0,431.0,0.3,30.5
2017-10-06 20:57:00,6.5150003,407.0,418.0,1.75,33.5
2017-10-06 20:58:00,6.3900003,406.5,417.0,1.85,33.5
2017-10-06 20:59:00,6.515,398.5,409.0,1.8,33.0
2017-10-06 21:00:00,7.265,410.0,420.5,2.5500002,33.0
2017-10-06 21:01:00,6.6000004,401.0,411.5,1.25,33.5
2017-10-06 21:02:00,7.145,402.0,413.0,1.85,33.5
2017-10-06 21:03:00,6.785,403.5,414.5,2.15,33.5
2017-10-06 21:04:00,7.3900003,401.0,412.0,2.35,34.0
2017-10-06 21:05:00,7.9300003,414.0,425.0,3.1499999,33.5
2017-10-06 21:06:00,7.8199997,402.5,412.5,3.35,33.0
2017-10-06 21:07:00,7.64,398.5,409.5,2.75,33.0
2017-10-06 21:08:00,7.615,399.5,410.0,3.8,33.5
2017-10-06 21:09:00,7.85,397.5,407.5,3.6999998,33.0
2017-10-06 21:10:00,7.94,403.0,413.5,3.0500002,33.5
2017-10-06 21:11:00,6.2250004,396.0,405.5,0.55,32.0
2017-10-06 21:12:00,7.235,416.5,426.0,2.85,32.0
2017-10-06 21:13:00,6.425,405.0,416.5,1.3,35.0
2017-10-06 21:14:00,6.58,398.5,410.0,1.8499999,34.0
2017-10-06 21:15:00,7.05,406.5,418.0,2.6,34.0
2017-10-06 21:16:00,7.055,399.5,410.5,2.25,33.5
2017-10-06 21:17:00,6.1850004,394.5,404.0,0.7,31.0
2017-10-06 21:18:00,6.2799997,395.5,404.5,0.85,31.0
2017-10-06 21:19:00,6.69,393.0,401.0,1.0,29.5
2017-10-06 21:20:00,6.71,393.5,401.0,1.1500001,29.5
2017-10-06 21:21:00,7.295,394.5,402.0,1.4,29.5
2017-10-06 21:22:00,8.05,398.0,406.5,2.75,31.0
2017-10-06 21:23:00,8.639999,399.5,409.5,4.0,33.0
2017-10-06 21:24:00,8.360001,398.0,407.0,1.85,31.5
2017-10-06 21:25:00,7.545,398.0,407.0,1.6,31.5
2017-10-06 21:26:00,7.3999996,397.0,406.5,2.5,32.5
2017-10-06 21:27:00,7.2250004,398.0,408.5,2.6,33.5
2017-10-06 21:28:00,7.39,399.5,411.5,2.9499998,34.5
2017-10-06 21:29:00,7.31,399.0,408.5,2.1999998,32.0
2017-10-06 21:30:00,6.88,395.0,405.0,0.95000005,32.0
2017-10-06 21:31:00,7.4700003,400.0,411.0,3.2,34.0
2017-10-06 21:32:00,7.535,404.0,416.0,3.1,34.5
2017-10-06 21:33:00,7.1949997,403.5,415.0,2.75,34.0
2017-10-06 21:34:00,7.1899996,412.0,422.5,3.0,33.0
2017-10-06 21:35:00,6.865,420.5,430.0,2.9,31.5
2017-10-06 21:36:00,6.415,411.0,421.5,2.15,32.5
2017-10-06 21:37:00,6.24,396.5,407.0,0.84999996,33.0
2017-10-06 21:38:00,6.185,402.5,414.0,1.55,34.0
2017-10-06 21:39:00,6.545,393.0,400.0,1.15,29.0
2017-10-06 21:40:00,6.2200003,396.0,407.5,1.0,33.5
2017-10-06 21:41:00,6.635,396.5,407.0,0.85,32.5
2017-10-06 21:42:00,6.6400003,396.5,407.5,0.6,34.0
2017-10-06 21:43:00,5.84,403.0,414.0,0.65,34.0
2017-10-06 21:44:00,5.7349997,402.5,414.0,0.5,34.5
2017-10-06 21:45:00,5.63,402.5,415.0,0.79999995,35.0
2017-10-06 21:46:00,5.975,402.5,414.0,0.65,33.5
2017-10-06 21:47:00,5.88,403.5,415.5,0.9,34.0
2017-10-06 21:48:00,5.665,404.0,416.5,0.75,35.0
2017-10-06 21:49:00,5.9300003,405.5,416.5,0.6,33.5
2017-10-06 21:50:00,5.915,402.5,414.0,0.7,34.5
2017-10-06 21:51:00,6.1949997,394.5,402.5,0.8,28.5
2017-10-06 21:52:00,7.4700003,392.5,399.0,0.9,28.5
2017-10-06 21:53:00,7.92,391.5,398.0,1.25,27.5
2017-10-06 21:54:00,5.21,398.0,411.5,1.65,36.5
2017-10-06 21:55:00,5.625,395.5,406.0,2.95,32.5
2017-10-06 21:56:00,5.715,394.0,404.5,2.1,31.5
2017-10-06 21:57:00,5.46,399.0,410.0,2.85,34.0
2017-10-06 21:58:00,8.055,415.0,424.0,3.1499999,30.0
2017-10-06 21:59:00,5.3999996,394.5,406.0,1.8499999,34.0
2017-10-06 22:00:00,3.8200002,411.0,426.0,1.9,38.0
2017-10-06 22:01:00,2.71,421.5,440.0,1.85,39.5
2017-10-06 22:02:00,3.75,408.0,424.0,1.9,39.0
2017-10-06 22:03:00,3.915,405.5,422.0,2.05,39.0
2017-10-06 22:04:00,3.645,407.5,424.5,2.35,39.5
2017-10-06 22:05:00,3.9,407.5,423.5,2.1,38.0
2017-10-06 22:06:00,4.02,408.0,423.5,2.1,38.0
2017-10-06 22:07:00,4.55,407.5,421.0,2.6,35.5
2017-10-06 22:08:00,5.0550003,401.0,415.5,2.45,37.0
2017-10-06 22:09:00,5.6000004,399.5,412.5,3.1,36.0
2017-10-06 22:10:00,7.09,398.0,408.5,2.85,33.0
2017-10-06 22:11:00,7.83,399.0,408.0,3.25,32.0
2017-10-06 22:12:00,8.445,398.5,407.5,3.1999998,31.0
2017-10-06 22:13:00,9.184999,400.5,408.0,3.5,29.5
2017-10-06 22:14:00,9.68,401.5,409.0,3.75,30.0
2017-10-06 22:15:00,9.13,401.0,410.0,2.7,31.5
2017-10-06 22:16:00,7.42,407.5,416.0,3.9,31.5
2017-10-06 22:17:00,9.375,404.5,413.0,3.75,30.5
2017-10-06 22:18:00,10.155001,411.5,419.5,4.45,30.5
2017-10-06 22:19:00,9.62,402.5,409.5,4.4,28.5
2017-10-06 22:20:00,8.26,398.0,405.0,3.35,29.0
2017-10-06 22:21:00,8.155,398.5,406.0,3.3,28.5
2017-10-06 22:22:00,7.9700003,400.5,408.5,3.5,29.5
2017-10-06 22:23:00,9.49,402.5,409.5,4.45,28.5
2017-10-06 22:24:00,7.2599998,401.5,411.0,3.4499998,32.0
2017-10-06 22:25:00,7.2349997,399.0,408.5,3.35,31.5
2017-10-06 22:26:00,10.405,402.5,408.5,4.55,27.5
2017-10-06 22:27:00,10.450001,403.5,409.5,5.2,28.0
2017-10-06 22:28:00,10.565001,401.0,407.0,4.3,28.0
2017-10-06 22:29:00,10.29,399.5,406.0,3.5500002,28.0
2017-10-06 22:30:00,7.615,398.5,406.5,3.8000002,29.5
2017-10-06 22:31:00,7.88,395.5,402.0,3.55,28.5
2017-10-06 22:32:00,8.875,397.0,403.0,3.6999998,28.0
2017-10-06 22:33:00,11.309999,402.0,409.5,4.45,30.5
2017-10-06 22:34:00,9.485001,401.5,409.0,4.1,29.5
2017-10-06 22:35:00,9.285,402.5,410.5,4.1499996,29.5
2017-10-06 22:36:00,9.085,402.0,409.0,4.4,28.5
2017-10-06 22:37:00,9.165,401.5,409.0,4.1,29.5
2017-10-06 22:38:00,8.755,402.5,409.5,4.0,29.0
2017-10-06 22:39:00,7.165,401.0,411.5,3.4,32.5
2017-10-06 22:40:00,6.665,403.0,413.5,3.4,33.0
2017-10-06 22:41:00,6.745,402.5,413.0,3.3000002,33.0
2017-10-06 22:42:00,5.715,397.0,409.0,2.6,34.5
2017-10-06 22:43:00,6.61,395.0,404.0,3.55,31.0
2017-10-06 22:44:00,7.17,397.5,406.0,3.75,31.0
2017-10-06 22:45:00,7.495,397.5,407.0,3.45,31.5
2017-10-06 22:46:00,7.225,396.0,404.5,4.0,31.0
2017-10-06 22:47:00,5.67,400.0,412.0,2.5,35.0
2017-10-06 22:48:00,5.02,406.0,419.0,2.9,35.5
2017-10-06 22:49:00,6.42,397.0,407.5,3.75,32.5
2017-10-06 22:50:00,6.505,395.5,405.0,3.4,32.0
2017-10-06 22:51:00,7.13,398.5,408.5,3.9,32.0
2017-10-06 22:52:00,4.9700003,409.0,422.0,2.6,35.5
2017-10-06 22:53:00,5.4350004,400.5,414.0,2.75,35.5
2017-10-06 22:54:00,5.2299995,403.0,416.0,2.85,35.5
2017-10-06 22:55:00,3.6350002,414.0,429.5,1.7,37.5
2017-10-06 22:56:00,3.865,411.0,426.5,1.6,38.5
2017-10-06 22:57:00,3.48,415.0,432.0,1.3499999,38.5
2017-10-06 22:58:00,4.585,406.0,419.0,2.3,34.0
2017-10-06 22:59:00,6.52,402.5,411.0,3.15,30.5
2017-10-06 23:00:00,7.915,393.5,399.5,3.05,28.0
2017-10-06 23:01:00,8.34,393.0,398.5,2.65,27.0
2017-10-06 23:02:00,8.255,393.0,399.5,2.65,27.5
2017-10-06 23:03:00,8.48,394.0,400.5,3.3,27.5
2017-10-06 23:04:00,8.175,391.5,397.0,2.6,27.0
2017-10-06 23:05:00,8.325,394.5,401.0,2.8,28.5
2017-10-06 23:06:00,9.065001,394.5,401.0,2.6,27.5
2017-10-06 23:07:00,6.18,404.5,415.0,2.15,33.0
2017-10-06 23:08:00,6.65,398.0,407.0,1.5,32.0
2017-10-06 23:09:00,5.035,399.0,414.0,1.5,38.0
2017-10-06 23:10:00,5.645,397.0,409.5,1.55,35.5
