,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-09 01:14:00,3.345,387.0,397.5,-1.7,32.0
2017-10-09 01:15:00,3.355,387.0,398.5,-1.6,33.0
2017-10-09 01:16:00,3.3899999,386.5,397.5,-2.0,33.0
2017-10-09 01:17:00,3.4099998,388.0,400.5,-1.8,34.5
2017-10-09 01:18:00,3.565,384.0,393.5,-1.9,31.5
2017-10-09 01:19:00,3.58,382.5,389.5,-1.8,27.5
2017-10-09 01:20:00,3.57,384.0,393.0,-2.1,30.0
2017-10-09 01:21:00,3.4850001,385.0,396.0,-2.25,31.5
2017-10-09 01:22:00,3.58,384.0,393.5,-2.5500002,31.0
2017-10-09 01:23:00,3.67,382.5,390.0,-1.6,28.0
2017-10-09 01:24:00,3.69,382.5,389.0,-1.7,26.5
2017-10-09 01:25:00,3.63,382.5,390.0,-1.9,27.5
2017-10-09 01:26:00,3.71,382.5,390.0,-1.75,27.5
2017-10-09 01:27:00,3.75,382.5,390.5,-1.5,28.5
2017-10-09 01:28:00,3.77,382.5,388.5,-1.55,26.5
2017-10-09 01:29:00,3.8,382.0,388.5,-1.75,27.0
2017-10-09 01:30:00,3.8049998,382.0,388.5,-1.7,26.0
2017-10-09 01:31:00,3.8899999,382.0,387.5,-1.4,26.0
2017-10-09 01:32:00,3.645,383.0,390.0,-1.5,27.5
2017-10-09 01:33:00,3.645,382.0,389.5,-1.6,28.5
2017-10-09 01:34:00,3.6950002,382.0,388.5,-1.45,26.5
2017-10-09 01:35:00,3.67,382.0,387.0,-1.4,25.0
2017-10-09 01:36:00,3.6950002,382.0,387.5,-1.3499999,26.0
2017-10-09 01:37:00,3.7800002,381.0,386.0,-1.45,25.0
2017-10-09 01:38:00,3.7649999,379.5,385.0,-1.3499999,24.5
2017-10-09 01:39:00,3.8400002,380.0,385.0,-1.3499999,25.0
2017-10-09 01:40:00,3.47,384.0,392.0,-1.4,28.5
2017-10-09 01:41:00,3.525,383.5,392.0,-1.35,29.0
2017-10-09 01:42:00,3.66,383.0,391.0,-1.3,29.0
2017-10-09 01:43:00,3.355,384.0,394.0,-1.45,31.5
2017-10-09 01:44:00,3.68,382.0,388.0,-1.95,26.0
2017-10-09 01:45:00,3.6950002,383.0,391.0,-1.8,28.5
2017-10-09 01:46:00,3.505,385.5,394.5,-1.4,30.5
2017-10-09 01:47:00,3.7849998,383.0,389.5,-1.6,27.0
2017-10-09 01:48:00,3.74,383.0,390.0,-1.55,28.5
2017-10-09 01:49:00,3.6,383.0,390.0,-1.7,28.0
2017-10-09 01:50:00,3.665,383.0,389.5,-1.75,27.0
2017-10-09 01:51:00,3.85,381.5,387.5,-1.9,25.5
2017-10-09 01:52:00,3.945,381.5,387.5,-2.0,26.0
2017-10-09 01:53:00,3.945,381.0,386.0,-1.55,25.0
2017-10-09 01:54:00,3.995,380.0,385.0,-1.7,25.0
2017-10-09 01:55:00,3.95,380.5,386.0,-1.45,25.5
2017-10-09 01:56:00,3.9099998,380.5,385.5,-1.45,25.0
2017-10-09 01:57:00,4.19,378.5,383.5,-2.45,24.0
2017-10-09 01:58:00,4.17,379.0,384.0,-1.4,24.5
2017-10-09 01:59:00,4.3050003,377.0,381.5,-1.6500001,23.5
2017-10-09 02:00:00,4.2799997,377.5,382.5,-1.9499999,24.0
2017-10-09 02:01:00,4.1,377.5,382.5,-1.45,23.5
2017-10-09 02:02:00,3.89,378.5,384.0,-1.25,24.5
2017-10-09 02:03:00,3.7350001,380.5,386.0,-1.2,25.0
2017-10-09 02:04:00,3.755,381.5,388.0,-1.25,26.0
2017-10-09 02:05:00,3.52,384.5,393.0,-1.2,29.5
2017-10-09 02:06:00,3.49,387.0,397.5,-1.1500001,31.5
2017-10-09 02:07:00,3.5500002,385.0,394.0,-1.1500001,29.5
2017-10-09 02:08:00,3.06,398.0,411.5,-0.75,35.5
2017-10-09 02:09:00,3.26,388.5,398.0,-0.9,31.0
2017-10-09 02:10:00,3.345,388.0,399.0,-0.85,32.0
2017-10-09 02:11:00,3.25,385.0,394.0,-0.8,30.0
2017-10-09 02:12:00,3.32,385.5,393.5,-0.9,29.0
2017-10-09 02:13:00,3.35,387.0,397.5,-0.75,31.5
2017-10-09 02:14:00,3.48,383.5,391.5,-0.85,28.0
2017-10-09 02:15:00,3.365,388.5,398.0,-0.8,31.0
2017-10-09 02:16:00,3.41,385.5,395.0,-0.9,31.0
2017-10-09 02:17:00,3.0700002,395.5,409.0,-0.7,35.5
2017-10-09 02:18:00,3.4299998,388.5,400.5,-0.9,33.5
2017-10-09 02:19:00,3.3850002,383.0,391.0,-1.1500001,29.5
2017-10-09 02:20:00,3.155,387.0,398.0,-1.25,32.0
2017-10-09 02:21:00,2.885,392.5,405.0,-1.1500001,34.0
2017-10-09 02:22:00,3.0349998,389.5,401.0,-1.25,32.5
2017-10-09 02:23:00,2.9450002,392.0,405.0,-1.05,35.0
2017-10-09 02:24:00,2.8200002,396.0,408.5,-0.6,33.5
2017-10-09 02:25:00,2.7150002,394.5,410.0,-1.05,37.0
2017-10-09 02:26:00,3.055,386.5,396.0,-1.0,30.5
2017-10-09 02:27:00,3.1,385.0,392.5,-1.1,28.5
2017-10-09 02:28:00,3.21,383.0,390.0,-1.1500001,27.5
2017-10-09 02:29:00,3.375,384.0,392.5,-1.25,29.0
2017-10-09 02:30:00,3.57,381.5,387.5,-1.5999999,26.0
2017-10-09 02:31:00,3.46,383.5,391.0,-1.55,28.0
2017-10-09 02:32:00,3.165,389.0,400.5,-1.0,33.5
2017-10-09 02:33:00,3.21,388.0,398.5,-1.6,32.5
2017-10-09 02:34:00,3.205,385.5,395.0,-1.4,30.5
2017-10-09 02:35:00,3.2849998,383.5,392.0,-1.3,29.0
2017-10-09 02:36:00,3.37,383.5,391.0,-1.25,28.5
2017-10-09 02:37:00,3.3600001,383.5,391.0,-1.1,27.5
2017-10-09 02:38:00,3.4,386.0,394.0,-1.4,29.0
2017-10-09 02:39:00,3.243333,386.0,396.66666,-1.0666667,32.0
2017-10-09 02:40:00,3.3600001,383.0,390.0,-1.1,26.5
2017-10-09 02:41:00,3.0300002,388.5,399.0,-0.8,31.0
2017-10-09 02:42:00,2.61,400.5,417.0,-1.5,38.5
2017-10-09 02:43:00,3.275,385.0,394.5,-1.5,31.0
2017-10-09 02:44:00,3.73,375.5,380.5,-1.2,23.0
2017-10-09 02:45:00,3.5349998,378.5,383.5,-1.1,24.0
2017-10-09 02:46:00,3.84,376.0,380.0,-1.1,23.0
2017-10-09 02:47:00,3.38,380.5,385.5,-0.9,24.0
2017-10-09 02:48:00,3.505,381.0,386.0,-0.95,24.5
2017-10-09 02:49:00,3.48,380.5,385.5,-0.9,24.5
2017-10-09 02:50:00,3.31,382.5,390.0,-0.75,27.5
2017-10-09 02:51:00,3.275,386.0,394.5,-0.70000005,29.0
2017-10-09 02:52:00,3.32,383.5,391.5,-0.85,28.5
2017-10-09 02:53:00,3.4299998,382.0,387.5,-0.9,25.0
2017-10-09 02:54:00,3.33,385.5,394.5,-0.75,29.5
2017-10-09 02:55:00,3.2150002,387.5,397.0,-0.55,31.0
2017-10-09 02:56:00,3.0149999,394.5,406.0,-0.6,33.5
2017-10-09 02:57:00,3.32,390.0,399.5,0.19999999,30.0
2017-10-09 02:58:00,2.935,399.0,413.0,0.0,35.5
2017-10-09 02:59:00,3.51,379.5,384.5,-0.55,23.5
2017-10-09 03:00:00,3.685,377.0,381.5,-0.85,23.5
2017-10-09 03:01:00,3.82,375.0,379.0,-0.85,22.5
2017-10-09 03:02:00,3.69,378.5,383.0,-0.85,23.5
2017-10-09 03:03:00,3.71,378.0,382.5,-0.95000005,23.5
2017-10-09 03:04:00,3.705,377.5,381.5,-0.8,23.0
2017-10-09 03:05:00,4.0699997,373.5,377.5,-1.05,22.0
2017-10-09 03:06:00,3.6100001,382.5,390.0,-1.4,28.0
2017-10-09 03:07:00,3.1950002,387.5,398.0,-1.0,31.5
2017-10-09 03:08:00,3.0549998,388.5,398.5,-0.6,31.0
2017-10-09 03:09:00,3.3400002,384.5,392.5,-0.95,28.0
2017-10-09 03:10:00,3.8650002,377.5,382.5,-1.0,23.5
2017-10-09 03:11:00,3.345,384.0,391.5,-1.3,28.5
2017-10-09 03:12:00,3.77,378.5,384.0,-1.0,26.0
2017-10-09 03:13:00,3.6999998,378.5,383.5,-0.9,23.5
2017-10-09 03:14:00,3.615,378.0,382.0,-0.9,23.0
2017-10-09 03:15:00,4.205,372.5,375.5,-1.0,22.0
2017-10-09 03:16:00,3.92,374.5,379.0,-1.05,22.5
2017-10-09 03:17:00,4.3050003,370.5,373.5,-1.1500001,21.5
2017-10-09 03:18:00,4.355,370.5,374.0,-1.2,21.5
2017-10-09 03:19:00,4.29,371.0,374.0,-1.25,21.0
2017-10-09 03:20:00,4.3050003,370.0,373.5,-1.1500001,21.0
2017-10-09 03:21:00,4.205,372.0,375.0,-1.1,21.5
2017-10-09 03:22:00,3.8200002,396.5,405.5,-4.45,29.5
2017-10-09 03:23:00,3.7849998,395.5,404.5,-3.45,30.0
2017-10-09 03:24:00,3.5700002,393.0,401.5,-3.1,28.5
2017-10-09 03:25:00,3.455,394.0,402.5,-2.85,29.5
2017-10-09 03:26:00,3.165,396.0,405.5,-2.35,31.0
2017-10-09 03:27:00,3.52,390.0,397.0,-2.75,27.0
2017-10-09 03:28:00,3.4299998,389.0,396.0,-2.4,28.5
2017-10-09 03:29:00,3.37,383.0,388.0,-2.05,24.5
2017-10-09 03:30:00,3.605,383.5,388.5,-2.3,24.5
2017-10-09 03:31:00,3.8000002,376.0,380.0,-2.1,22.5
2017-10-09 03:32:00,3.49,389.5,397.5,-2.3000002,28.5
2017-10-09 03:33:00,3.985,384.0,389.0,-3.65,24.5
2017-10-09 03:34:00,3.495,388.0,394.5,-2.75,26.0
2017-10-09 03:35:00,3.7350001,387.0,393.0,-3.05,25.5
2017-10-09 03:36:00,3.7150002,382.5,387.0,-2.6,24.0
2017-10-09 03:37:00,3.7350001,385.5,391.0,-2.5,24.5
2017-10-09 03:38:00,3.9099998,381.0,384.5,-2.9,23.0
2017-10-09 03:39:00,3.955,382.5,387.5,-3.3000002,24.0
2017-10-09 03:40:00,4.1949997,375.0,378.5,-1.3,22.5
2017-10-09 03:41:00,4.3500004,368.5,371.0,-0.95000005,21.0
2017-10-09 03:42:00,4.26,371.0,374.5,-1.1,21.5
2017-10-09 03:43:00,3.8999999,376.5,381.0,-1.9,23.0
2017-10-09 03:44:00,3.72,378.5,382.5,-1.75,22.5
2017-10-09 03:45:00,4.185,371.0,375.0,-1.8,22.5
2017-10-09 03:46:00,3.42,384.0,389.5,-2.15,25.5
2017-10-09 03:47:00,3.355,387.5,394.5,-2.25,28.0
2017-10-09 03:48:00,3.415,386.5,392.0,-2.35,25.5
2017-10-09 03:49:00,3.2849998,390.0,397.0,-2.95,27.0
2017-10-09 03:50:00,3.49,389.0,395.5,-3.4,26.0
2017-10-09 03:51:00,3.55,389.0,395.0,-2.9,26.0
2017-10-09 03:52:00,3.565,386.0,391.5,-3.0,25.0
2017-10-09 03:53:00,3.6666667,385.0,390.66666,-3.1000001,25.0
2017-10-09 03:54:00,3.6100001,391.5,398.5,-3.15,28.0
2017-10-09 03:55:00,3.77,394.0,402.0,-3.7,28.0
2017-10-09 03:56:00,3.765,397.5,406.5,-4.75,30.0
2017-10-09 03:57:00,3.4850001,394.0,401.0,-2.45,27.5
2017-10-09 03:58:00,4.245,362.0,364.5,-0.65,20.5
2017-10-09 03:59:00,4.745,356.0,359.0,-0.95,20.0
2017-10-09 04:00:00,4.665,362.0,364.5,-0.85,20.5
2017-10-09 04:01:00,3.795,372.5,376.0,-0.6,22.0
2017-10-09 04:02:00,4.6549997,364.0,366.5,-0.85,20.5
2017-10-09 04:03:00,4.695,362.5,365.5,-0.9,20.5
2017-10-09 04:04:00,4.785,356.5,358.5,-1.25,20.0
2017-10-09 04:05:00,4.495,362.5,365.0,-1.0,20.5
2017-10-09 04:06:00,4.675,359.5,362.5,-0.9,20.5
2017-10-09 04:07:00,4.865,356.0,358.5,-1.0999999,20.0
2017-10-09 04:08:00,4.87,358.0,360.5,-1.2,20.0
2017-10-09 04:09:00,4.8999996,358.0,360.0,-1.2,20.0
2017-10-09 04:10:00,4.88,357.5,360.0,-1.5,20.0
2017-10-09 04:11:00,4.915,361.5,363.5,-1.75,20.0
2017-10-09 04:12:00,4.73,368.5,371.5,-2.3,21.0
2017-10-09 04:13:00,4.835,364.0,366.5,-1.9499999,20.5
2017-10-09 04:14:00,4.58,371.0,373.5,-2.35,21.0
2017-10-09 04:15:00,3.96,384.0,389.0,-3.45,24.5
2017-10-09 04:16:00,4.065,401.5,411.0,-6.45,31.0
2017-10-09 04:17:00,4.3,399.5,408.0,-5.3,29.5
2017-10-09 04:18:00,4.165,400.5,410.0,-6.3500004,31.5
2017-10-09 04:19:00,3.835,388.5,395.0,-4.35,26.5
2017-10-09 04:20:00,4.06,381.0,385.5,-3.6,23.5
2017-10-09 04:21:00,4.225,377.0,381.0,-2.5,23.0
2017-10-09 04:22:00,4.085,381.0,385.5,-3.25,24.0
2017-10-09 04:23:00,4.0299997,377.5,381.5,-3.05,22.5
2017-10-09 04:24:00,4.13,380.0,384.0,-3.4,23.5
2017-10-09 04:25:00,4.605,369.0,372.0,-2.85,21.0
2017-10-09 04:26:00,4.26,371.5,375.0,-2.25,21.5
2017-10-09 04:27:00,4.075,377.5,381.5,-2.6,23.0
2017-10-09 04:28:00,4.54,369.5,372.5,-1.9,21.0
2017-10-09 04:29:00,4.53,368.0,371.0,-1.7,21.0
2017-10-09 04:30:00,4.8450003,357.5,360.0,-1.35,20.0
2017-10-09 04:31:00,4.74,358.5,361.0,-1.3,20.0
2017-10-09 04:32:00,4.745,364.5,367.0,-2.15,20.5
2017-10-09 04:33:00,4.415,370.0,373.0,-2.1,21.0
2017-10-09 04:34:00,4.55,369.5,372.5,-2.45,21.0
2017-10-09 04:35:00,4.745,366.5,368.5,-2.4,20.5
2017-10-09 04:36:00,4.715,368.0,370.5,-2.1999998,21.0
2017-10-09 04:37:00,4.7799997,363.0,365.5,-1.75,20.5
2017-10-09 04:38:00,4.91,354.5,356.5,-1.7,20.0
2017-10-09 04:39:00,3.1,383.5,392.0,-1.15,28.5
2017-10-09 04:40:00,3.795,373.0,376.5,-1.2,22.5
2017-10-09 04:41:00,4.375,368.5,371.5,-0.95000005,21.0
2017-10-09 04:42:00,4.5299997,360.0,362.5,-1.25,20.5
2017-10-09 04:43:00,4.6949997,356.5,359.0,-1.3,20.0
2017-10-09 04:44:00,4.84,357.0,359.0,-1.45,20.0
2017-10-09 04:45:00,4.7650003,359.0,361.0,-1.45,20.0
2017-10-09 04:46:00,4.5550003,362.5,365.0,-1.4,20.5
2017-10-09 04:47:00,4.3450003,369.5,372.5,-1.5,21.0
2017-10-09 04:48:00,4.5699997,360.0,362.0,-1.3,20.0
2017-10-09 04:49:00,4.8050003,356.5,358.5,-1.3,20.0
2017-10-09 04:50:00,4.555,362.5,364.5,-1.4,20.5
2017-10-09 04:51:00,4.825,355.5,357.5,-1.5,20.0
2017-10-09 04:52:00,4.88,354.0,356.0,-1.7,19.5
2017-10-09 04:53:00,4.8999996,354.5,357.0,-1.8499999,20.0
2017-10-09 04:54:00,4.8999996,355.0,357.0,-1.9,20.0
2017-10-09 04:55:00,4.9049997,354.0,356.5,-1.6500001,20.0
2017-10-09 04:56:00,4.835,355.5,357.5,-1.8,19.5
2017-10-09 04:57:00,4.715,357.0,359.0,-1.75,20.0
2017-10-09 04:58:00,4.8999996,356.5,358.5,-1.95,20.0
2017-10-09 04:59:00,4.8,356.5,359.0,-1.9,20.0
2017-10-09 05:00:00,4.475,361.5,363.5,-1.75,20.5
2017-10-09 05:01:00,4.5,359.0,362.0,-1.7,20.0
2017-10-09 05:02:00,4.385,360.0,362.5,-1.55,20.0
2017-10-09 05:03:00,4.4049997,357.5,360.0,-1.45,20.0
2017-10-09 05:04:00,4.4750004,364.5,366.5,-1.5,20.5
2017-10-09 05:05:00,4.63,358.5,361.0,-1.55,20.0
2017-10-09 05:06:00,4.575,362.0,364.5,-1.5,20.5
2017-10-09 05:07:00,4.58,357.5,360.0,-1.5,20.0
2017-10-09 05:08:00,4.5550003,358.0,360.0,-1.4,20.0
2017-10-09 05:09:00,4.67,358.5,360.5,-1.5,20.0
2017-10-09 05:10:00,4.705,356.5,359.0,-1.45,20.0
2017-10-09 05:11:00,4.66,357.0,359.5,-1.3499999,20.0
2017-10-09 05:12:00,4.7,357.0,359.0,-1.3,20.0
2017-10-09 05:13:00,4.725,355.5,358.0,-1.3499999,20.0
2017-10-09 05:14:00,4.68,357.0,359.0,-1.3499999,20.0
2017-10-09 05:15:00,4.84,355.0,357.5,-1.6,20.0
2017-10-09 05:16:00,4.82,355.0,357.0,-1.5,20.0
2017-10-09 05:17:00,4.825,356.0,358.0,-1.55,20.0
2017-10-09 05:18:00,4.7799997,355.5,358.5,-1.55,20.0
2017-10-09 05:19:00,4.7200003,356.0,358.0,-1.45,20.0
2017-10-09 05:20:00,4.745,356.0,358.0,-1.55,20.0
2017-10-09 05:21:00,4.785,355.5,357.5,-1.5,20.0
2017-10-09 05:22:00,4.7299995,355.5,357.5,-1.6500001,20.0
2017-10-09 05:23:00,4.8,357.0,359.5,-1.85,20.0
2017-10-09 05:24:00,4.87,355.0,357.0,-1.8499999,19.5
2017-10-09 05:25:00,4.7799997,354.5,357.0,-1.7,20.0
2017-10-09 05:26:00,4.73,355.0,357.5,-1.25,20.0
2017-10-09 05:27:00,4.8450003,354.5,356.5,-1.3499999,20.0
2017-10-09 05:28:00,4.8450003,354.0,356.0,-1.45,19.5
2017-10-09 05:29:00,4.795,354.0,356.0,-1.45,19.0
2017-10-09 05:30:00,4.885,353.0,355.0,-1.45,20.0
2017-10-09 05:31:00,4.825,354.5,356.0,-1.3,18.5
2017-10-09 05:32:00,4.87,353.0,355.0,-1.3499999,18.5
2017-10-09 05:33:00,4.87,353.5,355.5,-1.4,19.0
2017-10-09 05:34:00,4.84,354.0,356.0,-1.3,18.5
2017-10-09 05:35:00,4.815,354.5,356.0,-1.45,18.0
2017-10-09 05:36:00,4.835,353.0,355.0,-1.45,18.5
2017-10-09 05:37:00,4.8050003,354.0,356.0,-1.1500001,18.5
2017-10-09 05:38:00,4.885,354.0,356.0,-1.2,20.0
2017-10-09 05:39:00,4.84,354.0,355.5,-1.2,17.5
2017-10-09 05:40:00,4.84,354.0,356.0,-1.2,19.0
2017-10-09 05:41:00,4.84,353.0,355.0,-1.1500001,19.0
2017-10-09 05:42:00,4.795,354.0,356.0,-1.1,19.5
2017-10-09 05:43:00,4.79,353.5,355.5,-1.1,18.5
2017-10-09 05:44:00,4.82,354.0,356.0,-1.3,18.5
2017-10-09 05:45:00,4.92,353.0,355.0,-1.4000001,19.0
2017-10-09 05:46:00,4.8450003,354.0,356.0,-1.55,19.0
2017-10-09 05:47:00,4.93,354.0,356.0,-1.5,19.0
2017-10-09 05:48:00,4.99,354.5,356.5,-1.6,20.0
2017-10-09 05:49:00,4.775,355.5,357.5,-1.25,19.0
2017-10-09 05:50:00,4.82,356.0,358.0,-1.5,20.0
2017-10-09 05:51:00,4.72,357.5,359.5,-1.4,20.0
2017-10-09 05:52:00,4.73,357.0,359.0,-1.5,19.0
2017-10-09 05:53:00,4.75,355.5,357.5,-1.4,18.5
2017-10-09 05:54:00,4.835,356.0,357.0,-1.45,17.0
2017-10-09 05:55:00,5.04,354.0,355.5,-1.55,18.0
2017-10-09 05:56:00,5.005,353.5,355.0,-1.5,17.5
2017-10-09 05:57:00,5.065,354.0,355.5,-1.5,18.5
2017-10-09 05:58:00,4.935,354.0,355.5,-1.3499999,18.0
2017-10-09 05:59:00,4.95,353.0,355.0,-1.4,18.5
2017-10-09 06:00:00,4.795,355.5,357.0,-1.5,18.5
2017-10-09 06:01:00,4.88,355.0,357.0,-1.55,19.5
2017-10-09 06:02:00,4.925,355.0,356.5,-1.6,18.0
2017-10-09 06:03:00,4.865,355.0,356.5,-1.6,17.5
2017-10-09 06:04:00,4.8050003,355.5,357.0,-1.7,18.5
2017-10-09 06:05:00,4.96,354.5,355.5,-1.7,17.5
2017-10-09 06:06:00,4.96,354.5,356.0,-1.7,18.5
2017-10-09 06:07:00,4.895,354.5,357.0,-1.7,19.0
2017-10-09 06:08:00,4.84,356.0,358.5,-1.55,19.5
2017-10-09 06:09:00,4.8450003,356.0,358.5,-1.6,19.5
2017-10-09 06:10:00,4.8199997,356.5,359.0,-1.6,20.0
2017-10-09 06:11:00,4.77,356.0,358.0,-1.6,19.0
2017-10-09 06:12:00,4.77,356.0,358.5,-1.6500001,19.5
2017-10-09 06:13:00,4.73,356.5,358.0,-1.6,19.0
2017-10-09 06:14:00,4.76,356.5,358.5,-1.6500001,20.0
2017-10-09 06:15:00,4.7650003,357.0,359.0,-1.6,20.0
2017-10-09 06:16:00,4.84,356.0,358.0,-1.5,20.0
2017-10-09 06:17:00,4.87,355.5,357.5,-1.5,19.5
2017-10-09 06:18:00,4.8450003,355.5,358.0,-1.5,20.0
2017-10-09 06:19:00,4.8450003,356.0,358.0,-1.5,20.0
2017-10-09 06:20:00,4.8,356.0,358.0,-1.5,19.5
2017-10-09 06:21:00,4.795,356.0,358.5,-1.5,20.0
2017-10-09 06:22:00,4.875,356.0,358.0,-1.55,19.5
2017-10-09 06:23:00,4.8999996,356.0,358.0,-1.5,19.5
2017-10-09 06:24:00,4.9300003,355.5,358.0,-1.45,20.0
2017-10-09 06:25:00,4.85,355.5,357.5,-1.5,19.5
2017-10-09 06:26:00,4.855,355.5,357.0,-1.45,19.5
2017-10-09 06:27:00,4.815,355.5,357.5,-1.45,19.0
2017-10-09 06:28:00,4.7799997,355.5,357.0,-1.45,18.5
2017-10-09 06:29:00,4.79,356.5,357.5,-1.4,18.0
2017-10-09 06:30:00,4.88,355.0,357.0,-1.5,19.0
2017-10-09 06:31:00,4.875,355.5,356.5,-1.4,18.0
2017-10-09 06:32:00,4.875,355.5,357.0,-1.3499999,19.0
2017-10-09 06:33:00,4.875,355.0,356.0,-1.45,18.0
2017-10-09 06:34:00,4.8500004,354.5,356.0,-1.3499999,18.5
2017-10-09 06:35:00,4.98,354.0,355.5,-1.45,17.0
2017-10-09 06:36:00,4.87,355.0,356.5,-1.45,17.5
2017-10-09 06:37:00,4.895,355.0,356.5,-1.4,19.0
2017-10-09 06:38:00,4.8050003,355.5,356.5,-1.4,18.5
2017-10-09 06:39:00,4.825,355.0,357.0,-1.3499999,19.0
2017-10-09 06:40:00,4.79,355.0,357.0,-1.3,19.0
