,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-08 01:25:00,5.325,426.5,440.5,-0.45,37.0
2017-10-08 01:26:00,5.925,420.0,434.0,-0.25,37.0
2017-10-08 01:27:00,6.085,420.0,434.0,0.0,36.5
2017-10-08 01:28:00,5.625,425.0,439.0,0.05,37.0
2017-10-08 01:29:00,6.2650003,433.0,444.5,0.6,34.0
2017-10-08 01:30:00,6.0,426.0,438.0,0.35,35.0
2017-10-08 01:31:00,6.075,423.5,436.5,0.45,36.0
2017-10-08 01:32:00,6.06,418.0,432.0,0.1,36.0
2017-10-08 01:33:00,6.215,419.5,432.5,0.3,36.0
2017-10-08 01:34:00,6.5550003,418.0,431.5,0.35,36.5
2017-10-08 01:35:00,6.7799997,418.0,431.0,0.3,36.5
2017-10-08 01:36:00,7.005,418.0,431.0,0.45,36.5
2017-10-08 01:37:00,6.545,422.5,435.5,0.35000002,36.0
2017-10-08 01:38:00,6.5150003,426.0,438.5,0.55,35.0
2017-10-08 01:39:00,6.385,431.5,444.5,0.3,36.5
2017-10-08 01:40:00,8.165,431.5,442.0,1.4,33.0
2017-10-08 01:41:00,8.24,430.5,441.5,1.6500001,34.0
2017-10-08 01:42:00,8.059999,433.5,443.0,1.65,32.0
2017-10-08 01:43:00,8.365,431.5,441.5,1.55,32.5
2017-10-08 01:44:00,7.58,430.5,442.0,1.05,34.5
2017-10-08 01:45:00,6.425,427.5,440.5,-0.14999999,35.5
2017-10-08 01:46:00,6.63,424.0,436.5,-1.55,35.0
2017-10-08 01:47:00,6.6099997,422.0,435.0,-0.9,35.5
2017-10-08 01:48:00,6.675,423.5,435.5,-1.4000001,34.0
2017-10-08 01:49:00,7.025,424.5,436.0,-1.8,34.0
2017-10-08 01:50:00,6.6099997,421.0,433.5,-1.5,35.0
2017-10-08 01:51:00,6.74,418.5,432.0,-1.0,36.5
2017-10-08 01:52:00,6.555,421.0,434.0,-1.0,36.0
2017-10-08 01:53:00,6.92,426.5,439.0,-1.2,35.0
2017-10-08 01:54:00,6.595,430.5,441.5,-0.85,33.5
2017-10-08 01:55:00,6.5699997,434.0,445.0,-0.65,33.0
2017-10-08 01:56:00,6.91,433.5,443.5,-0.6,33.0
2017-10-08 01:57:00,6.5299997,427.5,439.0,-0.65,33.5
2017-10-08 01:58:00,6.425,423.5,435.5,-0.9,35.0
2017-10-08 01:59:00,6.535,422.0,434.5,-1.05,34.5
2017-10-08 02:00:00,6.29,421.5,433.0,-0.5,34.0
2017-10-08 02:01:00,5.5550003,427.5,439.0,-1.05,34.0
2017-10-08 02:02:00,5.725,425.0,437.0,-0.45,35.0
2017-10-08 02:03:00,6.1949997,424.5,436.5,-1.1500001,35.0
2017-10-08 02:04:00,5.955,430.0,441.0,-1.0,34.0
2017-10-08 02:05:00,6.005,431.5,443.0,-1.05,34.0
2017-10-08 02:06:00,5.86,429.0,440.5,-1.1500001,34.0
2017-10-08 02:07:00,5.205,432.0,444.5,-0.4,35.0
2017-10-08 02:08:00,5.015,432.0,445.5,-0.2,36.0
2017-10-08 02:09:00,6.1099997,432.0,443.0,-1.65,33.0
2017-10-08 02:10:00,6.085,434.5,445.0,-1.7,33.0
2017-10-08 02:11:00,5.95,435.5,445.5,-1.55,33.0
2017-10-08 02:12:00,5.975,432.0,443.0,-1.55,33.5
2017-10-08 02:13:00,5.795,434.0,445.0,-1.4,33.5
2017-10-08 02:14:00,5.775,439.0,449.5,-1.4000001,32.5
2017-10-08 02:15:00,5.8050003,437.0,447.0,-1.4000001,32.5
2017-10-08 02:16:00,5.295,437.5,449.0,-1.05,33.5
2017-10-08 02:17:00,5.74,433.5,444.0,-1.45,33.0
2017-10-08 02:18:00,6.045,428.0,439.5,-1.75,33.5
2017-10-08 02:19:00,6.2650003,426.5,437.5,-1.6500001,33.0
2017-10-08 02:20:00,6.2,427.5,438.5,-1.55,33.0
2017-10-08 02:21:00,6.3999996,435.0,445.0,-2.05,32.0
2017-10-08 02:22:00,6.29,430.5,441.0,-1.55,33.0
2017-10-08 02:23:00,6.48,426.0,437.0,-1.8,33.5
2017-10-08 02:24:00,6.5950003,426.0,436.0,-1.9,33.0
2017-10-08 02:25:00,6.48,427.5,438.0,-1.9,33.0
2017-10-08 02:26:00,6.455,427.5,438.5,-2.1,33.0
2017-10-08 02:27:00,6.3,429.5,440.0,-2.1,33.0
2017-10-08 02:28:00,6.31,443.5,453.0,-1.6,31.5
2017-10-08 02:29:00,6.335,438.5,448.5,-1.5999999,32.5
2017-10-08 02:30:00,6.3199997,438.0,448.0,-1.8,32.0
2017-10-08 02:31:00,6.2200003,430.5,441.5,-1.35,33.0
2017-10-08 02:32:00,6.11,429.5,440.0,-1.45,33.0
2017-10-08 02:33:00,5.02,439.5,449.5,-0.79999995,33.0
2017-10-08 02:34:00,5.2799997,438.0,448.5,-0.8,33.0
2017-10-08 02:35:00,4.795,439.5,450.5,-0.15,33.5
2017-10-08 02:36:00,4.4700003,440.5,452.0,0.2,34.0
2017-10-08 02:37:00,4.9049997,437.5,449.0,-0.3,33.5
2017-10-08 02:38:00,4.91,437.5,449.0,-0.25,33.5
2017-10-08 02:39:00,5.215,429.0,440.5,-0.35000002,34.0
2017-10-08 02:40:00,5.58,431.0,442.0,-0.85,33.5
2017-10-08 02:41:00,5.63,431.0,442.0,-1.0,34.0
2017-10-08 02:42:00,5.71,434.5,444.5,-1.05,33.0
2017-10-08 02:43:00,5.745,430.5,441.5,-1.1,33.0
2017-10-08 02:44:00,5.8599997,430.0,441.0,-1.2,33.0
2017-10-08 02:45:00,5.925,428.0,439.5,-0.6,33.5
2017-10-08 02:46:00,5.9049997,425.0,436.0,-0.3,34.0
2017-10-08 02:47:00,5.935,424.0,435.0,-0.1,34.0
2017-10-08 02:48:00,5.835,425.0,436.5,0.15,33.5
2017-10-08 02:49:00,6.315,425.0,436.0,0.7,33.5
2017-10-08 02:50:00,6.46,425.5,436.0,0.9,33.0
2017-10-08 02:51:00,6.685,425.5,436.5,0.9,33.0
2017-10-08 02:52:00,6.56,426.5,437.0,0.9,33.0
2017-10-08 02:53:00,6.495,427.5,438.5,0.70000005,33.0
2017-10-08 02:54:00,6.59,429.0,439.0,0.75,33.0
2017-10-08 02:55:00,6.5,424.0,435.0,1.7,33.0
2017-10-08 02:56:00,6.625,423.0,433.5,1.4,33.0
2017-10-08 02:57:00,6.48,426.5,436.5,1.35,33.0
2017-10-08 02:58:00,6.3500004,428.0,438.0,1.05,33.0
2017-10-08 02:59:00,6.34,420.5,432.0,1.05,34.0
2017-10-08 03:00:00,6.455,419.0,430.5,1.3499999,35.0
2017-10-08 03:01:00,6.545,417.0,429.0,1.2,34.5
2017-10-08 03:02:00,6.38,419.0,431.0,1.3499999,34.5
2017-10-08 03:03:00,6.4300003,420.0,431.5,1.65,34.5
2017-10-08 03:04:00,6.41,435.0,445.0,0.45000002,32.0
2017-10-08 03:05:00,6.085,440.0,448.0,0.15,30.0
2017-10-08 03:06:00,5.645,444.5,452.0,-0.05,28.5
2017-10-08 03:07:00,6.795,423.5,434.0,0.95,32.5
2017-10-08 03:08:00,6.94,423.0,433.5,1.45,33.0
2017-10-08 03:09:00,6.84,425.0,435.0,1.3499999,33.0
2017-10-08 03:10:00,7.0550003,426.5,436.5,1.1500001,32.0
2017-10-08 03:11:00,6.92,422.5,432.5,1.0,32.0
2017-10-08 03:12:00,6.7650003,427.0,437.0,0.79999995,32.0
2017-10-08 03:13:00,6.76,426.0,436.0,0.85,32.0
2017-10-08 03:14:00,6.5150003,432.5,441.0,0.8,31.0
2017-10-08 03:15:00,6.605,420.0,430.5,0.8,33.0
2017-10-08 03:16:00,6.8900003,421.5,431.5,0.85,32.5
2017-10-08 03:17:00,5.88,417.5,429.0,0.45,34.5
2017-10-08 03:18:00,6.59,421.5,432.0,0.85,32.5
2017-10-08 03:19:00,6.745,431.0,440.0,1.45,31.5
2017-10-08 03:20:00,6.62,419.0,430.0,0.95,33.5
2017-10-08 03:21:00,6.63,418.5,429.5,0.8,33.5
2017-10-08 03:22:00,6.35,416.5,428.5,0.75,35.0
2017-10-08 03:23:00,6.795,420.0,430.5,1.55,32.5
2017-10-08 03:24:00,6.5950003,426.0,436.5,1.4,32.0
2017-10-08 03:25:00,6.8050003,424.0,434.0,1.4,32.5
2017-10-08 03:26:00,6.5950003,428.5,438.5,1.8499999,32.0
2017-10-08 03:27:00,6.925,430.0,439.0,2.0,31.5
2017-10-08 03:28:00,6.7,431.0,440.0,1.6500001,31.5
2017-10-08 03:29:00,6.61,428.5,438.0,1.6500001,32.0
2017-10-08 03:30:00,6.765,430.0,439.0,1.75,31.5
2017-10-08 03:31:00,6.87,433.5,442.0,1.7,30.5
2017-10-08 03:32:00,6.675,431.0,440.0,1.7,31.5
2017-10-08 03:33:00,6.5,429.0,438.5,1.55,31.5
2017-10-08 03:34:00,6.1549997,428.0,438.5,1.4000001,32.5
2017-10-08 03:35:00,5.38,429.0,439.0,1.1,32.5
2017-10-08 03:36:00,5.95,421.5,432.5,1.3,33.5
2017-10-08 03:37:00,5.915,416.5,429.0,1.0,35.0
2017-10-08 03:38:00,5.865,416.0,429.0,0.79999995,35.0
2017-10-08 03:39:00,5.68,414.0,427.5,0.75,35.5
2017-10-08 03:40:00,5.87,414.0,427.0,0.9,35.5
2017-10-08 03:41:00,5.915,413.5,426.5,0.9,36.0
2017-10-08 03:42:00,5.7650003,414.0,427.0,0.7,36.0
2017-10-08 03:43:00,5.66,413.0,426.5,0.5,35.5
2017-10-08 03:44:00,6.1949997,430.5,440.0,1.0,31.5
2017-10-08 03:45:00,6.365,432.0,441.0,0.65,31.0
2017-10-08 03:46:00,6.07,436.5,444.5,0.65,30.0
2017-10-08 03:47:00,6.0,441.0,448.0,1.0,28.0
2017-10-08 03:48:00,5.6949997,443.0,450.5,0.35,28.5
2017-10-08 03:49:00,5.755,436.5,445.0,-0.45,30.5
2017-10-08 03:50:00,5.2349997,435.5,445.5,-0.4,32.0
2017-10-08 03:51:00,5.67,432.5,442.0,-1.1500001,31.5
2017-10-08 03:52:00,5.455,432.0,442.0,-1.6,32.0
2017-10-08 03:53:00,5.49,440.5,448.0,-1.45,28.5
2017-10-08 03:54:00,5.925,431.5,440.5,-0.65000004,31.5
2017-10-08 03:55:00,5.975,433.0,442.5,0.35000002,31.0
2017-10-08 03:56:00,5.95,436.0,444.0,0.55,29.5
2017-10-08 03:57:00,5.825,438.0,446.0,0.55,29.0
2017-10-08 03:58:00,5.605,440.0,447.5,1.0,28.5
2017-10-08 03:59:00,5.99,444.0,450.0,1.0,27.0
2017-10-08 04:00:00,5.9300003,444.0,450.5,0.85,27.5
2017-10-08 04:01:00,5.9449997,443.5,450.5,0.8,27.5
2017-10-08 04:02:00,5.9,438.5,446.0,0.8,28.5
2017-10-08 04:03:00,5.6800003,439.5,446.0,0.9,28.0
2017-10-08 04:04:00,5.79,442.5,448.5,1.0,27.0
2017-10-08 04:05:00,5.575,442.5,449.5,0.8,27.5
2017-10-08 04:06:00,5.54,443.0,449.0,0.9,26.0
2017-10-08 04:07:00,5.6099997,445.0,451.0,1.1,27.0
2017-10-08 04:08:00,5.335,445.0,451.0,0.85,27.0
2017-10-08 04:09:00,5.63,443.0,449.5,1.0,26.5
2017-10-08 04:10:00,5.25,444.0,450.0,1.05,26.5
2017-10-08 04:11:00,5.2200003,443.5,450.0,0.95,27.0
2017-10-08 04:12:00,5.17,444.0,450.5,1.1,27.0
2017-10-08 04:13:00,5.265,445.0,451.0,1.1,26.5
2017-10-08 04:14:00,5.32,431.5,441.0,0.45000002,31.5
2017-10-08 04:15:00,4.98,418.5,431.0,-0.70000005,34.5
2017-10-08 04:16:00,5.12,422.5,434.0,-1.3,33.5
2017-10-08 04:17:00,5.025,422.0,433.5,-1.3,34.0
2017-10-08 04:18:00,4.995,418.0,431.0,-0.9,35.0
2017-10-08 04:19:00,4.835,419.5,432.0,-1.1500001,34.5
2017-10-08 04:20:00,5.0950003,425.5,437.0,-1.4,33.0
2017-10-08 04:21:00,5.185,431.0,441.0,-1.4,32.0
2017-10-08 04:22:00,4.895,425.5,436.5,-1.55,33.0
2017-10-08 04:23:00,5.08,426.0,437.0,-1.7,33.0
2017-10-08 04:24:00,4.815,423.5,435.0,-0.2,33.5
2017-10-08 04:25:00,4.795,423.0,434.0,-0.55,33.5
2017-10-08 04:26:00,5.015,426.5,437.0,-1.2,32.5
2017-10-08 04:27:00,4.975,427.0,437.5,-1.7,33.0
2017-10-08 04:28:00,4.89,435.5,445.0,-1.7,32.0
2017-10-08 04:29:00,4.9849997,430.5,440.5,-2.15,32.0
2017-10-08 04:30:00,5.035,432.5,442.0,-2.25,32.0
2017-10-08 04:31:00,5.0600004,438.5,447.5,-2.45,30.5
2017-10-08 04:32:00,5.26,438.0,446.5,-2.55,30.0
2017-10-08 04:33:00,4.87,427.0,438.5,-2.05,33.0
2017-10-08 04:34:00,4.7799997,436.5,446.5,-1.75,32.0
2017-10-08 04:35:00,5.3599997,434.5,444.5,-1.8,32.0
2017-10-08 04:36:00,5.33,436.0,445.0,-1.95,31.0
2017-10-08 04:37:00,5.0550003,438.5,447.5,-1.75,31.0
2017-10-08 04:38:00,5.0299997,439.0,448.5,-1.45,31.0
2017-10-08 04:39:00,4.9300003,440.0,448.0,-1.5,30.0
2017-10-08 04:40:00,5.0249996,436.0,446.0,-1.0,32.0
2017-10-08 04:41:00,5.4049997,436.0,444.0,-0.55,29.5
2017-10-08 04:42:00,5.395,440.5,447.5,0.75,28.0
2017-10-08 04:43:00,5.9,441.0,447.5,1.55,27.0
2017-10-08 04:44:00,5.5299997,440.0,446.0,1.7,27.5
2017-10-08 04:45:00,5.8050003,440.5,447.0,1.2,28.5
2017-10-08 04:46:00,5.425,440.5,447.5,1.25,27.5
2017-10-08 04:47:00,5.76,442.5,448.5,1.45,26.5
2017-10-08 04:48:00,5.53,441.5,448.0,1.1500001,27.0
2017-10-08 04:49:00,5.46,437.5,445.5,1.25,29.0
2017-10-08 04:50:00,5.5600004,438.5,445.5,1.2,28.5
2017-10-08 04:51:00,5.48,437.0,445.5,1.1,30.0
2017-10-08 04:52:00,5.495,445.0,451.0,1.6500001,26.5
2017-10-08 04:53:00,5.52,443.0,449.0,1.8,27.0
2017-10-08 04:54:00,5.41,444.0,450.0,1.5,27.0
2017-10-08 04:55:00,5.1800003,445.5,451.5,1.2,27.0
2017-10-08 04:56:00,5.35,441.5,449.0,0.95,28.5
2017-10-08 04:57:00,5.275,444.0,450.0,0.65,27.5
2017-10-08 04:58:00,5.175,443.5,451.0,0.35,29.0
2017-10-08 04:59:00,5.065,445.0,453.0,0.3,28.5
2017-10-08 05:00:00,5.09,440.5,448.0,0.6,29.0
2017-10-08 05:01:00,5.065,440.5,448.5,0.25,29.5
2017-10-08 05:02:00,5.2799997,439.0,448.0,0.65,30.0
2017-10-08 05:03:00,5.12,443.0,449.5,0.35000002,28.5
2017-10-08 05:04:00,4.8,436.5,445.5,0.1,31.0
2017-10-08 05:05:00,5.06,439.5,448.0,0.1,29.5
2017-10-08 05:06:00,5.1549997,431.0,441.0,-0.25,32.0
2017-10-08 05:07:00,5.11,422.0,433.0,0.3,33.0
2017-10-08 05:08:00,5.02,420.0,431.5,-0.9,34.0
2017-10-08 05:09:00,5.0299997,420.5,431.5,-0.6,33.5
2017-10-08 05:10:00,5.17,423.5,434.0,-1.0,33.0
2017-10-08 05:11:00,5.0,428.5,438.5,-1.25,32.0
2017-10-08 05:12:00,4.835,433.5,443.5,-1.9,32.0
2017-10-08 05:13:00,5.125,423.0,434.5,-1.8000001,33.5
2017-10-08 05:14:00,4.915,424.0,434.5,-0.5,33.0
2017-10-08 05:15:00,4.77,423.5,433.5,-0.35,33.0
2017-10-08 05:16:00,4.83,422.0,433.0,-1.55,32.5
2017-10-08 05:17:00,4.86,425.0,435.0,-1.8499999,32.0
2017-10-08 05:18:00,4.895,425.5,436.0,-1.65,32.5
2017-10-08 05:19:00,4.285,431.0,442.0,-0.85,32.5
2017-10-08 05:20:00,4.685,426.0,437.0,-0.55,32.5
2017-10-08 05:21:00,3.9950001,437.5,448.0,-0.5,31.5
2017-10-08 05:22:00,4.0,441.5,450.5,-0.2,30.0
2017-10-08 05:23:00,4.115,441.5,450.0,-0.55,30.0
2017-10-08 05:24:00,3.9950001,433.0,444.0,-0.55,32.5
2017-10-08 05:25:00,4.5550003,433.5,444.0,-1.0,32.5
2017-10-08 05:26:00,4.05,423.5,436.5,-0.6,34.5
2017-10-08 05:27:00,4.035,421.0,433.0,-0.4,34.5
2017-10-08 05:28:00,3.67,430.5,442.5,-0.45,33.5
2017-10-08 05:29:00,3.745,439.5,450.0,-0.45000002,32.0
2017-10-08 05:30:00,3.98,435.0,446.0,-1.1,32.0
2017-10-08 05:31:00,3.5149999,436.5,448.0,-0.5,32.5
2017-10-08 05:32:00,3.805,441.0,450.0,-0.7,30.0
2017-10-08 05:33:00,4.24,433.5,443.0,-0.45,31.0
2017-10-08 05:34:00,4.335,425.5,436.5,-0.55,33.0
2017-10-08 05:35:00,4.19,424.5,436.0,-0.15,33.5
2017-10-08 05:36:00,3.7849998,426.0,438.0,-0.25,33.5
2017-10-08 05:37:00,3.64,428.0,439.0,-0.25,33.0
2017-10-08 05:38:00,3.62,424.5,436.0,-0.35000002,33.5
2017-10-08 05:39:00,3.69,430.5,441.5,-0.25,32.5
2017-10-08 05:40:00,4.01,430.0,440.5,-0.9,32.5
2017-10-08 05:41:00,4.365,429.5,439.5,-1.8,31.5
2017-10-08 05:42:00,4.6099997,423.5,434.5,-2.05,32.0
2017-10-08 05:43:00,4.755,422.0,432.5,-2.1999998,32.5
2017-10-08 05:44:00,4.435,427.0,437.0,-2.5,32.5
2017-10-08 05:45:00,4.205,429.0,439.5,-0.95000005,32.5
2017-10-08 05:46:00,3.895,432.5,443.5,-1.0,32.5
2017-10-08 05:47:00,4.02,428.5,439.5,-0.75,32.5
2017-10-08 05:48:00,3.98,432.0,443.5,-0.65,33.0
2017-10-08 05:49:00,4.225,430.5,441.0,-1.85,32.5
2017-10-08 05:50:00,3.855,434.5,445.0,-0.5,32.0
2017-10-08 05:51:00,3.94,432.0,442.5,-0.4,32.5
2017-10-08 05:52:00,4.0150003,434.0,444.0,-0.5,31.5
2017-10-08 05:53:00,4.295,436.5,445.0,-0.45,30.0
2017-10-08 05:54:00,4.145,438.0,447.0,-0.5,31.0
2017-10-08 05:55:00,4.435,439.0,447.5,-0.85,29.5
2017-10-08 05:56:00,4.05,433.0,443.5,-0.25,32.5
2017-10-08 05:57:00,4.0950003,431.0,441.5,-0.5,32.5
2017-10-08 05:58:00,4.11,438.5,447.5,-0.4,31.0
2017-10-08 05:59:00,4.35,444.0,450.5,-0.1,26.5
2017-10-08 06:00:00,4.425,444.5,450.5,0.3,26.0
2017-10-08 06:01:00,4.36,444.5,450.0,0.35,26.5
2017-10-08 06:02:00,4.245,444.0,451.5,0.4,28.5
2017-10-08 06:03:00,4.45,442.5,449.5,0.2,27.5
2017-10-08 06:04:00,4.36,443.0,450.0,0.3,27.0
2017-10-08 06:05:00,4.37,445.0,450.5,0.25,25.5
2017-10-08 06:06:00,4.83,440.0,447.0,-3.25,28.0
2017-10-08 06:07:00,4.705,437.0,445.0,-3.1,29.0
2017-10-08 06:08:00,4.605,435.0,444.0,-2.35,31.0
2017-10-08 06:09:00,4.54,435.0,443.5,-2.6,30.0
2017-10-08 06:10:00,4.365,430.0,440.0,-0.95,32.0
2017-10-08 06:11:00,4.34,430.5,440.5,-1.1500001,32.0
2017-10-08 06:12:00,4.375,431.0,441.5,-0.95,31.5
2017-10-08 06:13:00,4.11,434.5,444.5,-1.65,32.0
2017-10-08 06:14:00,4.0550003,433.0,443.0,-1.55,32.0
2017-10-08 06:15:00,4.25,431.0,442.0,-2.1,32.0
2017-10-08 06:16:00,4.2,432.0,442.5,-1.7,32.0
2017-10-08 06:17:00,4.8999996,436.5,444.5,-2.4,29.5
2017-10-08 06:18:00,4.95,434.5,443.5,-2.3000002,30.5
2017-10-08 06:19:00,4.9300003,433.5,443.0,-2.1,31.0
2017-10-08 06:20:00,4.8599997,434.0,442.5,-2.35,30.0
2017-10-08 06:21:00,4.985,438.0,446.5,-2.75,29.0
2017-10-08 06:22:00,4.92,445.0,451.0,-2.85,26.0
2017-10-08 06:23:00,4.955,442.5,449.0,-2.85,26.5
2017-10-08 06:24:00,4.7749996,441.0,447.5,-3.1,27.0
2017-10-08 06:25:00,4.755,443.0,449.0,-3.15,26.0
2017-10-08 06:26:00,4.76,442.0,448.0,-3.45,26.5
2017-10-08 06:27:00,4.88,442.5,448.0,-3.45,25.0
2017-10-08 06:28:00,4.7799997,440.5,447.0,-3.75,26.5
2017-10-08 06:29:00,4.6549997,441.0,447.0,-3.75,26.0
2017-10-08 06:30:00,4.725,439.5,446.0,-3.8,26.5
2017-10-08 06:31:00,4.765,440.0,447.5,-2.95,28.5
2017-10-08 06:32:00,4.79,439.5,446.5,-3.0500002,28.0
2017-10-08 06:33:00,5.0699997,435.0,443.5,-3.45,29.5
2017-10-08 06:34:00,5.09,435.0,443.5,-3.35,30.5
2017-10-08 06:35:00,5.06,434.0,442.5,-3.65,30.0
2017-10-08 06:36:00,4.985,438.5,446.0,-3.15,29.0
2017-10-08 06:37:00,5.07,437.5,446.0,-3.1999998,29.5
2017-10-08 06:38:00,5.085,435.0,443.5,-3.4,29.0
2017-10-08 06:39:00,5.0,438.0,445.5,-3.8,29.0
2017-10-08 06:40:00,4.705,428.5,438.5,-2.6999998,31.5
2017-10-08 06:41:00,4.7,434.5,444.0,-2.25,31.0
2017-10-08 06:42:00,4.71,432.5,442.0,-2.4,31.0
2017-10-08 06:43:00,4.8,432.5,441.5,-2.6999998,31.0
2017-10-08 06:44:00,4.7,432.0,441.5,-2.45,31.0
2017-10-08 06:45:00,4.7749996,430.0,439.5,-2.6,31.5
