,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-10 00:39:00,14.97,319.0,319.5,-4.0,19.0
2017-10-10 00:40:00,14.465,318.5,319.5,-3.75,19.0
2017-10-10 00:41:00,14.645,318.5,319.0,-3.85,19.0
2017-10-10 00:42:00,13.764999,319.0,319.0,-3.4,19.0
2017-10-10 00:43:00,9.934999,312.5,313.0,-1.8499999,19.0
2017-10-10 00:44:00,9.105,308.5,309.5,-1.55,19.0
2017-10-10 00:45:00,10.1,308.0,309.0,-1.9000001,19.0
2017-10-10 00:46:00,10.98,312.0,312.5,-2.35,19.0
2017-10-10 00:47:00,11.745,312.0,313.0,-2.6,19.0
2017-10-10 00:48:00,11.315001,311.5,312.5,-2.4,19.0
2017-10-10 00:49:00,11.559999,311.0,312.0,-2.65,19.0
2017-10-10 00:50:00,11.514999,311.5,312.0,-2.5,19.0
2017-10-10 00:51:00,11.42,311.0,311.0,-2.4,19.0
2017-10-10 00:52:00,11.305,311.5,312.0,-2.4,19.0
2017-10-10 00:53:00,11.299999,309.5,310.5,-2.35,19.0
2017-10-10 00:54:00,11.344999,309.5,310.0,-2.3,19.0
2017-10-10 00:55:00,11.1,309.5,310.0,-2.1,19.0
2017-10-10 00:56:00,11.13,309.5,310.0,-2.3,19.0
2017-10-10 00:57:00,10.995,309.5,310.5,-2.2,19.0
2017-10-10 00:58:00,11.005,310.0,310.5,-2.15,19.0
2017-10-10 00:59:00,11.13,310.0,310.5,-2.15,19.0
2017-10-10 01:00:00,11.025,309.5,310.5,-2.2,19.0
2017-10-10 01:01:00,11.43,309.5,310.0,-2.35,19.0
2017-10-10 01:02:00,11.09,309.0,310.0,-2.25,19.0
2017-10-10 01:03:00,11.094999,308.5,309.5,-2.25,19.0
2017-10-10 01:04:00,11.245,309.0,310.0,-2.25,19.0
2017-10-10 01:05:00,11.32,310.0,311.0,-2.4,19.0
2017-10-10 01:06:00,11.73,310.0,311.0,-2.35,19.0
2017-10-10 01:07:00,11.76,311.0,312.0,-2.45,19.0
2017-10-10 01:08:00,11.77,310.0,311.0,-2.5,19.0
2017-10-10 01:09:00,11.745,310.0,310.5,-2.5,19.0
2017-10-10 01:10:00,11.940001,311.0,311.0,-2.6999998,19.0
2017-10-10 01:11:00,11.835,310.5,311.5,-2.65,19.0
2017-10-10 01:12:00,11.655001,310.0,311.0,-2.6999998,19.0
2017-10-10 01:13:00,11.735001,309.0,309.5,-2.6,19.0
2017-10-10 01:14:00,11.469999,309.5,310.0,-2.5500002,19.0
2017-10-10 01:15:00,12.23,311.5,312.5,-2.9,19.0
2017-10-10 01:16:00,12.665,312.0,312.5,-3.2,19.0
2017-10-10 01:17:00,12.795,311.5,312.5,-3.3000002,19.0
2017-10-10 01:18:00,12.799999,312.0,313.0,-3.25,19.0
2017-10-10 01:19:00,13.030001,311.5,312.0,-3.45,19.0
2017-10-10 01:20:00,12.975,311.5,312.0,-3.4,19.0
2017-10-10 01:21:00,13.175,311.0,312.0,-3.45,19.0
2017-10-10 01:22:00,12.97,310.5,311.0,-3.25,19.0
2017-10-10 01:23:00,12.905,311.0,311.0,-3.25,19.0
2017-10-10 01:24:00,12.870001,310.5,311.0,-3.2,19.0
2017-10-10 01:25:00,13.01,309.0,309.5,-3.15,19.0
2017-10-10 01:26:00,12.815001,311.0,312.0,-3.15,19.0
2017-10-10 01:27:00,12.610001,311.5,312.5,-3.15,19.0
2017-10-10 01:28:00,11.78,313.0,313.5,-2.65,19.0
2017-10-10 01:29:00,12.424999,311.5,312.5,-3.1,19.0
2017-10-10 01:30:00,12.41,310.5,311.5,-3.1,19.0
2017-10-10 01:31:00,12.709999,311.0,312.0,-3.3,19.0
2017-10-10 01:32:00,12.4,310.0,310.5,-3.1,19.0
2017-10-10 01:33:00,12.42,310.5,311.0,-3.1,19.0
2017-10-10 01:34:00,12.389999,310.0,311.0,-3.05,19.0
2017-10-10 01:35:00,12.32,310.5,310.5,-3.0500002,19.0
2017-10-10 01:36:00,12.535,311.0,311.5,-3.15,19.0
2017-10-10 01:37:00,13.01,311.5,312.0,-3.35,19.0
2017-10-10 01:38:00,12.440001,311.0,311.5,-3.1,19.0
2017-10-10 01:39:00,12.02,311.0,312.0,-3.0,19.0
2017-10-10 01:40:00,12.565001,310.5,311.5,-3.2,19.0
2017-10-10 01:41:00,12.595,310.0,311.0,-3.25,19.0
2017-10-10 01:42:00,12.4,310.0,311.0,-3.2,19.0
2017-10-10 01:43:00,12.51,310.5,311.0,-3.2,19.0
2017-10-10 01:44:00,12.325001,311.0,312.0,-3.05,19.0
2017-10-10 01:45:00,12.615,311.0,311.5,-3.15,19.0
2017-10-10 01:46:00,12.68,311.5,312.0,-3.2,19.0
2017-10-10 01:47:00,12.33,310.0,311.0,-3.05,19.0
2017-10-10 01:48:00,12.74,310.0,310.5,-3.3000002,19.0
2017-10-10 01:49:00,12.235001,308.0,309.0,-2.9499998,19.0
2017-10-10 01:50:00,12.405,309.0,309.5,-2.95,19.0
2017-10-10 01:51:00,11.005,309.5,310.0,-2.1999998,19.0
2017-10-10 01:52:00,10.645,306.0,307.0,-2.0,19.0
2017-10-10 01:53:00,10.865,305.5,306.0,-2.2,19.0
2017-10-10 01:54:00,11.485001,306.5,307.5,-2.75,19.0
2017-10-10 01:55:00,12.215,311.5,312.5,-3.15,19.0
2017-10-10 01:56:00,11.995,311.0,311.0,-3.3000002,19.0
2017-10-10 01:57:00,12.075001,312.0,313.0,-3.1,19.0
2017-10-10 01:58:00,13.555,312.5,312.5,-3.45,19.0
2017-10-10 01:59:00,12.605,310.5,311.5,-2.9499998,19.0
2017-10-10 02:00:00,13.27,310.5,311.5,-3.4,19.0
2017-10-10 02:01:00,13.01,311.0,311.5,-3.4,19.0
2017-10-10 02:02:00,12.53,311.0,312.0,-3.1,19.0
2017-10-10 02:03:00,12.91,309.5,310.5,-3.25,19.0
2017-10-10 02:04:00,13.505,311.0,312.0,-3.6,19.0
2017-10-10 02:05:00,13.385,311.5,312.0,-3.45,19.0
2017-10-10 02:06:00,12.71,311.5,312.5,-3.0,19.0
2017-10-10 02:07:00,12.709999,313.0,313.0,-3.1,19.0
2017-10-10 02:08:00,13.07,312.0,312.5,-3.15,19.0
2017-10-10 02:09:00,12.815,312.5,312.5,-2.95,19.0
2017-10-10 02:10:00,12.475,311.0,311.5,-2.8,19.0
2017-10-10 02:11:00,12.655,310.0,311.0,-2.9,19.0
2017-10-10 02:12:00,12.475,310.5,311.0,-2.65,19.0
2017-10-10 02:13:00,12.34,310.0,311.0,-2.6,19.0
2017-10-10 02:14:00,12.6,310.0,311.0,-2.75,19.0
2017-10-10 02:15:00,12.815001,311.0,311.0,-2.9,19.0
2017-10-10 02:16:00,12.985001,310.0,310.5,-3.05,19.0
2017-10-10 02:17:00,12.860001,311.5,312.5,-2.95,19.0
2017-10-10 02:18:00,12.975,311.0,311.5,-2.85,19.0
2017-10-10 02:19:00,13.4,312.0,313.0,-3.2,19.0
2017-10-10 02:20:00,13.37,312.5,313.0,-3.15,19.0
2017-10-10 02:21:00,13.545,311.5,312.5,-3.15,19.0
2017-10-10 02:22:00,13.465,311.0,311.5,-3.1,19.0
2017-10-10 02:23:00,14.365,311.5,312.0,-3.8000002,19.0
2017-10-10 02:24:00,14.695,315.0,315.0,-3.9499998,19.0
2017-10-10 02:25:00,14.42,316.0,317.0,-3.95,19.0
2017-10-10 02:26:00,15.094999,315.0,316.0,-4.0,19.0
2017-10-10 02:27:00,15.275,316.0,316.0,-4.0,19.0
2017-10-10 02:28:00,15.69,315.0,316.0,-4.15,19.0
2017-10-10 02:29:00,15.655001,315.5,315.5,-4.05,18.0
2017-10-10 02:30:00,15.690001,314.5,314.5,-4.05,18.5
2017-10-10 02:31:00,15.59,313.5,313.5,-4.0,19.0
2017-10-10 02:32:00,15.18,311.5,312.0,-3.9,19.0
2017-10-10 02:33:00,15.280001,310.0,311.0,-3.85,19.0
2017-10-10 02:34:00,15.65,310.0,310.5,-3.9,19.0
2017-10-10 02:35:00,15.315001,310.5,311.0,-3.75,19.0
2017-10-10 02:36:00,14.924999,310.5,311.0,-3.6,19.0
2017-10-10 02:37:00,15.01,309.5,310.0,-3.65,19.0
2017-10-10 02:38:00,14.79,309.5,309.5,-3.55,19.0
2017-10-10 02:39:00,15.309999,309.5,310.5,-3.7,19.0
2017-10-10 02:40:00,14.07,308.0,309.0,-3.3000002,18.5
2017-10-10 02:41:00,13.79,307.5,308.0,-3.25,18.0
2017-10-10 02:42:00,13.945,308.0,308.0,-3.3,18.0
2017-10-10 02:43:00,13.32,307.5,307.5,-3.1,18.0
2017-10-10 02:44:00,13.0,307.0,307.0,-3.05,18.0
2017-10-10 02:45:00,12.875,306.0,306.0,-2.6,17.5
2017-10-10 02:46:00,12.945,306.0,306.0,-2.6,17.5
2017-10-10 02:47:00,13.075,306.0,306.5,-2.6999998,18.0
2017-10-10 02:48:00,13.5,306.0,306.5,-2.9,18.0
2017-10-10 02:49:00,13.59,306.0,307.0,-3.0,18.0
2017-10-10 02:50:00,13.335,307.0,307.0,-2.9,18.0
2017-10-10 02:51:00,13.375,306.5,307.0,-2.9,18.0
2017-10-10 02:52:00,13.53,307.0,307.0,-2.95,18.0
2017-10-10 02:53:00,13.26,306.5,306.5,-2.9,18.0
2017-10-10 02:54:00,13.295,307.0,307.0,-2.9,18.0
2017-10-10 02:55:00,13.344999,307.0,307.0,-2.9,18.0
2017-10-10 02:56:00,13.32,307.0,307.0,-2.9,18.0
2017-10-10 02:57:00,13.22,306.5,307.0,-2.9,18.0
2017-10-10 02:58:00,13.15,306.5,307.0,-2.95,18.0
2017-10-10 02:59:00,13.235001,307.0,307.0,-3.0,18.0
2017-10-10 03:00:00,12.675,306.0,307.0,-2.8,18.0
2017-10-10 03:01:00,12.610001,306.0,306.0,-2.8,17.5
2017-10-10 03:02:00,12.535,306.0,306.0,-2.7,17.0
2017-10-10 03:03:00,12.54,306.0,306.0,-2.6999998,17.5
2017-10-10 03:04:00,12.455,306.0,306.0,-2.65,18.0
2017-10-10 03:05:00,12.39,306.0,306.0,-2.75,17.5
2017-10-10 03:06:00,12.335,305.5,306.0,-2.65,17.5
2017-10-10 03:07:00,12.245,305.5,305.5,-2.6,17.0
2017-10-10 03:08:00,12.35,305.5,305.5,-2.65,17.0
2017-10-10 03:09:00,12.235,306.0,305.5,-2.6,17.0
2017-10-10 03:10:00,12.42,305.5,306.0,-2.65,17.0
2017-10-10 03:11:00,12.389999,305.5,306.0,-2.6,18.0
2017-10-10 03:12:00,12.34,306.0,305.0,-2.65,17.0
2017-10-10 03:13:00,12.184999,305.5,305.0,-2.65,17.5
2017-10-10 03:14:00,11.84,305.5,305.0,-2.55,17.0
2017-10-10 03:15:00,12.165,305.0,305.0,-2.55,17.0
2017-10-10 03:16:00,12.245,305.0,305.0,-2.6,17.0
2017-10-10 03:17:00,12.219999,305.0,305.0,-2.55,17.0
2017-10-10 03:18:00,11.885,305.0,305.0,-2.5,17.0
2017-10-10 03:19:00,12.09,305.0,305.0,-2.5,17.0
2017-10-10 03:20:00,12.13,305.0,305.0,-2.65,17.0
2017-10-10 03:21:00,11.88,305.0,305.0,-2.55,17.0
2017-10-10 03:22:00,11.879999,305.0,305.0,-2.45,17.0
2017-10-10 03:23:00,12.15,305.0,305.0,-2.6,17.0
2017-10-10 03:24:00,12.450001,305.5,305.5,-2.75,17.0
2017-10-10 03:25:00,12.46,306.0,305.5,-2.75,17.0
2017-10-10 03:26:00,12.33,306.0,306.0,-2.6,18.0
2017-10-10 03:27:00,12.094999,305.5,305.5,-2.6,17.0
2017-10-10 03:28:00,11.955,305.0,305.5,-2.45,17.5
2017-10-10 03:29:00,11.74,305.0,305.0,-2.45,17.0
2017-10-10 03:30:00,11.665,305.0,305.0,-2.45,17.0
2017-10-10 03:31:00,11.585,305.0,305.0,-2.4,17.0
2017-10-10 03:32:00,11.77,305.0,305.0,-2.5,17.5
2017-10-10 03:33:00,12.045,305.0,305.0,-2.55,17.0
2017-10-10 03:34:00,11.88,305.0,305.0,-2.45,17.5
2017-10-10 03:35:00,11.645,305.0,305.0,-2.45,17.0
2017-10-10 03:36:00,12.035,305.5,305.5,-2.6,17.0
2017-10-10 03:37:00,12.35,305.5,305.5,-2.75,17.0
2017-10-10 03:38:00,12.085,305.0,305.0,-2.5,17.0
2017-10-10 03:39:00,12.0,305.0,305.0,-2.5,17.0
2017-10-10 03:40:00,12.14,305.0,305.0,-2.5,17.0
2017-10-10 03:41:00,11.95,305.0,305.0,-2.55,17.0
2017-10-10 03:42:00,12.08,305.0,305.0,-2.6,17.0
2017-10-10 03:43:00,12.115,305.0,305.0,-2.55,17.5
2017-10-10 03:44:00,12.35,306.0,306.0,-2.6,17.0
2017-10-10 03:45:00,12.225,305.5,305.0,-2.6,17.0
2017-10-10 03:46:00,12.195,305.5,305.5,-2.65,17.5
2017-10-10 03:47:00,11.985,305.0,305.0,-2.5,17.0
2017-10-10 03:48:00,12.08,305.5,305.0,-2.65,17.0
2017-10-10 03:49:00,11.87,305.5,305.0,-2.5,17.0
2017-10-10 03:50:00,12.0,305.0,305.0,-2.55,17.0
2017-10-10 03:51:00,11.525,305.0,305.0,-2.35,17.0
2017-10-10 03:52:00,11.7,305.0,305.0,-2.4,17.5
2017-10-10 03:53:00,11.98,305.0,305.0,-2.55,17.0
2017-10-10 03:54:00,12.155,305.0,305.0,-2.6,17.0
2017-10-10 03:55:00,12.01,305.0,305.0,-2.6,17.0
2017-10-10 03:56:00,12.025,305.0,305.0,-2.6,17.0
2017-10-10 03:57:00,12.28,305.66666,305.33334,-2.6333332,17.0
2017-10-10 03:58:00,12.74,305.5,305.0,-2.75,17.0
2017-10-10 03:59:00,12.37,305.0,305.0,-2.7,17.0
2017-10-10 04:00:00,13.08,306.0,305.5,-3.0,17.0
2017-10-10 04:01:00,12.55,306.0,305.5,-2.85,17.0
2017-10-10 04:02:00,12.594999,305.5,305.5,-2.9,17.0
2017-10-10 04:03:00,12.295,305.5,305.0,-2.75,17.0
2017-10-10 04:04:00,12.895,305.5,305.5,-2.95,17.0
2017-10-10 04:05:00,12.665,306.0,306.0,-2.9,17.0
2017-10-10 04:06:00,12.86,306.0,306.0,-2.85,17.0
2017-10-10 04:07:00,13.03,306.0,306.0,-3.0,17.5
2017-10-10 04:08:00,13.35,305.5,305.5,-3.1,17.0
2017-10-10 04:09:00,15.37,307.5,307.5,-3.7,17.5
2017-10-10 04:10:00,15.635,308.0,308.0,-3.7,18.0
2017-10-10 04:11:00,15.62,308.0,308.0,-3.75,18.0
2017-10-10 04:12:00,15.595,308.0,308.0,-3.75,18.0
2017-10-10 04:13:00,16.175,308.5,308.5,-3.85,18.0
2017-10-10 04:14:00,15.789999,308.5,308.5,-3.75,18.0
2017-10-10 04:15:00,15.92,309.0,309.0,-3.85,18.0
2017-10-10 04:16:00,16.68,308.5,308.5,-4.0,18.0
2017-10-10 04:17:00,17.494999,310.0,310.0,-4.2,18.5
2017-10-10 04:18:00,17.965,310.0,310.0,-4.3,18.0
2017-10-10 04:19:00,18.0,310.5,310.5,-4.25,18.5
2017-10-10 04:20:00,18.265,310.5,310.5,-4.4,18.5
2017-10-10 04:21:00,18.34,311.0,311.0,-4.4,19.0
2017-10-10 04:22:00,18.395,310.5,311.0,-4.3500004,18.5
2017-10-10 04:23:00,17.995,310.5,310.5,-4.3,18.0
2017-10-10 04:24:00,17.755001,310.0,310.5,-4.25,19.0
2017-10-10 04:25:00,17.744999,310.0,309.5,-4.3500004,18.0
2017-10-10 04:26:00,18.369999,310.5,310.5,-4.4,19.0
2017-10-10 04:27:00,17.86,311.0,311.0,-4.3,19.0
2017-10-10 04:28:00,18.0,311.0,311.0,-4.45,19.0
2017-10-10 04:29:00,18.025002,310.5,310.5,-4.4,18.5
2017-10-10 04:30:00,17.885,310.5,310.5,-4.45,18.5
2017-10-10 04:31:00,17.785,310.0,310.5,-4.4,19.0
2017-10-10 04:32:00,17.785,310.0,310.0,-4.3500004,18.5
2017-10-10 04:33:00,18.115,311.0,311.0,-4.45,19.0
2017-10-10 04:34:00,18.185,309.5,309.5,-4.5,18.0
2017-10-10 04:35:00,17.31,309.5,309.5,-4.25,18.5
2017-10-10 04:36:00,15.514999,308.0,308.5,-3.95,18.0
2017-10-10 04:37:00,15.605,308.0,307.5,-4.0,18.0
2017-10-10 04:38:00,14.610001,307.5,307.5,-3.7,18.0
2017-10-10 04:39:00,15.37,308.0,308.0,-3.85,18.0
2017-10-10 04:40:00,15.35,308.0,308.0,-3.9,18.0
2017-10-10 04:41:00,15.315,308.5,308.5,-3.85,18.0
2017-10-10 04:42:00,15.01,308.0,308.0,-3.75,18.0
2017-10-10 04:43:00,14.815001,307.0,307.5,-3.6999998,17.5
2017-10-10 04:44:00,14.625,307.0,307.0,-3.6999998,18.0
2017-10-10 04:45:00,13.695,306.0,306.5,-3.3000002,17.5
2017-10-10 04:46:00,13.055,306.0,306.0,-3.15,17.5
2017-10-10 04:47:00,13.635,306.0,306.0,-3.45,17.0
2017-10-10 04:48:00,14.2,307.0,307.0,-3.9,18.0
2017-10-10 04:49:00,14.07,307.0,307.5,-3.75,18.0
2017-10-10 04:50:00,14.105,307.0,307.0,-3.8,18.0
2017-10-10 04:51:00,14.03,306.5,306.5,-3.8,18.0
2017-10-10 04:52:00,14.195,307.0,306.5,-3.65,17.5
2017-10-10 04:53:00,14.675,307.0,307.0,-3.9,17.0
2017-10-10 04:54:00,14.51,307.0,307.0,-3.75,17.0
2017-10-10 04:55:00,13.975,306.0,306.0,-3.55,17.5
2017-10-10 04:56:00,14.05,306.5,306.0,-3.65,17.0
2017-10-10 04:57:00,13.934999,306.5,306.0,-3.55,17.0
2017-10-10 04:58:00,14.125,306.5,306.0,-3.75,17.0
2017-10-10 04:59:00,13.485,306.0,306.0,-3.45,17.0
2017-10-10 05:00:00,13.525,306.0,306.0,-3.4,17.0
2017-10-10 05:01:00,13.31,306.0,306.0,-3.4,17.0
2017-10-10 05:02:00,12.985001,305.5,305.0,-3.2,17.0
2017-10-10 05:03:00,13.785,305.0,305.0,-3.4499998,17.0
2017-10-10 05:04:00,13.78,306.0,306.0,-3.45,17.0
2017-10-10 05:05:00,12.82,306.0,306.0,-3.15,17.0
2017-10-10 05:06:00,12.99,305.0,304.5,-3.2,17.0
2017-10-10 05:07:00,13.08,306.0,305.0,-3.3,17.0
2017-10-10 05:08:00,12.555,305.5,305.0,-3.05,17.0
2017-10-10 05:09:00,13.309999,304.5,304.5,-3.25,17.0
2017-10-10 05:10:00,13.49,304.5,304.5,-3.3000002,17.0
2017-10-10 05:11:00,13.639999,304.5,304.0,-3.45,17.0
2017-10-10 05:12:00,13.26,305.5,305.0,-3.4,17.0
2017-10-10 05:13:00,13.92,305.0,305.0,-3.4,17.0
2017-10-10 05:14:00,14.165,304.5,304.5,-3.45,17.0
2017-10-10 05:15:00,14.940001,305.0,304.5,-3.8000002,17.0
2017-10-10 05:16:00,15.245,305.5,305.0,-3.85,17.0
2017-10-10 05:17:00,15.34,305.5,305.0,-3.85,17.0
2017-10-10 05:18:00,15.24,305.0,305.0,-3.85,17.0
2017-10-10 05:19:00,15.565001,305.0,305.0,-3.9,17.0
2017-10-10 05:20:00,15.674999,305.0,304.5,-3.85,17.0
2017-10-10 05:21:00,15.475,306.0,305.0,-3.9,17.0
2017-10-10 05:22:00,15.47,305.0,305.0,-3.9,17.0
2017-10-10 05:23:00,15.415,305.0,304.5,-3.85,17.0
2017-10-10 05:24:00,15.375,304.5,304.5,-3.85,17.0
2017-10-10 05:25:00,15.465,303.5,303.5,-3.9,17.0
2017-10-10 05:26:00,15.57,304.0,303.5,-3.85,17.0
2017-10-10 05:27:00,15.545,304.0,304.0,-3.9,17.0
2017-10-10 05:28:00,16.005001,303.5,303.5,-4.0,17.0
2017-10-10 05:29:00,16.064999,303.5,303.5,-4.05,17.0
2017-10-10 05:30:00,15.905,304.5,303.5,-4.05,17.0
2017-10-10 05:31:00,16.869999,304.5,304.0,-4.2,17.0
2017-10-10 05:32:00,16.825,305.0,304.0,-4.3,17.0
2017-10-10 05:33:00,17.01,304.5,304.5,-4.1000004,17.0
2017-10-10 05:34:00,16.835,305.5,305.0,-4.4,17.0
2017-10-10 05:35:00,17.285,304.0,304.0,-4.4,17.0
2017-10-10 05:36:00,18.439999,305.0,304.0,-4.55,17.0
2017-10-10 05:37:00,17.885,305.0,305.0,-4.5,17.0
2017-10-10 05:38:00,19.58,305.5,305.0,-4.8500004,17.0
2017-10-10 05:39:00,14.985001,305.0,305.0,-3.95,17.0
2017-10-10 05:40:00,15.54,305.5,305.5,-4.2,17.0
2017-10-10 05:41:00,16.105,307.0,306.5,-4.5,17.0
2017-10-10 05:42:00,17.185001,306.0,306.0,-4.55,17.0
2017-10-10 05:43:00,16.814999,306.0,306.0,-4.45,17.0
2017-10-10 05:44:00,15.65,304.5,304.5,-3.95,17.0
2017-10-10 05:45:00,16.8,304.5,303.5,-4.2,17.0
2017-10-10 05:46:00,16.99,305.0,304.5,-4.3,17.0
2017-10-10 05:47:00,16.869999,304.5,304.5,-4.1,17.0
2017-10-10 05:48:00,16.8,304.0,304.0,-4.1,17.0
2017-10-10 05:49:00,17.404999,305.0,305.0,-4.25,17.0
2017-10-10 05:50:00,17.215,305.0,304.5,-4.2,17.0
2017-10-10 05:51:00,16.79,304.5,304.0,-4.1499996,17.0
2017-10-10 05:52:00,16.34,303.0,302.5,-3.9,17.0
2017-10-10 05:53:00,16.325,303.0,303.0,-4.0,17.0
2017-10-10 05:54:00,16.205,305.0,305.0,-4.1499996,17.0
2017-10-10 05:55:00,15.95,304.0,304.0,-4.05,17.0
2017-10-10 05:56:00,17.11,304.0,303.0,-4.2,17.0
2017-10-10 05:57:00,17.515,304.5,304.0,-4.45,17.0
2017-10-10 05:58:00,16.98,307.5,307.0,-4.45,17.5
2017-10-10 05:59:00,17.3,307.0,307.0,-4.7,17.0
2017-10-10 06:00:00,16.205,308.5,309.0,-4.8,18.0
2017-10-10 06:01:00,15.485,307.5,308.0,-4.05,18.0
2017-10-10 06:02:00,12.9,311.0,311.5,-3.5500002,18.5
2017-10-10 06:03:00,11.629999,311.0,312.0,-2.65,19.0
2017-10-10 06:04:00,11.08,310.0,310.5,-2.25,19.0
2017-10-10 06:05:00,10.63,310.5,311.0,-2.05,19.0
2017-10-10 06:06:00,10.934999,314.0,315.5,-1.95,20.0
2017-10-10 06:07:00,11.03,313.0,314.0,-2.2,19.0
2017-10-10 06:08:00,11.139999,313.0,314.0,-2.15,19.5
2017-10-10 06:09:00,11.045,313.0,314.5,-2.15,20.0
2017-10-10 06:10:00,11.135,312.5,313.5,-2.25,19.0
2017-10-10 06:11:00,10.88,311.5,313.0,-2.15,19.0
2017-10-10 06:12:00,11.065,312.5,313.5,-2.15,19.5
2017-10-10 06:13:00,10.940001,311.5,312.0,-2.15,19.0
2017-10-10 06:14:00,10.635,310.5,311.5,-1.95,19.0
2017-10-10 06:15:00,10.5,311.0,312.0,-1.8,19.0
2017-10-10 06:16:00,10.455,310.5,311.5,-1.9,19.0
2017-10-10 06:17:00,10.405,310.5,311.5,-1.95,19.0
2017-10-10 06:18:00,10.455,311.5,312.5,-1.95,19.0
2017-10-10 06:19:00,10.57,312.5,313.5,-1.9,19.5
2017-10-10 06:20:00,10.465,311.5,312.5,-1.9,19.0
2017-10-10 06:21:00,10.435,311.0,312.0,-1.9,19.0
2017-10-10 06:22:00,10.675,311.5,313.0,-2.0,19.5
2017-10-10 06:23:00,10.625,312.0,313.0,-2.05,19.0
2017-10-10 06:24:00,10.755,312.5,314.0,-2.15,20.0
2017-10-10 06:25:00,10.27,312.0,313.5,-2.05,19.5
2017-10-10 06:26:00,11.075001,314.0,315.5,-2.25,20.0
2017-10-10 06:27:00,10.41,313.0,314.0,-2.1,20.0
2017-10-10 06:28:00,10.639999,313.0,314.5,-2.0,20.0
2017-10-10 06:29:00,10.34,312.5,313.5,-1.9,19.5
2017-10-10 06:30:00,10.415,312.5,314.0,-1.8499999,20.0
2017-10-10 06:31:00,10.4,312.0,314.0,-1.95,19.0
2017-10-10 06:32:00,10.014999,313.0,314.5,-2.05,20.0
2017-10-10 06:33:00,10.07,313.0,314.5,-2.05,20.0
2017-10-10 06:34:00,9.795,312.0,313.5,-2.05,19.5
2017-10-10 06:35:00,9.93,313.0,314.5,-2.0,20.0
2017-10-10 06:36:00,8.05,317.0,319.5,-2.45,21.0
2017-10-10 06:37:00,7.455,320.0,323.0,-3.2,22.5
2017-10-10 06:38:00,7.47,324.0,326.5,-4.6,21.5
2017-10-10 06:39:00,8.190001,325.0,327.0,-4.95,21.0
2017-10-10 06:40:00,7.955,324.0,327.0,-4.7,21.0
2017-10-10 06:41:00,7.87,325.0,327.0,-4.8,21.0
2017-10-10 06:42:00,7.795,324.0,327.0,-4.7,22.0
2017-10-10 06:43:00,7.575,324.0,326.5,-4.6499996,21.5
2017-10-10 06:44:00,7.6,326.0,328.0,-4.9,21.0
