0.000000000000000000e+00,6.300140172243118286e-03,6.966464519500732422e-01,2.290129661560058594e-03,8.201975724659860134e-04,4.000000000000000000e+04
1.000000000000000000e+00,6.298695690929889679e-03,6.970971822738647461e-01,2.289018593728542328e-03,8.173966198228299618e-04,4.000000000000000000e+04
2.000000000000000000e+00,6.299519911408424377e-03,6.966809630393981934e-01,2.289037685841321945e-03,8.187129860743880272e-04,4.000000000000000000e+04
3.000000000000000000e+00,6.299971137195825577e-03,6.966474652290344238e-01,2.288782270625233650e-03,8.186994236893951893e-04,4.000000000000000000e+04
4.000000000000000000e+00,6.300039123743772507e-03,6.966425776481628418e-01,2.288973657414317131e-03,8.185249753296375275e-04,4.000000000000000000e+04
5.000000000000000000e+00,6.300071254372596741e-03,6.966428160667419434e-01,2.288822550326585770e-03,8.183763129636645317e-04,4.000000000000000000e+04
6.000000000000000000e+00,6.300004199147224426e-03,6.966434717178344727e-01,2.288799034431576729e-03,8.182224701158702374e-04,4.000000000000000000e+04
7.000000000000000000e+00,6.300104316323995590e-03,6.966372728347778320e-01,2.288645133376121521e-03,8.185332408174872398e-04,4.000000000000000000e+04
8.000000000000000000e+00,6.300116423517465591e-03,6.966354250907897949e-01,2.288911957293748856e-03,8.185897022485733032e-04,4.000000000000000000e+04
9.000000000000000000e+00,6.300167180597782135e-03,6.966333389282226562e-01,2.289093798026442528e-03,8.189266081899404526e-04,4.000000000000000000e+04
1.000000000000000000e+01,6.300149951130151749e-03,6.966350078582763672e-01,2.289247699081897736e-03,8.188386564143002033e-04,4.000000000000000000e+04
1.100000000000000000e+01,6.300393026322126389e-03,6.966289877891540527e-01,2.288884483277797699e-03,8.187642670236527920e-04,4.000000000000000000e+04
1.200000000000000000e+01,6.300380453467369080e-03,6.966331601142883301e-01,2.288874937221407890e-03,8.182754972949624062e-04,4.000000000000000000e+04
1.300000000000000000e+01,6.300393026322126389e-03,6.966336369514465332e-01,2.288586925715208054e-03,8.180036675184965134e-04,4.000000000000000000e+04
1.400000000000000000e+01,6.300347857177257538e-03,6.966360807418823242e-01,2.288448158651590347e-03,8.176251430995762348e-04,4.000000000000000000e+04
1.500000000000000000e+01,6.300433073192834854e-03,6.966373324394226074e-01,2.288204850628972054e-03,8.176491246558725834e-04,4.000000000000000000e+04
1.600000000000000000e+01,6.300291977822780609e-03,6.966378688812255859e-01,2.288544550538063049e-03,8.177142008207738400e-04,4.000000000000000000e+04
1.700000000000000000e+01,6.300292443484067917e-03,6.966339945793151855e-01,2.288322662934660912e-03,8.175405673682689667e-04,4.000000000000000000e+04
1.800000000000000000e+01,6.300232373178005219e-03,6.966348886489868164e-01,2.288297750055789948e-03,8.174205431714653969e-04,4.000000000000000000e+04
1.900000000000000000e+01,6.300305482000112534e-03,6.966316699981689453e-01,2.288182964548468590e-03,8.177353884093463421e-04,4.000000000000000000e+04
2.000000000000000000e+01,6.300284527242183685e-03,6.966313719749450684e-01,2.288810675963759422e-03,8.182405144907534122e-04,4.000000000000000000e+04
2.100000000000000000e+01,6.300308741629123688e-03,6.966322064399719238e-01,2.288860268890857697e-03,8.183952304534614086e-04,4.000000000000000000e+04
2.200000000000000000e+01,6.300255656242370605e-03,6.966354250907897949e-01,2.288874238729476929e-03,8.181903976947069168e-04,4.000000000000000000e+04
2.300000000000000000e+01,6.300290115177631378e-03,6.966353058815002441e-01,2.288493094965815544e-03,8.180415607057511806e-04,4.000000000000000000e+04
2.400000000000000000e+01,6.300261244177818298e-03,6.966356635093688965e-01,2.288519171997904778e-03,8.177814306691288948e-04,4.000000000000000000e+04
2.500000000000000000e+01,6.300659850239753723e-03,6.967635154724121094e-01,2.288318471983075142e-03,8.161620935425162315e-04,4.000000000000000000e+04
2.600000000000000000e+01,6.300263106822967529e-03,6.966350078582763672e-01,2.288569696247577667e-03,8.179577998816967010e-04,4.000000000000000000e+04
2.700000000000000000e+01,6.300528999418020248e-03,6.966135501861572266e-01,2.288384363055229187e-03,8.179613505490124226e-04,4.000000000000000000e+04
2.800000000000000000e+01,6.300508510321378708e-03,6.966216564178466797e-01,2.288660500198602676e-03,8.180306176654994488e-04,4.000000000000000000e+04
2.900000000000000000e+01,6.300501991063356400e-03,6.966215968132019043e-01,2.288705436512827873e-03,8.181878365576267242e-04,4.000000000000000000e+04
3.000000000000000000e+01,6.300451233983039856e-03,6.966322064399719238e-01,2.288856543600559235e-03,8.182378951460123062e-04,4.000000000000000000e+04
3.100000000000000000e+01,6.300380453467369080e-03,6.966394782066345215e-01,2.288835588842630386e-03,8.185238111764192581e-04,4.000000000000000000e+04
