0.000000000000000000e+00,6.294527556747198105e-03,6.965634822845458984e-01,2.285263501107692719e-03,7.960423827171325684e-04,4.000000000000000000e+04
1.000000000000000000e+00,6.294514983892440796e-03,6.965658068656921387e-01,2.285296563059091568e-03,7.960219518281519413e-04,4.000000000000000000e+04
2.000000000000000000e+00,6.294555496424436569e-03,6.965650320053100586e-01,2.285153605043888092e-03,7.959470385685563087e-04,4.000000000000000000e+04
3.000000000000000000e+00,6.294523365795612335e-03,6.965655088424682617e-01,2.285082591697573662e-03,7.958661299198865891e-04,4.000000000000000000e+04
4.000000000000000000e+00,6.294507067650556564e-03,6.965665817260742188e-01,2.285141265019774437e-03,7.958016940392553806e-04,4.000000000000000000e+04
5.000000000000000000e+00,6.294541060924530029e-03,6.965690851211547852e-01,2.285209950059652328e-03,7.958231726661324501e-04,4.000000000000000000e+04
6.000000000000000000e+00,6.294567603617906570e-03,6.965689063072204590e-01,2.285068854689598083e-03,7.959579816088080406e-04,4.000000000000000000e+04
7.000000000000000000e+00,6.294522900134325027e-03,6.965684890747070312e-01,2.285103779286146164e-03,7.959640934132039547e-04,4.000000000000000000e+04
8.000000000000000000e+00,6.294501479715108871e-03,6.965690851211547852e-01,2.285190625116229057e-03,7.959798676893115044e-04,4.000000000000000000e+04
9.000000000000000000e+00,6.294500082731246948e-03,6.965698003768920898e-01,2.285332418978214264e-03,7.960314396768808365e-04,4.000000000000000000e+04
1.000000000000000000e+01,6.294498220086097717e-03,6.965686082839965820e-01,2.285193419083952904e-03,7.961750379763543606e-04,4.000000000000000000e+04
1.100000000000000000e+01,6.294496823102235794e-03,6.965677142143249512e-01,2.285214606672525406e-03,7.962491363286972046e-04,4.000000000000000000e+04
1.200000000000000000e+01,6.294474937021732330e-03,6.965678334236145020e-01,2.285195747390389442e-03,7.961770170368254185e-04,4.000000000000000000e+04
1.300000000000000000e+01,6.294483318924903870e-03,6.965681910514831543e-01,2.285341965034604073e-03,7.961682276800274849e-04,4.000000000000000000e+04
1.400000000000000000e+01,6.294486578553915024e-03,6.965662240982055664e-01,2.285169670358300209e-03,7.961983210407197475e-04,4.000000000000000000e+04
1.500000000000000000e+01,6.294481456279754639e-03,6.965653896331787109e-01,2.285054186359047890e-03,7.962352829053997993e-04,4.000000000000000000e+04
1.600000000000000000e+01,6.294425576925277710e-03,6.965643167495727539e-01,2.285148482769727707e-03,7.962541421875357628e-04,4.000000000000000000e+04
1.700000000000000000e+01,6.294445134699344635e-03,6.965631842613220215e-01,2.285155467689037323e-03,7.961999508552253246e-04,4.000000000000000000e+04
1.800000000000000000e+01,6.294486578553915024e-03,6.965184211730957031e-01,2.284824848175048828e-03,7.953089661896228790e-04,4.000000000000000000e+04
1.900000000000000000e+01,6.294498220086097717e-03,6.966045498847961426e-01,2.284344518557190895e-03,7.954239845275878906e-04,4.000000000000000000e+04
2.000000000000000000e+01,6.294490303844213486e-03,6.965824365615844727e-01,2.284453483298420906e-03,7.957550114952027798e-04,4.000000000000000000e+04
