0.000000000000000000e+00,6.299638189375400543e-03,6.965619325637817383e-01,2.287070732563734055e-03,8.034841739572584629e-04,4.000000000000000000e+04
1.000000000000000000e+00,6.299599539488554001e-03,6.965620517730712891e-01,2.287009265273809433e-03,8.034699130803346634e-04,4.000000000000000000e+04
2.000000000000000000e+00,6.299589760601520538e-03,6.965623497962951660e-01,2.286911942064762115e-03,8.033418562263250351e-04,4.000000000000000000e+04
3.000000000000000000e+00,6.299621425569057465e-03,6.965613365173339844e-01,2.286938950419425964e-03,8.035005303099751472e-04,4.000000000000000000e+04
4.000000000000000000e+00,6.299605127424001694e-03,6.965615749359130859e-01,2.287211827933788300e-03,8.036384242586791515e-04,4.000000000000000000e+04
5.000000000000000000e+00,6.299664732068777084e-03,6.965595483779907227e-01,2.287154551595449448e-03,8.034737547859549522e-04,4.000000000000000000e+04
6.000000000000000000e+00,6.299647968262434006e-03,6.965609192848205566e-01,2.287026029080152512e-03,8.033727062866091728e-04,4.000000000000000000e+04
7.000000000000000000e+00,6.299695465713739395e-03,6.965605616569519043e-01,2.287277020514011383e-03,8.038784144446253777e-04,4.000000000000000000e+04
8.000000000000000000e+00,6.299707107245922089e-03,6.965622305870056152e-01,2.287464682012796402e-03,8.038500673137605190e-04,4.000000000000000000e+04
9.000000000000000000e+00,6.299667060375213623e-03,6.965627670288085938e-01,2.287282841280102730e-03,8.035519276745617390e-04,4.000000000000000000e+04
1.000000000000000000e+01,6.299613974988460541e-03,6.965581774711608887e-01,2.287140581756830215e-03,8.036008221097290516e-04,4.000000000000000000e+04
1.100000000000000000e+01,6.299648899585008621e-03,6.965557932853698730e-01,2.287096576765179634e-03,8.036248618736863136e-04,4.000000000000000000e+04
1.200000000000000000e+01,6.299652624875307083e-03,6.965571045875549316e-01,2.287193201482295990e-03,8.034961065277457237e-04,4.000000000000000000e+04
1.300000000000000000e+01,6.299671251326799393e-03,6.965568065643310547e-01,2.287141047418117523e-03,8.033700869418680668e-04,4.000000000000000000e+04
1.400000000000000000e+01,6.299642380326986313e-03,6.965560317039489746e-01,2.286935225129127502e-03,8.032303303480148315e-04,4.000000000000000000e+04
