0.000000000000000000e+00,6.300439126789569855e-03,6.965254545211791992e-01,2.268853597342967987e-03,7.604120764881372452e-04,4.000000000000000000e+04
1.000000000000000000e+00,6.300405599176883698e-03,6.965271234512329102e-01,2.268796321004629135e-03,7.600685348734259605e-04,4.000000000000000000e+04
2.000000000000000000e+00,6.300353910773992538e-03,6.965250968933105469e-01,2.268382115289568901e-03,7.598867523483932018e-04,4.000000000000000000e+04
3.000000000000000000e+00,6.300327833741903305e-03,6.965261101722717285e-01,2.268374897539615631e-03,7.598580559715628624e-04,4.000000000000000000e+04
4.000000000000000000e+00,6.300406996160745621e-03,6.965255737304687500e-01,2.268438460305333138e-03,7.600145763717591763e-04,4.000000000000000000e+04
5.000000000000000000e+00,6.300368811935186386e-03,6.965268254280090332e-01,2.268623095005750656e-03,7.598715019412338734e-04,4.000000000000000000e+04
6.000000000000000000e+00,6.300316657871007919e-03,6.965271234512329102e-01,2.268258715048432350e-03,7.598173688165843487e-04,4.000000000000000000e+04
7.000000000000000000e+00,6.300284992903470993e-03,6.965292096138000488e-01,2.268383279442787170e-03,7.598965894430875778e-04,4.000000000000000000e+04
8.000000000000000000e+00,6.300415843725204468e-03,6.965295672416687012e-01,2.268376294523477554e-03,7.599817472510039806e-04,4.000000000000000000e+04
9.000000000000000000e+00,6.300371140241622925e-03,6.965316534042358398e-01,2.268654992803931236e-03,7.599248783662915230e-04,4.000000000000000000e+04
1.000000000000000000e+01,6.300349254161119461e-03,6.965290904045104980e-01,2.268302487209439278e-03,7.599174859933555126e-04,4.000000000000000000e+04
1.100000000000000000e+01,6.300359033048152924e-03,6.965297460556030273e-01,2.268396317958831787e-03,7.598954834975302219e-04,4.000000000000000000e+04
1.200000000000000000e+01,6.300845183432102203e-03,6.966900825500488281e-01,2.268370240926742554e-03,7.581413956359028816e-04,4.000000000000000000e+04
1.300000000000000000e+01,6.300623994320631027e-03,6.965113282203674316e-01,2.268580719828605652e-03,7.599797099828720093e-04,4.000000000000000000e+04
