,Np,Vp,Tpr,alpha_ratio,VGSE_x,VGSE_y,VGSE_z,VGSM_x,VGSM_y,VGSM_z
2017-10-14 01:28:00,3.7935,667.64,334501.1,0.0304,-664.886,57.537,-19.024,-664.886,49.88,-34.813
2017-10-14 01:29:00,4.0092,670.41,319063.1,0.0255,-667.213,60.042,-25.863,-667.213,50.528,-42.101
2017-10-14 01:30:00,4.2533,672.83,302719.1,0.0319,-671.058,35.216,-33.861,-671.058,24.454,-43.5
2017-10-14 01:31:00,3.9815,676.79,299611.2,0.0287,-674.71,42.837,-31.261,-674.71,32.46,-42.968
2017-10-14 01:32:00,3.8497,670.41,277848.6,0.0359,-668.897,27.857,-35.405,-668.897,16.89,-43.142
2017-10-14 01:33:00,3.9039,691.32,307447.2,0.0307,-689.246,44.408,-29.803,-689.246,34.298,-42.018
2017-10-14 01:34:00,3.9007,701.65,307197.1,0.032,-699.22,48.876,-31.767,-699.22,38.078,-45.099
2017-10-14 01:35:00,,,,,,,,,,
2017-10-14 01:36:00,3.9577,695.93,315726.1,0.0291,-693.429,52.127,-27.646,-693.429,42.257,-41.991
2017-10-14 01:37:00,3.8899,691.34,309812.6,0.0267,-688.195,60.152,-26.832,-688.195,50.19,-43.321
2017-10-14 01:38:00,3.5517,696.76,300946.8,0.0269,-693.733,57.938,-29.245,-693.733,47.396,-45.112
2017-10-14 01:39:00,3.6809,686.78,284990.7,0.0302,-683.188,62.006,-32.772,-683.188,50.375,-49.612
2017-10-14 01:40:00,3.7464,681.11,293131.1,0.027,-677.848,57.005,-34.341,-677.848,45.105,-49.857
2017-10-14 01:41:00,3.6359,685.77,291496.9,0.0304,-682.405,56.929,-36.844,-682.405,44.344,-52.288
2017-10-14 01:42:00,3.5158,681.63,289587.1,0.0281,-678.202,57.366,-37.086,-678.202,44.668,-52.669
2017-10-14 01:43:00,3.3791,687.48,285836.2,0.0279,-684.245,56.667,-35.068,-684.245,44.489,-50.573
2017-10-14 01:44:00,3.4273,683.94,265776.3,0.0228,-679.868,62.8,-40.098,-679.868,49.047,-57.075
2017-10-14 01:45:00,3.5359,691.36,269489.1,0.0272,-687.389,68.063,-28.995,-687.389,57.017,-47.792
2017-10-14 01:46:00,3.4955,687.59,281286.7,0.0262,-684.697,55.488,-29.955,-684.697,44.604,-45.433
2017-10-14 01:47:00,3.5181,691.23,271419.7,0.0273,-688.868,48.3,-30.42,-688.868,37.519,-44.01
2017-10-14 01:48:00,3.3621,682.69,245003.3,0.0271,-680.16,46.28,-36.058,-680.16,34.044,-48.939
2017-10-14 01:49:00,3.7417,685.79,272839.2,0.0257,-683.239,39.245,-44.11,-683.239,25.087,-54.857
2017-10-14 01:50:00,-1e+31,668.56,225150.8,-1e+31,-665.576,45.939,-43.308,-665.576,31.716,-55.893
2017-10-14 01:51:00,,,,,,,,,,
2017-10-14 01:52:00,3.2929,669.73,235950.8,0.0343,-666.58,42.909,-48.656,-666.58,27.329,-60.263
2017-10-14 01:53:00,3.3592,665.47,246335.9,0.0309,-662.997,39.643,-41.471,-662.997,26.068,-52.491
2017-10-14 01:54:00,3.835,688.95,276031.7,0.0301,-685.046,64.965,-33.907,-685.046,52.455,-52.026
2017-10-14 01:55:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-14 01:56:00,3.7069,669.77,334902.9,0.0313,-669.341,20.207,-12.734,-669.341,14.99,-19.65
2017-10-14 01:57:00,3.8801,679.3,313814.5,0.0273,-679.041,18.129,-4.481,-679.041,15.204,-11.16
2017-10-14 01:58:00,3.9555,677.81,319961.0,0.0316,-677.211,27.948,-5.132,-677.211,24.469,-14.462
2017-10-14 01:59:00,3.8192,680.98,318693.5,0.0264,-679.68,29.158,-30.218,-679.68,18.813,-38.959
2017-10-14 02:00:00,3.636,671.31,238690.4,0.0425,-671.091,14.556,-8.73,-671.091,10.577,-14.33
2017-10-14 02:01:00,3.7227,679.25,260311.5,0.0266,-678.921,7.722,19.579,-678.921,11.702,14.755
2017-10-14 02:02:00,3.7402,678.75,239360.1,0.0311,-677.893,2.517,33.972,-677.893,10.63,30.008
2017-10-14 02:03:00,3.8316,670.67,265984.0,0.0262,-669.958,0.691,30.955,-669.958,8.061,27.591
2017-10-14 02:04:00,3.4573,669.68,238839.1,0.0457,-669.353,5.435,20.172,-669.353,9.679,15.907
2017-10-14 02:05:00,3.6406,680.57,260322.4,0.0417,-679.387,21.501,33.874,-679.387,28.898,24.651
2017-10-14 02:06:00,3.5603,677.55,259782.2,0.0523,-676.792,18.56,26.101,-676.792,23.94,17.963
2017-10-14 02:07:00,,,,,,,,,,
2017-10-14 02:08:00,3.4285,670.15,241114.5,0.0504,-669.358,25.94,19.677,-669.358,29.268,9.729
2017-10-14 02:09:00,3.5811,668.35,264730.8,-1e+31,-667.457,24.829,23.9,-667.457,29.37,14.067
2017-10-14 02:10:00,3.5752,669.35,240939.6,0.0486,-668.846,18.448,18.122,-668.846,21.641,10.259
2017-10-14 02:11:00,3.5824,670.48,230220.5,0.051,-670.047,15.803,18.28,-670.047,19.147,11.124
2017-10-14 02:12:00,3.4143,670.84,271772.0,0.057,-670.628,16.535,4.07,-670.628,15.895,-2.747
2017-10-14 02:13:00,3.4041,669.34,229952.2,-1e+31,-668.75,21.972,17.319,-668.75,24.808,8.44
2017-10-14 02:14:00,3.3871,670.92,234112.6,0.0443,-670.47,22.617,9.8,-670.47,23.325,1.017
2017-10-14 02:15:00,4.0986,675.88,336744.8,0.0508,-675.682,13.117,9.756,-675.682,14.191,3.615
2017-10-14 02:16:00,3.4725,663.91,243863.8,0.0377,-662.937,30.964,18.27,-662.937,33.709,6.756
2017-10-14 02:17:00,3.6507,655.33,302581.6,0.0557,-655.054,18.395,-5.395,-655.054,14.986,-12.442
2017-10-14 02:18:00,3.6292,653.42,280455.0,0.0382,-653.049,21.502,5.164,-653.049,20.934,-3.206
2017-10-14 02:19:00,3.6257,648.87,291102.6,0.0471,-648.285,23.021,15.137,-648.285,25.205,5.909
2017-10-14 02:20:00,3.6158,651.31,292786.4,0.0435,-650.726,26.806,6.443,-650.726,26.37,-3.525
2017-10-14 02:21:00,3.5453,650.23,240249.2,0.0517,-649.852,20.999,7.065,-649.852,20.973,-1.303
2017-10-14 02:22:00,3.5376,655.45,257035.6,0.0395,-655.204,17.852,-0.841,-655.204,15.7,-8.008
2017-10-14 02:23:00,,,,,,,,,,
2017-10-14 02:24:00,3.5865,647.66,248021.6,0.0456,-647.331,19.668,5.779,-647.331,19.321,-2.199
2017-10-14 02:25:00,3.6533,645.0,279420.3,0.0425,-644.555,23.891,-1.278,-644.555,21.345,-10.189
2017-10-14 02:26:00,3.4308,655.25,285837.3,0.0519,-654.186,26.972,25.791,-654.186,32.043,14.841
2017-10-14 02:27:00,-1e+31,656.44,275978.5,-1e+31,-655.459,27.503,23.147,-655.459,31.797,12.127
2017-10-14 02:28:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-14 02:29:00,3.9524,651.85,295361.3,0.0383,-651.174,20.709,21.167,-651.174,24.73,12.135
2017-10-14 02:30:00,3.722,642.59,320033.8,0.0429,-640.197,48.643,-26.575,-640.197,37.671,-41.669
2017-10-14 02:31:00,3.686,640.3,285463.6,0.0527,-638.394,42.888,-24.332,-638.394,32.781,-37.887
2017-10-14 02:32:00,3.2958,644.74,305757.7,0.0527,-643.468,35.775,-19.023,-643.468,27.487,-30.769
2017-10-14 02:33:00,3.6018,641.31,295087.4,0.0393,-640.484,31.011,-9.634,-640.484,25.637,-20.426
2017-10-14 02:34:00,3.7602,650.37,296502.1,0.042,-649.767,18.559,-20.826,-649.767,10.444,-27.522
2017-10-14 02:35:00,3.4348,648.71,265264.9,0.0439,-648.227,18.561,-16.602,-648.227,11.658,-23.497
2017-10-14 02:36:00,3.2546,649.59,248741.2,0.0519,-649.243,17.985,-11.193,-649.243,12.673,-18.172
2017-10-14 02:37:00,3.7159,648.47,261542.0,0.0346,-647.785,20.864,-21.395,-647.785,12.413,-28.785
2017-10-14 02:38:00,3.4099,650.87,283557.0,0.0465,-650.301,21.587,-16.631,-650.301,14.482,-24.46
2017-10-14 02:39:00,,,,,,,,,,
2017-10-14 02:40:00,3.6384,649.02,282264.7,0.0411,-648.352,21.306,-20.291,-648.352,13.114,-27.89
2017-10-14 02:41:00,3.3847,659.18,257319.0,0.0494,-658.867,14.033,-14.574,-658.867,7.834,-20.294
2017-10-14 02:42:00,3.5744,659.92,246397.2,0.0442,-659.801,12.445,1.885,-659.801,11.176,-4.115
2017-10-14 02:43:00,3.7467,656.87,261152.1,0.0397,-656.303,15.563,22.538,-656.303,20.282,14.665
2017-10-14 02:44:00,3.607,655.9,262120.8,0.0347,-655.391,19.244,-17.371,-655.391,11.922,-24.551
2017-10-14 02:45:00,3.5017,661.49,259665.7,-1e+31,-660.438,24.981,-27.669,-660.438,14.305,-36.106
2017-10-14 02:46:00,3.6439,667.99,240070.3,0.0418,-667.627,13.675,-17.423,-667.627,6.551,-22.964
2017-10-14 02:47:00,3.433,669.6,239112.1,0.0409,-669.391,14.824,-8.057,-669.391,10.434,-14.384
2017-10-14 02:48:00,-1e+31,657.18,261129.4,-1e+31,-656.726,22.224,-10.091,-656.726,16.868,-18.56
2017-10-14 02:49:00,3.6092,655.72,289435.1,0.0462,-655.266,21.563,-11.488,-655.266,15.801,-19.711
2017-10-14 02:50:00,3.5098,660.44,256786.6,0.0389,-660.115,18.997,-8.476,-660.115,14.246,-16.083
2017-10-14 02:51:00,3.784,662.89,277064.9,0.0451,-662.691,12.877,-10.046,-662.691,7.922,-15.745
2017-10-14 02:52:00,3.5151,662.05,259791.0,0.0399,-661.722,15.378,-14.261,-661.722,9.014,-20.53
2017-10-14 02:53:00,-1e+31,665.43,298430.6,-1e+31,-664.645,32.162,2.644,-664.645,30.122,-9.535
2017-10-14 02:54:00,-1e+31,671.0,227978.2,-1e+31,-669.487,43.161,12.845,-669.487,43.694,-3.194
2017-10-14 02:55:00,,,,,,,,,,
2017-10-14 02:56:00,3.8467,668.22,222315.6,0.041,-668.026,14.012,7.902,-668.026,14.422,0.956
2017-10-14 02:57:00,3.5508,665.23,235749.1,0.0384,-665.114,12.374,-0.879,-665.114,10.174,-6.92
2017-10-14 02:58:00,3.1448,671.12,230286.9,0.0554,-670.791,20.767,2.198,-670.791,19.098,-6.576
2017-10-14 02:59:00,3.2958,664.25,217940.2,0.0366,-663.995,17.924,4.048,-663.995,16.952,-3.962
2017-10-14 03:00:00,3.4095,659.05,307568.1,0.0485,-657.115,43.86,-25.046,-657.115,32.665,-39.646
2017-10-14 03:01:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-14 03:02:00,3.7578,668.18,237679.1,0.0544,-667.115,24.889,28.424,-667.115,31.097,17.012
2017-10-14 03:03:00,3.9285,671.77,254521.7,0.0418,-670.688,18.486,33.257,-670.688,26.517,23.563
2017-10-14 03:04:00,3.9205,688.62,249181.0,0.0408,-687.272,23.864,35.805,-687.272,32.435,24.289
2017-10-14 03:05:00,4.0476,684.15,250645.0,0.0383,-682.862,24.483,33.981,-682.862,32.47,22.335
2017-10-14 03:06:00,-1e+31,682.82,266375.0,-1e+31,-681.168,32.004,35.038,-681.168,39.959,20.963
2017-10-14 03:07:00,-1e+31,682.55,244136.4,-1e+31,-681.362,35.967,17.928,-681.362,38.384,3.437
2017-10-14 03:08:00,3.7023,684.68,361142.5,0.0386,-683.467,37.625,15.478,-683.467,39.19,0.557
2017-10-14 03:09:00,3.8163,677.29,394734.9,0.0361,-675.616,36.763,30.194,-675.616,42.993,14.764
2017-10-14 03:10:00,-1e+31,684.08,260430.3,-1e+31,-679.275,74.408,-31.768,-679.275,59.219,-55.936
2017-10-14 03:11:00,,,,,,,,,,
2017-10-14 03:12:00,3.2628,685.29,350154.6,-1e+31,-681.232,69.447,-26.982,-681.232,55.978,-49.878
2017-10-14 03:13:00,3.2017,683.66,334329.1,0.0479,-680.94,53.047,-29.957,-680.94,39.439,-47.56
2017-10-14 03:14:00,3.3678,694.15,323132.1,0.0446,-687.914,88.665,-27.435,-687.914,73.981,-56.493
2017-10-14 03:15:00,3.4085,691.85,344353.2,0.0427,-686.817,76.001,-34.115,-686.817,59.805,-58.864
2017-10-14 03:16:00,-1e+31,689.88,313676.8,-1e+31,-686.546,59.43,-32.608,-686.546,44.53,-52.207
2017-10-14 03:17:00,-1e+31,699.48,319149.1,-1e+31,-695.413,67.684,-33.01,-695.413,52.181,-55.261
2017-10-14 03:18:00,3.198,698.15,328531.2,0.0404,-693.979,67.782,-34.889,-693.979,51.629,-57.117
2017-10-14 03:19:00,3.4683,694.28,351975.5,0.0425,-690.493,62.998,-35.769,-690.493,46.769,-56.46
2017-10-14 03:20:00,3.4563,704.71,298638.8,0.0393,-702.094,51.881,-31.537,-702.094,37.556,-48.92
2017-10-14 03:21:00,3.2082,701.13,281445.1,0.0424,-697.882,53.325,-41.317,-697.882,35.734,-58.677
2017-10-14 03:22:00,3.6657,694.0,340116.5,0.0427,-691.049,54.524,-33.423,-691.049,39.37,-51.624
2017-10-14 03:23:00,-1e+31,670.97,304742.2,-1e+31,-669.825,39.037,-2.38,-669.825,34.715,-17.274
2017-10-14 03:24:00,3.6239,668.29,321137.5,0.0405,-667.196,36.345,11.746,-667.196,36.733,-3.069
2017-10-14 03:25:00,3.8607,670.57,320867.9,0.0397,-669.644,33.756,9.958,-669.644,33.698,-3.951
2017-10-14 03:26:00,3.5897,669.54,310438.2,0.0395,-668.627,35.003,0.814,-668.627,31.894,-13.032
2017-10-14 03:27:00,,,,,,,,,,
2017-10-14 03:28:00,3.8402,673.23,322986.6,0.0407,-672.26,34.829,9.495,-672.26,34.55,-4.799
2017-10-14 03:29:00,3.6932,678.16,316722.8,0.0394,-677.238,33.722,10.702,-677.238,33.893,-3.326
2017-10-14 03:30:00,-1e+31,683.74,337815.9,-1e+31,-681.753,37.615,-36.001,-681.753,22.256,-48.754
2017-10-14 03:31:00,3.2733,685.04,276124.8,0.0434,-682.928,36.299,-39.634,-682.928,19.78,-51.774
2017-10-14 03:32:00,3.6302,686.94,316515.7,0.0394,-686.398,26.239,7.861,-686.398,25.877,-3.634
2017-10-14 03:33:00,3.1749,681.61,318754.9,0.0462,-680.725,30.455,-16.689,-680.725,21.751,-28.224
2017-10-14 03:34:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-14 03:35:00,3.715,680.01,302724.6,0.0357,-678.899,27.673,-27.275,-678.899,15.569,-37.331
2017-10-14 03:36:00,3.0307,676.76,298641.3,0.047,-675.574,30.863,-25.494,-675.574,19.139,-36.725
2017-10-14 03:37:00,3.6312,673.18,287049.1,0.0412,-672.434,31.263,-5.148,-672.434,26.259,-17.692
2017-10-14 03:38:00,3.5443,679.66,307602.7,0.0417,-678.593,34.668,15.579,-678.593,36.368,0.688
2017-10-14 03:39:00,3.4806,678.65,311205.3,0.0402,-677.296,37.501,20.756,-677.296,40.768,4.588
2017-10-14 03:40:00,3.5966,685.01,294780.4,0.0393,-684.0,33.311,16.379,-684.0,35.355,1.833
2017-10-14 03:41:00,3.478,697.87,281072.4,0.0401,-696.305,35.346,30.552,-696.305,42.031,14.469
2017-10-14 03:42:00,3.2268,692.34,280909.5,0.0448,-691.554,25.635,20.834,-691.554,29.625,8.55
2017-10-14 03:43:00,,,,,,,,,,
2017-10-14 03:44:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-14 03:45:00,3.5306,679.46,354426.7,0.0401,-676.973,56.722,12.325,-676.973,56.015,-10.02
2017-10-14 03:46:00,3.3098,680.57,331320.2,0.0353,-679.883,24.84,-17.636,-679.883,15.858,-27.454
2017-10-14 03:47:00,3.6251,681.08,304501.8,-1e+31,-679.738,41.398,10.745,-679.738,41.045,-6.396
2017-10-14 03:48:00,4.0167,687.62,352800.5,0.0308,-686.448,39.984,-3.675,-686.448,34.802,-19.509
2017-10-14 03:49:00,3.7124,687.0,306172.6,0.0391,-686.494,23.771,11.557,-686.494,24.738,0.308
2017-10-14 03:50:00,3.4842,698.32,301129.8,0.0434,-696.905,39.216,20.941,-696.905,42.458,3.826
2017-10-14 03:51:00,3.827,708.24,373938.2,0.0432,-706.887,38.46,21.027,-706.887,41.779,4.13
2017-10-14 03:52:00,3.6839,690.77,304977.9,0.0418,-689.469,37.707,19.418,-689.469,40.522,2.841
2017-10-14 03:53:00,3.4873,699.29,310562.5,0.0417,-697.073,50.401,23.543,-697.073,53.861,2.314
2017-10-14 03:54:00,3.2825,696.45,311879.6,0.0372,-694.563,44.63,25.268,-694.563,49.038,5.877
2017-10-14 03:55:00,-1e+31,691.16,290831.2,-1e+31,-689.626,42.439,17.806,-689.626,44.408,-0.41
2017-10-14 03:56:00,3.3295,677.98,295737.1,0.0353,-676.58,40.903,15.103,-676.58,42.029,-2.451
2017-10-14 03:57:00,3.3726,677.41,301321.4,0.0372,-675.598,46.274,17.619,-675.598,47.936,-1.991
2017-10-14 03:58:00,3.6749,675.06,283919.1,0.0323,-673.695,40.842,13.186,-673.695,41.299,-4.299
2017-10-14 03:59:00,,,,,,,,,,
