,Np,Vp,Tpr,alpha_ratio,VGSE_x,VGSE_y,VGSE_z,VGSM_x,VGSM_y,VGSM_z
2017-10-07 02:15:00,5.5092,385.89,100962.9,0.032,-384.567,10.369,30.232,-384.567,17.269,23.719
2017-10-07 02:16:00,5.3771,388.79,96789.8,0.0306,-387.971,4.764,24.829,-387.971,10.333,20.184
2017-10-07 02:17:00,5.9563,385.74,108958.7,0.0298,-385.106,11.121,19.072,-385.106,14.718,12.796
2017-10-07 02:18:00,5.0669,389.23,107170.7,0.0314,-388.871,8.497,14.372,-388.871,10.826,9.062
2017-10-07 02:19:00,5.7316,387.46,101230.9,0.0267,-387.102,3.139,16.307,-387.102,6.281,12.481
2017-10-07 02:20:00,5.4737,385.88,97121.8,0.0326,-385.806,2.504,6.9,-385.806,2.888,3.675
2017-10-07 02:21:00,5.0444,383.92,114374.4,0.0346,-383.783,6.829,7.553,-383.783,7.209,3.003
2017-10-07 02:22:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-07 02:23:00,,,,,,,,,,
2017-10-07 02:24:00,5.2286,381.7,111787.1,0.0247,-381.554,9.456,4.728,-381.554,8.866,-0.501
2017-10-07 02:25:00,5.9494,391.18,96784.7,0.0233,-390.704,-4.756,18.679,-390.704,-0.53,17.048
2017-10-07 02:26:00,5.2043,393.18,100175.2,0.0344,-392.892,-1.613,15.045,-392.892,1.386,12.632
2017-10-07 02:27:00,5.0922,397.98,92525.9,0.0316,-396.792,0.846,30.7,-396.792,8.435,26.818
2017-10-07 02:28:00,5.2902,395.25,86181.3,0.0279,-394.113,-2.304,29.893,-394.113,5.2,26.983
2017-10-07 02:29:00,5.4098,395.4,81620.0,0.0208,-394.346,-0.566,28.873,-394.346,6.562,25.477
2017-10-07 02:30:00,5.3936,397.7,80007.8,0.0255,-396.46,-0.675,31.317,-396.46,7.209,27.827
2017-10-07 02:31:00,5.2996,397.75,76734.9,0.0281,-396.405,1.622,32.613,-396.405,9.804,28.356
2017-10-07 02:32:00,5.4197,395.07,81668.6,0.0247,-393.924,1.804,29.987,-393.924,9.195,25.785
2017-10-07 02:33:00,5.4765,394.95,78707.3,0.0253,-393.907,0.054,28.624,-393.907,7.125,25.004
2017-10-07 02:34:00,5.5156,394.66,77052.2,0.0249,-393.911,-2.024,24.264,-393.911,3.829,21.473
2017-10-07 02:35:00,5.3588,398.07,81686.2,0.0303,-396.977,2.192,29.446,-396.977,9.436,25.111
2017-10-07 02:36:00,5.8172,401.64,88104.9,0.0272,-400.579,-0.14,29.176,-400.579,7.145,25.554
2017-10-07 02:37:00,6.1025,404.07,88338.8,0.0259,-403.51,-5.224,20.701,-403.51,-0.28,19.035
2017-10-07 02:38:00,5.5912,396.06,86266.7,0.0281,-395.402,-3.846,22.529,-395.402,1.601,20.345
2017-10-07 02:39:00,,,,,,,,,,
2017-10-07 02:40:00,5.7865,395.22,81400.0,0.0232,-394.896,-2.907,15.826,-394.896,0.439,13.67
2017-10-07 02:41:00,5.3493,390.74,90191.9,0.0276,-390.674,2.534,6.682,-390.674,2.798,3.287
2017-10-07 02:42:00,5.7224,386.09,107266.1,0.0229,-385.676,8.709,15.582,-385.676,11.42,9.833
2017-10-07 02:43:00,5.7262,385.8,108641.1,0.0242,-385.456,10.747,12.315,-385.456,12.347,6.081
2017-10-07 02:44:00,5.6813,384.98,107092.0,0.0235,-384.696,9.032,11.557,-384.696,10.481,5.878
2017-10-07 02:45:00,5.6523,385.54,110375.4,0.0307,-385.275,9.322,10.938,-385.275,10.563,5.186
2017-10-07 02:46:00,5.6614,383.47,99453.5,0.0224,-383.321,7.222,8.108,-383.321,7.685,3.138
2017-10-07 02:47:00,5.6109,387.18,96224.4,0.0279,-386.978,2.448,12.322,-386.978,4.464,8.622
2017-10-07 02:48:00,5.4626,386.04,101527.7,0.0289,-385.978,5.707,3.584,-385.978,4.824,-0.707
2017-10-07 02:49:00,5.1388,385.78,89208.4,0.0329,-385.753,2.352,3.706,-385.753,1.672,0.452
2017-10-07 02:50:00,5.2674,383.96,99720.7,0.022,-383.713,5.907,12.459,-383.713,7.795,7.636
2017-10-07 02:51:00,5.3651,384.94,108221.1,0.0187,-384.554,7.383,15.496,-384.554,10.154,10.042
2017-10-07 02:52:00,5.3299,384.4,95245.6,0.0222,-384.2,4.679,11.408,-384.2,6.3,7.003
2017-10-07 02:53:00,5.2623,385.11,91199.7,0.0265,-384.949,2.797,10.603,-384.949,4.26,6.825
2017-10-07 02:54:00,5.149,384.8,91574.3,0.0251,-384.64,1.663,10.812,-384.64,3.252,7.374
2017-10-07 02:55:00,,,,,,,,,,
2017-10-07 02:56:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-07 02:57:00,5.1847,383.3,87312.7,0.0282,-383.218,1.769,7.761,-383.218,2.382,4.432
2017-10-07 02:58:00,5.1107,382.71,92334.3,0.0243,-382.582,2.622,9.511,-382.582,3.748,5.81
2017-10-07 02:59:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-07 03:00:00,5.2818,379.73,93312.9,0.0256,-379.574,9.202,5.625,-379.574,8.736,0.004
2017-10-07 03:01:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-07 03:02:00,5.441,378.42,94260.1,0.0215,-378.234,9.109,7.776,-378.234,9.332,2.047
2017-10-07 03:03:00,5.5232,378.5,97702.0,0.0264,-378.28,10.353,7.778,-378.28,10.507,1.635
2017-10-07 03:04:00,5.3027,376.82,93140.7,0.0302,-376.366,13.997,12.209,-376.366,15.385,4.637
2017-10-07 03:05:00,5.4347,378.64,95076.8,0.0318,-378.421,12.33,3.936,-378.421,11.127,-2.666
2017-10-07 03:06:00,5.3998,376.94,95498.3,0.0249,-376.427,19.325,3.937,-376.427,17.738,-4.95
2017-10-07 03:07:00,5.3774,379.6,85968.9,0.0303,-379.461,9.823,-2.829,-379.461,6.544,-8.274
2017-10-07 03:08:00,5.3883,380.49,84861.6,0.0292,-380.437,6.117,-1.827,-380.437,3.357,-6.129
2017-10-07 03:09:00,5.7479,380.5,87171.7,0.021,-380.28,12.725,-1.857,-380.28,9.584,-8.324
2017-10-07 03:10:00,5.1525,379.74,90308.1,0.0352,-379.196,18.929,-7.241,-379.196,13.674,-15.454
2017-10-07 03:11:00,,,,,,,,,,
2017-10-07 03:12:00,5.537,376.86,98436.0,0.0293,-376.384,18.841,-0.6,-376.384,15.754,-9.167
2017-10-07 03:13:00,4.9929,377.73,95187.0,-1e+31,-377.298,17.961,1.387,-377.298,15.566,-7.017
2017-10-07 03:14:00,5.218,382.49,81125.8,0.0234,-382.454,5.13,-0.031,-382.454,2.975,-4.145
2017-10-07 03:15:00,5.6942,382.94,86991.1,0.0205,-382.876,6.354,-3.157,-382.876,3.092,-7.507
2017-10-07 03:16:00,5.3,380.72,88232.5,0.0312,-380.592,9.697,-0.258,-380.592,7.197,-5.884
2017-10-07 03:17:00,5.1652,381.56,78126.3,0.03,-381.033,16.999,-10.452,-381.033,10.697,-17.932
2017-10-07 03:18:00,5.3495,383.82,88405.2,0.0321,-383.256,13.706,-15.686,-383.256,5.835,-21.788
2017-10-07 03:19:00,4.7856,383.37,88032.7,0.0282,-382.865,13.551,-14.219,-382.865,6.158,-20.361
2017-10-07 03:20:00,5.3562,379.58,89463.0,0.0286,-379.26,11.306,-10.642,-379.26,5.217,-16.249
2017-10-07 03:21:00,5.2428,384.56,-1e+31,0.0328,-384.085,17.438,-7.585,-384.085,12.003,-15.427
2017-10-07 03:22:00,-1e+31,390.48,-1e+31,-1e+31,-389.774,5.571,22.808,-389.774,10.992,17.172
2017-10-07 03:23:00,5.2642,394.42,85397.2,0.0261,-393.465,7.807,26.335,-393.465,14.292,19.731
2017-10-07 03:24:00,5.6018,397.32,80433.9,0.0269,-396.452,5.58,25.589,-396.452,11.955,19.763
2017-10-07 03:25:00,5.5154,397.68,88018.5,0.0268,-396.658,7.371,27.554,-396.658,14.316,20.995
2017-10-07 03:26:00,5.6674,391.94,89971.4,0.0247,-391.278,5.849,22.078,-391.278,11.046,16.341
2017-10-07 03:27:00,,,,,,,,,,
2017-10-07 03:28:00,5.5396,394.91,87800.2,0.025,-394.26,10.309,20.136,-394.26,14.594,12.991
2017-10-07 03:29:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-07 03:30:00,5.9289,386.99,103106.5,0.0232,-385.946,13.984,24.749,-385.946,19.632,16.049
2017-10-07 03:31:00,5.8072,389.99,97917.5,0.0253,-388.789,12.691,27.865,-388.789,19.487,19.4
2017-10-07 03:32:00,6.1014,394.29,88887.4,0.0236,-393.128,10.335,28.387,-393.128,17.463,20.677
2017-10-07 03:33:00,5.8357,386.7,83681.4,0.0233,-386.434,-0.375,14.239,-386.434,2.571,11.032
2017-10-07 03:34:00,5.9556,388.88,85879.2,0.0203,-387.833,5.043,28.069,-387.833,12.408,22.159
2017-10-07 03:35:00,5.5549,388.91,84809.0,0.0233,-388.252,1.788,22.598,-388.252,7.485,18.127
2017-10-07 03:36:00,5.2672,391.19,74180.6,0.0263,-390.811,0.474,17.107,-390.811,4.372,13.414
2017-10-07 03:37:00,5.5332,390.27,79824.6,0.025,-389.992,-1.174,14.603,-389.992,1.969,11.626
2017-10-07 03:38:00,5.5687,394.11,80744.2,0.0231,-393.79,-0.377,15.88,-393.79,3.165,12.544
2017-10-07 03:39:00,-1e+31,392.14,83218.4,-1e+31,-391.327,4.268,24.915,-391.327,10.659,19.403
2017-10-07 03:40:00,5.6248,393.12,83085.7,0.0236,-392.617,-0.368,19.931,-392.617,4.594,16.328
2017-10-07 03:41:00,5.3062,387.97,71682.3,0.0247,-387.428,-6.776,19.269,-387.428,-1.634,17.93
2017-10-07 03:42:00,5.672,391.45,81860.4,0.0304,-390.876,-3.071,20.874,-390.876,2.409,18.141
2017-10-07 03:43:00,,,,,,,,,,
2017-10-07 03:44:00,6.2506,388.25,83860.6,0.0235,-387.868,-3.902,16.829,-387.868,0.229,14.636
2017-10-07 03:45:00,5.1972,394.93,85734.3,0.027,-394.791,-6.803,7.999,-394.791,-5.572,7.377
2017-10-07 03:46:00,5.1319,399.29,89585.4,0.0242,-399.022,-8.721,11.574,-399.022,-6.11,11.4
2017-10-07 03:47:00,5.1179,395.1,88651.2,0.0265,-394.886,-4.651,12.182,-394.886,-2.08,10.539
2017-10-07 03:48:00,-1e+31,399.18,67220.5,-1e+31,-398.884,-10.157,11.602,-398.884,-7.431,11.936
2017-10-07 03:49:00,5.7343,414.34,75915.1,0.0236,-413.876,-11.689,15.695,-413.876,-7.413,16.309
2017-10-07 03:50:00,5.2512,393.79,76384.5,0.0292,-393.71,-0.508,8.154,-393.71,0.388,5.302
2017-10-07 03:51:00,5.0497,396.32,70516.0,0.0348,-396.064,-8.95,11.031,-396.064,-6.484,10.982
2017-10-07 03:52:00,4.9549,393.26,69420.2,0.0326,-393.043,-4.749,12.195,-393.043,-2.137,10.581
2017-10-07 03:53:00,5.5445,390.65,80971.0,0.0276,-390.447,0.326,12.445,-390.447,2.7,9.006
2017-10-07 03:54:00,5.4102,396.17,76574.0,0.0337,-396.094,-2.224,7.463,-396.094,-1.453,5.257
2017-10-07 03:55:00,5.4165,394.66,87459.1,0.0261,-394.514,1.911,10.687,-394.514,3.563,6.789
2017-10-07 03:56:00,-1e+31,391.38,80675.2,-1e+31,-391.186,2.937,11.96,-391.186,4.98,7.604
2017-10-07 03:57:00,5.61,389.68,84546.2,0.029,-389.479,-0.676,12.578,-389.479,1.833,9.472
2017-10-07 03:58:00,5.5338,391.57,88708.1,0.0268,-391.342,4.603,12.535,-391.342,6.749,7.529
2017-10-07 03:59:00,,,,,,,,,,
2017-10-07 04:00:00,5.5702,392.64,81472.6,0.0331,-392.308,5.382,15.225,-392.308,8.45,9.751
2017-10-07 04:01:00,5.2582,388.27,91596.4,0.0245,-387.74,5.58,19.552,-387.74,10.202,13.705
2017-10-07 04:02:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
