,Np,Vp,Tpr,alpha_ratio,VGSE_x,VGSE_y,VGSE_z,VGSM_x,VGSM_y,VGSM_z
2017-10-04 01:16:00,7.0421,375.67,40523.7,0.0241,-375.264,-12.217,-12.455,-375.264,-16.325,-10.416
2017-10-04 01:17:00,6.9248,376.35,38831.0,0.0226,-375.872,-14.019,-12.714,-375.872,-18.143,-10.184
2017-10-04 01:18:00,7.1392,376.28,39811.4,0.0246,-375.876,-11.943,-12.695,-375.876,-16.151,-10.726
2017-10-04 01:19:00,,,,,,,,,,
2017-10-04 01:20:00,7.1601,378.54,36624.3,0.0242,-378.033,-14.08,-13.58,-378.033,-18.46,-11.004
2017-10-04 01:21:00,7.4468,379.55,38505.1,0.0234,-379.011,-16.609,-11.634,-379.011,-20.382,-8.45
2017-10-04 01:22:00,7.1185,376.04,36344.5,0.0259,-375.606,-13.87,-11.564,-375.606,-17.738,-9.122
2017-10-04 01:23:00,7.2518,378.55,37169.4,0.0248,-378.169,-12.454,-11.511,-378.169,-16.373,-9.456
2017-10-04 01:24:00,7.3351,379.1,37469.9,0.024,-378.713,-11.976,-12.164,-378.713,-16.101,-10.216
2017-10-04 01:25:00,6.9905,378.32,33456.2,0.0221,-377.92,-13.194,-11.333,-377.92,-17.06,-9.086
2017-10-04 01:26:00,7.1763,378.28,38284.6,0.0218,-377.919,-11.647,-11.843,-377.919,-15.722,-9.999
2017-10-04 01:27:00,7.2307,375.79,34089.6,0.0221,-375.415,-8.993,-14.14,-375.415,-13.807,-12.935
2017-10-04 01:28:00,7.2512,377.48,38997.3,0.0215,-377.231,-9.379,-9.982,-377.231,-13.056,-8.832
2017-10-04 01:29:00,7.1557,376.58,35604.4,0.0239,-376.223,-11.904,-11.382,-376.223,-15.88,-9.491
2017-10-04 01:30:00,7.2059,376.57,38191.3,0.0222,-376.236,-11.204,-11.396,-376.236,-15.223,-9.697
2017-10-04 01:31:00,6.9905,377.89,36084.3,0.0223,-377.543,-12.786,-10.093,-377.543,-16.398,-8.013
2017-10-04 01:32:00,7.05,377.15,41093.0,0.0235,-376.771,-10.957,-12.736,-376.771,-15.378,-11.057
2017-10-04 01:33:00,7.2345,376.75,40244.0,0.0249,-376.291,-13.792,-12.6,-376.291,-18.079,-10.147
2017-10-04 01:34:00,6.8503,374.6,37541.1,0.0317,-374.333,-8.263,-11.398,-374.333,-12.445,-10.518
2017-10-04 01:35:00,,,,,,,,,,
2017-10-04 01:36:00,7.3048,377.98,48037.4,0.0243,-377.557,-10.435,-14.523,-377.557,-15.41,-12.923
2017-10-04 01:37:00,7.2654,383.19,46235.0,0.0343,-382.616,-17.283,-12.014,-382.616,-21.307,-8.615
2017-10-04 01:38:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-04 01:39:00,7.4746,379.77,39029.4,0.0383,-379.155,-13.964,-16.394,-379.155,-19.362,-13.742
2017-10-04 01:40:00,7.2558,389.37,32449.9,0.0447,-388.73,-19.29,-11.09,-388.73,-23.012,-7.162
2017-10-04 01:41:00,7.5406,390.39,29387.6,0.0542,-389.819,-18.218,-10.806,-389.819,-21.915,-7.185
2017-10-04 01:42:00,6.9019,391.97,26194.1,0.0441,-391.257,-19.027,-13.924,-391.257,-23.575,-9.95
2017-10-04 01:43:00,7.3562,392.92,30111.9,0.0515,-392.318,-18.576,-11.369,-392.318,-22.437,-7.62
2017-10-04 01:44:00,7.2011,392.4,26537.1,0.0491,-391.833,-17.718,-11.286,-391.833,-21.602,-7.777
2017-10-04 01:45:00,7.3964,393.82,30308.3,0.0573,-393.265,-17.315,-11.849,-393.265,-21.385,-8.428
2017-10-04 01:46:00,6.7906,392.91,26119.5,0.0548,-392.376,-17.59,-10.577,-392.376,-21.302,-7.128
2017-10-04 01:47:00,7.0321,392.42,30733.0,-1e+31,-391.901,-17.61,-9.682,-391.901,-21.079,-6.261
2017-10-04 01:48:00,6.8251,391.85,25192.4,0.0404,-391.285,-18.061,-10.639,-391.285,-21.792,-7.048
2017-10-04 01:49:00,7.3581,392.02,29506.3,0.0463,-391.547,-16.433,-9.846,-391.547,-20.017,-6.746
2017-10-04 01:50:00,7.0837,390.52,27436.3,0.0432,-390.145,-14.925,-8.375,-390.145,-18.164,-5.761
2017-10-04 01:51:00,,,,,,,,,,
2017-10-04 01:52:00,7.2032,389.41,32184.3,0.0425,-389.091,-13.349,-8.163,-389.091,-16.603,-6.005
2017-10-04 01:53:00,7.1271,390.35,29649.2,0.0396,-389.981,-14.753,-8.544,-389.981,-18.067,-5.97
2017-10-04 01:54:00,6.9693,390.22,29829.4,0.0446,-389.804,-15.258,-9.602,-389.804,-18.863,-6.837
2017-10-04 01:55:00,7.1426,390.21,28633.0,0.0414,-389.819,-14.606,-9.765,-389.819,-18.296,-7.177
2017-10-04 01:56:00,7.0452,390.09,30718.4,0.047,-389.728,-14.489,-8.349,-389.728,-17.788,-5.853
2017-10-04 01:57:00,6.9699,389.04,27282.6,0.0431,-388.717,-13.663,-8.09,-388.717,-16.932,-5.841
2017-10-04 01:58:00,7.036,387.96,28557.4,0.0443,-387.649,-13.21,-8.139,-387.649,-16.523,-6.016
2017-10-04 01:59:00,6.9133,388.53,27550.3,0.0394,-388.227,-12.907,-8.332,-388.227,-16.298,-6.288
2017-10-04 02:00:00,7.0933,387.13,28643.7,0.0407,-386.885,-11.628,-7.454,-386.885,-14.83,-5.815
2017-10-04 02:01:00,7.0313,387.81,27061.3,0.0444,-387.519,-12.286,-8.631,-387.519,-15.811,-6.751
2017-10-04 02:02:00,7.1989,388.12,28838.8,0.0463,-387.73,-14.863,-9.001,-387.73,-18.395,-6.356
2017-10-04 02:03:00,6.7336,387.17,26000.6,0.0445,-386.81,-14.253,-8.534,-386.81,-17.685,-6.084
2017-10-04 02:04:00,7.3527,385.6,30483.2,0.0375,-385.203,-13.927,-10.723,-385.203,-18.021,-8.27
2017-10-04 02:05:00,6.6648,389.34,27182.7,0.0369,-388.987,-14.194,-8.567,-388.987,-17.658,-6.128
2017-10-04 02:06:00,6.9181,385.16,28886.7,0.0368,-384.688,-15.728,-10.864,-384.688,-19.808,-7.873
2017-10-04 02:07:00,,,,,,,,,,
2017-10-04 02:08:00,6.5654,386.81,27049.6,0.037,-386.39,-14.58,-10.701,-386.39,-18.673,-8.049
2017-10-04 02:09:00,6.3343,387.3,26625.6,0.0352,-386.897,-14.437,-10.285,-386.897,-18.425,-7.691
2017-10-04 02:10:00,6.7192,387.53,26415.0,0.0354,-387.2,-13.351,-8.972,-387.2,-17.012,-6.752
2017-10-04 02:11:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-04 02:12:00,6.8392,387.05,28674.9,0.0384,-386.555,-16.349,-10.92,-386.555,-20.473,-7.722
2017-10-04 02:13:00,6.6885,386.75,27633.0,0.0326,-386.225,-16.888,-10.893,-386.225,-20.99,-7.532
2017-10-04 02:14:00,6.6271,385.92,27020.5,0.0351,-385.374,-16.558,-12.08,-385.374,-21.038,-8.758
2017-10-04 02:15:00,7.038,383.82,32328.4,0.0298,-383.284,-14.978,-13.532,-383.284,-19.973,-10.609
2017-10-04 02:16:00,6.9915,383.21,31492.7,0.0321,-382.687,-15.348,-12.76,-382.687,-20.109,-9.757
2017-10-04 02:17:00,6.9449,383.49,31138.0,0.0339,-382.944,-15.177,-13.604,-382.944,-20.21,-10.609
2017-10-04 02:18:00,7.165,383.28,30556.4,0.0321,-382.773,-14.029,-13.817,-382.773,-19.191,-11.15
2017-10-04 02:19:00,7.0922,382.6,31956.9,0.0306,-382.142,-13.47,-12.979,-382.142,-18.419,-10.514
2017-10-04 02:20:00,7.1183,382.42,30552.4,0.032,-381.931,-14.064,-13.381,-381.931,-19.119,-10.715
2017-10-04 02:21:00,6.7528,382.71,31337.1,0.0372,-382.153,-14.744,-14.39,-382.153,-20.084,-11.467
2017-10-04 02:22:00,6.9257,382.86,30957.4,0.033,-382.285,-15.604,-13.905,-382.285,-20.771,-10.74
2017-10-04 02:23:00,,,,,,,,,,
2017-10-04 02:24:00,6.9198,383.96,31049.1,0.0331,-383.324,-17.086,-14.03,-383.324,-22.234,-10.405
2017-10-04 02:25:00,7.1518,383.48,30058.9,0.0343,-382.929,-15.612,-13.237,-382.929,-20.601,-10.088
2017-10-04 02:26:00,7.213,384.29,31110.4,0.0367,-383.737,-16.132,-12.819,-383.737,-20.982,-9.526
2017-10-04 02:27:00,6.8458,385.3,31860.1,0.0323,-384.626,-17.69,-14.26,-384.626,-22.916,-10.419
2017-10-04 02:28:00,6.7408,385.4,30391.4,0.0317,-384.706,-18.053,-14.388,-384.706,-23.313,-10.423
2017-10-04 02:29:00,7.169,385.19,31606.2,0.0292,-384.615,-16.391,-13.249,-384.615,-21.396,-9.837
2017-10-04 02:30:00,6.6013,382.9,30980.4,0.0296,-382.35,-15.553,-13.467,-382.35,-20.677,-10.295
2017-10-04 02:31:00,6.826,383.61,31598.9,0.0305,-383.068,-15.367,-13.431,-383.068,-20.5,-10.31
2017-10-04 02:32:00,6.6235,383.59,31815.6,0.0319,-383.042,-15.795,-13.058,-383.042,-20.806,-9.817
2017-10-04 02:33:00,6.674,383.17,31817.6,0.0281,-382.596,-16.003,-13.66,-382.596,-21.201,-10.32
2017-10-04 02:34:00,6.7304,383.71,30902.0,0.0301,-383.159,-14.957,-14.116,-383.159,-20.359,-11.069
2017-10-04 02:35:00,6.8901,382.61,32606.0,0.0295,-382.057,-14.965,-13.991,-382.057,-20.341,-10.94
2017-10-04 02:36:00,6.6807,382.54,32495.7,0.0303,-381.9,-15.77,-15.396,-381.9,-21.555,-12.02
2017-10-04 02:37:00,6.8571,381.99,31590.0,0.0288,-381.358,-15.472,-15.656,-381.358,-21.365,-12.352
2017-10-04 02:38:00,6.5785,382.96,31807.0,0.0298,-382.423,-14.222,-14.55,-382.423,-19.846,-11.682
2017-10-04 02:39:00,,,,,,,,,,
2017-10-04 02:40:00,6.8383,383.46,31248.4,0.0307,-382.954,-12.62,-15.146,-382.954,-18.523,-12.741
2017-10-04 02:41:00,6.7276,383.79,31400.7,0.0324,-383.189,-13.325,-16.767,-383.189,-19.713,-14.054
2017-10-04 02:42:00,6.6816,384.23,30876.3,0.0317,-383.627,-13.091,-17.053,-383.627,-19.596,-14.393
2017-10-04 02:43:00,6.6445,384.13,29714.7,0.0348,-383.578,-13.567,-15.612,-383.578,-19.61,-12.868
2017-10-04 02:44:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-04 02:45:00,7.1777,380.7,31460.2,0.0289,-380.232,-13.531,-13.24,-380.232,-18.857,-10.613
2017-10-04 02:46:00,7.0143,384.59,30978.8,0.0333,-384.05,-13.782,-14.879,-384.05,-19.625,-12.083
2017-10-04 02:47:00,7.251,380.64,32725.3,0.0331,-380.08,-15.921,-13.012,-380.08,-21.077,-9.628
2017-10-04 02:48:00,6.8111,378.6,32416.1,0.0356,-378.094,-16.522,-10.583,-378.094,-20.889,-7.125
2017-10-04 02:49:00,6.9887,380.63,31756.4,0.0329,-380.02,-17.238,-12.814,-380.02,-22.286,-9.006
2017-10-04 02:50:00,7.2958,381.21,32752.1,0.0294,-380.611,-17.55,-12.276,-380.611,-22.422,-8.386
2017-10-04 02:51:00,7.1396,380.25,32415.0,0.0272,-379.686,-15.696,-13.566,-379.686,-21.086,-10.191
2017-10-04 02:52:00,7.1259,382.33,31609.1,0.0293,-381.841,-14.598,-12.726,-381.841,-19.79,-9.737
2017-10-04 02:53:00,7.2071,381.32,30661.8,0.028,-380.833,-13.979,-13.264,-380.833,-19.387,-10.437
2017-10-04 02:54:00,6.7053,382.99,29496.5,0.0265,-382.691,-10.384,-11.143,-382.691,-15.314,-9.574
2017-10-04 02:55:00,,,,,,,,,,
2017-10-04 02:56:00,6.3212,384.18,27327.7,0.0294,-383.907,-10.263,-10.07,-383.907,-14.866,-8.592
2017-10-04 02:57:00,6.3437,384.7,26706.9,0.0294,-384.419,-11.255,-9.599,-384.419,-15.663,-7.822
2017-10-04 02:58:00,7.1246,382.32,28462.5,0.0313,-381.924,-14.187,-10.158,-381.924,-18.629,-7.399
2017-10-04 02:59:00,6.3582,384.12,27482.0,0.0328,-383.736,-14.009,-9.98,-383.736,-18.413,-7.281
2017-10-04 03:00:00,6.7414,384.81,26032.8,0.0287,-384.567,-10.698,-8.553,-384.567,-14.828,-6.997
2017-10-04 03:01:00,6.824,385.62,27658.0,0.0304,-385.387,-10.752,-7.903,-385.387,-14.677,-6.359
2017-10-04 03:02:00,6.696,382.36,28390.3,0.0327,-382.02,-13.294,-9.093,-382.02,-17.477,-6.652
2017-10-04 03:03:00,6.0132,385.33,29171.4,0.0336,-385.001,-11.656,-10.97,-385.001,-16.551,-8.953
2017-10-04 03:04:00,6.9776,382.03,32578.6,0.0271,-381.624,-13.756,-11.1,-381.624,-18.588,-8.383
2017-10-04 03:05:00,6.0371,384.23,31313.3,0.0313,-383.983,-9.664,-9.815,-383.983,-14.312,-8.502
2017-10-04 03:06:00,5.8747,383.99,30714.0,0.0304,-383.659,-10.17,-12.142,-383.659,-15.564,-10.528
2017-10-04 03:07:00,5.8951,384.49,26573.8,-1e+31,-384.143,-11.024,-12.03,-384.143,-16.345,-10.135
2017-10-04 03:08:00,5.9576,383.05,27037.9,0.0339,-382.74,-10.483,-11.424,-382.74,-15.647,-9.735
2017-10-04 03:09:00,6.177,384.23,27722.2,0.0323,-383.926,-9.243,-12.171,-383.926,-14.735,-10.843
2017-10-04 03:10:00,6.3149,383.52,26918.5,0.0337,-383.253,-9.59,-10.75,-383.253,-14.604,-9.382
2017-10-04 03:11:00,,,,,,,,,,
2017-10-04 03:12:00,-1e+31,383.63,25807.6,-1e+31,-383.317,-10.705,-11.069,-383.317,-15.771,-9.308
2017-10-04 03:13:00,6.4888,384.08,27275.9,0.0309,-383.798,-9.274,-11.567,-383.798,-14.598,-10.247
2017-10-04 03:14:00,6.5261,385.21,27766.0,0.0332,-384.958,-9.294,-10.287,-384.958,-14.203,-9.027
2017-10-04 03:15:00,6.6906,384.54,27590.2,0.0319,-384.325,-9.418,-8.967,-384.325,-13.889,-7.736
2017-10-04 03:16:00,6.7334,386.15,28733.7,0.0335,-385.894,-9.296,-10.616,-385.894,-14.335,-9.325
2017-10-04 03:17:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-04 03:18:00,6.9363,382.82,29608.8,0.0317,-382.513,-8.413,-12.864,-382.513,-14.28,-11.727
2017-10-04 03:19:00,7.153,382.59,30724.5,0.0319,-382.193,-9.787,-14.5,-382.193,-16.137,-12.799
2017-10-04 03:20:00,7.3939,384.46,29185.0,0.0326,-384.172,-9.841,-11.297,-384.172,-15.121,-9.758
2017-10-04 03:21:00,6.7454,383.19,31277.1,0.0346,-382.807,-11.224,-12.965,-382.807,-16.997,-10.853
2017-10-04 03:22:00,7.2673,382.11,32027.7,0.0306,-381.69,-11.857,-13.395,-381.69,-17.751,-11.035
2017-10-04 03:23:00,7.2382,382.02,33616.5,0.0315,-381.567,-12.07,-14.204,-381.567,-18.237,-11.715
2017-10-04 03:24:00,7.1921,381.19,32994.0,0.0297,-380.78,-11.717,-13.272,-380.78,-17.601,-10.949
2017-10-04 03:25:00,6.3452,383.76,29106.5,0.0331,-383.509,-8.216,-11.198,-383.509,-13.614,-10.184
2017-10-04 03:26:00,7.2335,381.43,33587.4,0.0271,-380.984,-10.529,-15.041,-380.984,-17.111,-13.0
2017-10-04 03:27:00,,,,,,,,,,
2017-10-04 03:28:00,6.0272,383.41,29928.8,0.0374,-383.156,-9.584,-10.06,-383.156,-14.532,-8.634
2017-10-04 03:29:00,6.2501,384.85,31282.8,0.0289,-384.483,-11.883,-12.04,-384.483,-17.381,-9.699
2017-10-04 03:30:00,6.2825,384.73,30070.6,0.0322,-384.456,-9.592,-10.894,-384.456,-14.846,-9.4
2017-10-04 03:31:00,6.2098,385.37,29271.1,0.0328,-385.09,-10.346,-10.559,-385.09,-15.449,-8.819
2017-10-04 03:32:00,6.6984,382.32,31252.7,0.0338,-381.825,-14.43,-13.069,-381.825,-20.158,-9.758
2017-10-04 03:33:00,6.9811,380.71,33476.2,0.0264,-380.459,-11.625,-7.287,-380.459,-15.537,-5.291
2017-10-04 03:34:00,6.2849,381.39,32494.7,0.0378,-381.187,-11.443,-4.552,-381.187,-14.426,-2.781
2017-10-04 03:35:00,6.9921,380.94,30955.7,0.0308,-380.528,-13.685,-11.211,-380.528,-18.846,-8.239
2017-10-04 03:36:00,6.8626,380.64,31948.4,0.0372,-380.269,-13.197,-10.335,-380.269,-18.093,-7.577
2017-10-04 03:37:00,7.1225,380.08,31679.5,0.0343,-379.792,-12.612,-7.702,-379.792,-16.635,-5.303
2017-10-04 03:38:00,6.9303,379.73,33415.5,-1e+31,-379.397,-13.396,-8.771,-379.397,-17.75,-6.022
2017-10-04 03:39:00,7.9445,373.46,38207.4,0.0274,-372.943,-17.053,-9.904,-372.943,-21.58,-5.792
2017-10-04 03:40:00,7.553,369.47,42451.0,0.0283,-368.936,-18.678,-6.852,-368.936,-22.038,-2.351
2017-10-04 03:41:00,7.4688,371.49,49916.1,0.0228,-371.033,-16.537,-8.211,-371.033,-20.517,-4.363
2017-10-04 03:42:00,6.7869,374.42,47725.7,0.0231,-374.146,-13.571,-4.184,-374.146,-16.328,-1.626
2017-10-04 03:43:00,,,,,,,,,,
2017-10-04 03:44:00,6.8422,375.54,48656.6,0.0223,-375.263,-14.202,-2.266,-375.263,-16.245,0.401
2017-10-04 03:45:00,7.1067,379.51,52727.0,0.0227,-379.182,-15.755,-0.876,-379.182,-17.209,2.259
2017-10-04 03:46:00,7.0417,381.05,54148.8,0.0227,-380.809,-13.579,-0.482,-380.809,-15.035,1.867
2017-10-04 03:47:00,6.7332,384.01,-1e+31,0.0227,-383.829,-11.866,-0.271,-383.829,-13.36,1.464
2017-10-04 03:48:00,6.8719,375.64,45469.0,0.0241,-375.302,-15.736,-2.949,-375.302,-17.931,0.346
2017-10-04 03:49:00,7.0368,372.75,47433.8,0.0239,-372.282,-17.426,-6.721,-372.282,-20.857,-2.564
2017-10-04 03:50:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
