,Np,Vp,Tpr,alpha_ratio,VGSE_x,VGSE_y,VGSE_z,VGSM_x,VGSM_y,VGSM_z
2017-10-15 00:25:00,2.6424,647.62,114437.5,0.0482,-647.435,-15.201,2.489,-647.435,-14.745,4.776
2017-10-15 00:26:00,2.3462,649.03,84475.6,0.0444,-648.88,-8.53,11.051,-648.88,-6.298,11.581
2017-10-15 00:27:00,2.3092,636.68,143467.3,-1e+31,-635.883,26.616,17.589,-635.883,29.411,9.895
2017-10-15 00:28:00,2.4733,634.85,118553.7,0.0472,-634.821,-4.651,3.551,-634.821,-4.242,3.374
2017-10-15 00:29:00,2.3045,645.37,101533.7,0.053,-645.229,3.139,13.258,-645.229,5.564,11.024
2017-10-15 00:30:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 00:31:00,,,,,,,,,,
2017-10-15 00:32:00,2.629,655.52,118447.9,0.0404,-655.298,12.3,11.861,-655.298,14.155,7.531
2017-10-15 00:33:00,2.7818,664.42,156911.7,0.0449,-664.011,20.597,10.993,-664.011,22.025,4.757
2017-10-15 00:34:00,2.4478,662.02,126921.3,0.0396,-661.465,24.103,12.599,-661.465,25.804,5.491
2017-10-15 00:35:00,2.472,619.02,113881.5,0.0534,-618.739,-5.46,-17.826,-618.739,-9.997,-17.292
2017-10-15 00:36:00,2.5141,610.4,127223.4,0.0458,-610.231,-1.006,-14.17,-610.231,-4.829,-14.775
2017-10-15 00:37:00,2.6849,641.18,146038.6,0.0454,-641.023,-8.149,-11.771,-641.023,-11.23,-10.793
2017-10-15 00:38:00,2.7282,639.14,141260.5,0.0412,-639.112,-5.689,-2.93,-639.112,-6.792,-2.772
2017-10-15 00:39:00,2.453,624.29,113810.2,0.0492,-624.272,-1.16,5.061,-624.272,-0.534,3.936
2017-10-15 00:40:00,2.7312,624.33,112804.2,0.041,-624.157,7.723,12.25,-624.157,9.776,8.847
2017-10-15 00:41:00,2.752,645.77,115137.7,0.0514,-645.694,1.086,9.884,-645.694,2.769,8.081
2017-10-15 00:42:00,2.3055,640.41,96343.3,0.0529,-640.36,1.818,7.787,-640.36,2.988,5.859
2017-10-15 00:43:00,2.348,629.39,127868.1,0.057,-629.273,-6.982,-10.132,-629.273,-9.767,-9.512
2017-10-15 00:44:00,2.3733,629.25,105271.4,0.0481,-628.972,-9.503,-16.015,-628.972,-13.606,-14.646
2017-10-15 00:45:00,2.2894,623.49,110611.4,0.0526,-623.372,-8.493,-8.917,-623.372,-10.968,-7.989
2017-10-15 00:46:00,2.514,630.07,109434.8,0.0389,-629.903,-9.699,-11.035,-629.903,-12.647,-9.77
2017-10-15 00:47:00,,,,,,,,,,
2017-10-15 00:48:00,2.7018,621.17,119946.0,0.0436,-621.001,-6.939,-12.58,-621.001,-10.338,-11.929
2017-10-15 00:49:00,2.6227,623.45,104980.0,0.0369,-623.175,-7.359,-17.039,-623.175,-11.809,-16.168
2017-10-15 00:50:00,2.5249,618.59,121150.2,0.0487,-618.476,-3.318,-11.221,-618.476,-6.518,-11.477
2017-10-15 00:51:00,2.6894,620.31,118542.2,0.041,-620.268,-4.112,-5.86,-620.268,-6.028,-6.089
2017-10-15 00:52:00,3.0748,628.07,146421.7,0.0387,-628.049,-4.924,-0.156,-628.049,-5.47,-0.363
2017-10-15 00:53:00,2.613,629.41,104582.4,0.0397,-629.317,-9.166,-5.209,-629.317,-10.797,-4.27
2017-10-15 00:54:00,2.6836,631.9,104716.2,0.0504,-631.86,-3.528,5.979,-631.86,-2.663,5.247
2017-10-15 00:55:00,2.8427,636.17,135023.5,0.0411,-635.924,-3.853,-17.258,-635.924,-8.528,-17.251
2017-10-15 00:56:00,2.5155,635.0,141061.0,0.0528,-634.991,2.184,-1.307,-634.991,1.137,-3.212
2017-10-15 00:57:00,2.6008,631.22,140434.6,0.0443,-631.01,15.825,3.151,-631.01,15.442,-2.162
2017-10-15 00:58:00,2.3997,629.59,163425.8,0.0565,-629.398,15.344,3.421,-629.398,15.033,-1.802
2017-10-15 00:59:00,2.5761,623.89,155421.3,0.044,-623.541,20.799,1.086,-623.541,19.762,-5.396
2017-10-15 01:00:00,2.7839,642.6,194110.1,0.0422,-641.913,29.522,-3.35,-641.913,27.152,-11.822
2017-10-15 01:01:00,2.3247,636.33,145138.8,0.0515,-636.073,-2.388,-17.951,-636.073,-7.347,-18.316
2017-10-15 01:02:00,2.5843,649.52,163494.0,0.043,-649.5,-2.355,-4.175,-649.5,-3.999,-4.963
2017-10-15 01:03:00,,,,,,,,,,
2017-10-15 01:04:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 01:05:00,2.5551,652.74,101346.6,0.0431,-652.599,-12.984,-4.675,-652.599,-14.446,-2.887
2017-10-15 01:06:00,2.3798,649.45,105957.6,0.0489,-649.275,-14.652,-2.769,-649.275,-15.607,-0.636
2017-10-15 01:07:00,2.399,645.16,111572.6,0.0456,-644.989,-14.004,-4.534,-644.989,-15.413,-2.509
2017-10-15 01:08:00,2.1836,649.01,92063.1,0.0585,-648.919,-11.06,0.062,-648.919,-11.443,1.227
2017-10-15 01:09:00,2.2224,646.93,88676.0,0.0488,-646.778,-12.387,-6.25,-646.778,-14.277,-4.573
2017-10-15 01:10:00,-1e+31,639.62,89123.9,-1e+31,-639.437,-11.644,-10.198,-639.437,-14.53,-8.586
2017-10-15 01:11:00,2.5737,646.03,118552.2,0.0383,-645.896,-13.254,-2.046,-645.896,-14.1,-0.291
2017-10-15 01:12:00,3.1253,643.85,124101.0,0.0363,-643.732,-12.105,0.909,-643.732,-12.265,2.288
2017-10-15 01:13:00,2.5979,647.64,110919.0,0.0359,-647.519,-12.095,2.385,-647.519,-11.896,3.712
2017-10-15 01:14:00,-1e+31,648.44,111334.0,-1e+31,-648.258,-12.606,-8.458,-648.258,-15.069,-6.675
2017-10-15 01:15:00,2.3021,652.23,146170.9,0.0448,-651.958,-9.84,-16.154,-651.958,-14.299,-14.818
2017-10-15 01:16:00,2.4084,645.14,152615.8,0.0437,-645.037,-7.803,-8.151,-645.037,-10.355,-7.572
2017-10-15 01:17:00,2.4823,637.38,143062.6,0.041,-637.352,-6.057,-0.826,-637.352,-6.855,-0.914
2017-10-15 01:18:00,2.4135,633.95,152560.7,0.0477,-633.94,-1.802,-2.165,-633.94,-3.071,-3.275
2017-10-15 01:19:00,,,,,,,,,,
2017-10-15 01:20:00,2.7041,624.81,170738.4,0.0378,-624.741,1.374,-9.084,-624.741,-1.726,-10.775
2017-10-15 01:21:00,2.4529,623.4,155238.2,0.0511,-623.221,-0.751,-15.018,-623.221,-5.274,-16.0
2017-10-15 01:22:00,2.5638,620.57,150118.2,0.0427,-620.54,4.953,-3.662,-620.54,3.075,-6.438
2017-10-15 01:23:00,2.6003,618.03,161951.9,0.047,-617.901,3.29,-12.083,-617.901,-0.652,-14.185
2017-10-15 01:24:00,2.4868,614.12,154461.7,0.045,-613.741,14.937,-15.762,-613.741,9.686,-20.68
2017-10-15 01:25:00,2.4531,614.38,153320.4,0.051,-614.144,13.771,-10.284,-614.144,9.92,-15.099
2017-10-15 01:26:00,2.5898,617.2,133171.1,0.0427,-617.083,6.495,-10.066,-617.083,2.921,-13.069
2017-10-15 01:27:00,2.8749,613.12,157264.8,0.0416,-613.068,7.435,-2.568,-613.068,5.714,-6.062
2017-10-15 01:28:00,2.5541,618.46,153594.1,0.0408,-618.41,2.746,-7.588,-618.41,-0.102,-9.745
2017-10-15 01:29:00,2.5068,617.21,156273.0,0.0482,-617.118,4.343,-9.833,-617.118,0.864,-12.331
2017-10-15 01:30:00,2.7443,619.09,140668.6,0.0364,-619.081,-3.251,-0.811,-619.081,-4.199,-1.685
2017-10-15 01:31:00,2.4295,612.26,145400.7,0.0439,-612.16,-0.661,-10.949,-612.16,-4.281,-12.155
2017-10-15 01:32:00,2.6402,612.53,156820.9,0.0392,-612.437,8.628,-6.24,-612.437,5.89,-9.979
2017-10-15 01:33:00,2.2317,631.78,158420.2,0.0558,-630.732,0.69,-36.323,-630.732,-9.484,-37.045
2017-10-15 01:34:00,2.2931,625.54,152631.3,0.0476,-624.753,-2.635,-31.303,-624.753,-11.437,-31.345
2017-10-15 01:35:00,,,,,,,,,,
2017-10-15 01:36:00,2.3985,617.72,170928.7,0.0488,-617.16,2.945,-26.149,-617.16,-4.742,-27.799
2017-10-15 01:37:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 01:38:00,2.2091,622.36,140141.6,0.0474,-621.495,-3.594,-32.564,-621.495,-12.754,-32.325
2017-10-15 01:39:00,2.3713,627.79,159308.9,0.0433,-627.039,-4.287,-30.393,-627.039,-12.885,-30.05
2017-10-15 01:40:00,2.3359,629.23,149631.0,0.0466,-628.134,-4.294,-36.849,-628.134,-14.583,-36.287
2017-10-15 01:41:00,2.4198,637.2,140255.7,0.0488,-636.965,-9.462,-14.5,-636.965,-13.802,-13.362
2017-10-15 01:42:00,2.2569,638.39,124692.2,0.0497,-638.03,-8.143,-19.735,-638.03,-13.901,-18.762
2017-10-15 01:43:00,2.4847,639.94,130906.3,0.0463,-639.556,-9.598,-19.854,-639.556,-15.352,-18.499
2017-10-15 01:44:00,2.5097,644.25,142494.8,0.0391,-643.9,-9.028,-19.146,-643.9,-14.632,-17.964
2017-10-15 01:45:00,2.195,646.1,119755.7,-1e+31,-645.765,-9.547,-18.432,-645.765,-14.961,-17.14
2017-10-15 01:46:00,2.2974,646.27,115571.9,0.0462,-645.839,-10.307,-21.139,-645.839,-16.419,-19.553
2017-10-15 01:47:00,2.2831,648.26,127996.0,0.0513,-648.03,-11.059,-13.262,-648.03,-15.09,-11.755
2017-10-15 01:48:00,2.3906,644.3,138863.2,0.0431,-643.945,-9.759,-18.957,-643.945,-15.347,-17.591
2017-10-15 01:49:00,2.5312,641.27,152026.1,0.0459,-640.106,-8.13,-37.816,-640.106,-18.764,-36.212
2017-10-15 01:50:00,2.4348,647.92,118872.5,0.0398,-647.61,-10.148,-17.147,-647.61,-15.272,-15.742
2017-10-15 01:51:00,,,,,,,,,,
2017-10-15 01:52:00,2.5605,648.03,134584.4,0.0482,-647.636,-10.912,-19.724,-647.636,-16.705,-18.024
2017-10-15 01:53:00,-1e+31,646.7,116745.4,-1e+31,-646.459,-9.316,-14.954,-646.459,-13.915,-13.848
2017-10-15 01:54:00,2.3599,640.84,135893.0,0.052,-640.676,-11.57,-8.501,-640.676,-14.383,-7.027
2017-10-15 01:55:00,2.486,642.2,133509.5,0.0422,-641.969,-11.391,-12.778,-641.969,-15.36,-11.198
2017-10-15 01:56:00,2.4968,636.26,131375.0,0.0477,-636.13,-11.728,-4.77,-636.13,-13.555,-3.391
2017-10-15 01:57:00,2.4003,648.57,134087.2,0.0437,-648.369,-12.211,-10.335,-648.369,-15.517,-8.623
2017-10-15 01:58:00,2.5149,665.4,146336.4,0.0477,-664.773,-9.487,-27.268,-664.773,-17.447,-25.664
2017-10-15 01:59:00,2.5454,657.91,159344.3,0.0416,-657.676,-11.549,-13.168,-657.676,-15.661,-11.527
2017-10-15 02:00:00,2.8755,678.82,117215.6,0.0375,-678.752,9.359,-3.303,-678.752,7.121,-7.661
2017-10-15 02:01:00,2.6573,676.96,117981.0,0.0405,-676.839,10.959,-6.372,-676.839,7.824,-11.062
2017-10-15 02:02:00,2.8246,682.54,123837.4,0.0358,-682.427,11.236,-5.933,-682.427,8.199,-10.727
2017-10-15 02:03:00,2.8347,678.53,132739.7,0.0332,-678.507,3.979,3.256,-678.507,3.696,0.074
2017-10-15 02:04:00,2.6683,675.66,116409.1,0.0398,-675.618,7.125,-2.308,-675.618,5.207,-6.147
2017-10-15 02:05:00,2.6508,672.34,117775.2,0.0363,-672.265,9.703,1.415,-672.265,8.694,-3.278
2017-10-15 02:06:00,2.6988,673.34,123389.1,0.0402,-673.241,11.788,-0.413,-673.241,10.194,-5.62
2017-10-15 02:07:00,,,,,,,,,,
2017-10-15 02:08:00,2.7323,669.57,119393.9,0.0387,-669.42,14.053,0.659,-669.42,12.659,-5.223
2017-10-15 02:09:00,2.7215,670.05,118940.9,0.0425,-669.995,8.862,1.036,-669.995,7.763,-3.453
2017-10-15 02:10:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 02:11:00,2.7669,666.03,106042.6,0.0349,-665.998,6.229,-0.187,-665.998,4.882,-3.928
2017-10-15 02:12:00,2.6177,658.26,106485.6,0.0423,-658.216,-0.912,7.611,-658.216,0.166,5.527
2017-10-15 02:13:00,2.6965,672.52,109214.7,0.0347,-672.497,6.031,-0.638,-672.497,4.555,-4.328
2017-10-15 02:14:00,2.7179,670.95,124610.8,0.0407,-670.93,5.589,0.026,-670.93,4.308,-3.579
2017-10-15 02:15:00,2.687,664.69,109583.6,0.0352,-664.679,-0.319,3.034,-664.679,-0.538,0.943
2017-10-15 02:16:00,2.6398,668.71,115099.7,0.0435,-668.7,2.238,-2.395,-668.7,0.402,-4.991
2017-10-15 02:17:00,2.6803,665.54,113962.4,0.0345,-665.531,2.405,0.796,-665.531,1.446,-1.981
2017-10-15 02:18:00,2.6244,652.73,115820.1,0.043,-652.687,-5.481,4.745,-652.687,-5.025,4.009
2017-10-15 02:19:00,2.5927,654.32,111707.5,0.0377,-654.278,-7.086,2.084,-654.278,-7.313,1.9
2017-10-15 02:20:00,2.5068,651.39,114345.7,0.0421,-651.348,-5.385,4.671,-651.348,-4.956,3.903
2017-10-15 02:21:00,2.6321,646.7,118887.8,0.0342,-646.611,-7.527,7.269,-646.611,-6.28,6.995
2017-10-15 02:22:00,2.5752,643.44,126169.8,0.0382,-643.316,-10.264,7.001,-643.316,-8.981,7.507
2017-10-15 02:23:00,,,,,,,,,,
2017-10-15 02:24:00,2.5617,641.65,116002.1,0.0361,-641.536,-8.052,8.665,-641.536,-6.388,8.476
2017-10-15 02:25:00,2.3489,643.89,105429.8,0.047,-643.811,-6.992,6.859,-643.811,-5.882,6.441
2017-10-15 02:26:00,2.2859,638.53,102871.2,0.0382,-638.41,-8.205,9.127,-638.41,-6.399,8.957
2017-10-15 02:27:00,2.1757,640.25,108922.7,0.0449,-640.162,-10.547,1.485,-640.162,-10.818,2.296
2017-10-15 02:28:00,2.1986,640.29,99442.0,0.0471,-640.126,-12.595,-6.767,-640.126,-15.14,-5.027
2017-10-15 02:29:00,2.6066,662.2,127417.1,0.0417,-662.178,-4.249,3.993,-662.178,-4.071,2.897
2017-10-15 02:30:00,-1e+31,634.48,101604.4,-1e+31,-634.435,-7.142,-0.992,-634.435,-8.274,-1.053
2017-10-15 02:31:00,2.306,613.05,131491.7,0.0563,-612.797,-7.565,-16.098,-612.797,-13.026,-15.402
2017-10-15 02:32:00,2.2403,638.48,134990.1,0.048,-638.297,-13.033,-7.833,-638.297,-15.895,-5.909
2017-10-15 02:33:00,2.455,626.66,131305.1,0.0449,-626.65,-3.691,2.085,-626.65,-4.094,0.893
2017-10-15 02:34:00,2.325,625.94,114736.9,0.0442,-625.882,-7.743,-2.599,-625.882,-9.331,-2.422
2017-10-15 02:35:00,2.5375,630.74,125902.5,0.0525,-630.568,-6.622,13.091,-630.568,-3.713,12.268
2017-10-15 02:36:00,2.3054,629.7,130916.5,0.0462,-629.366,-10.858,-17.416,-629.366,-16.631,-15.694
2017-10-15 02:37:00,2.959,660.68,-1e+31,0.048,-659.959,-6.917,-30.139,-659.959,-16.582,-29.008
2017-10-15 02:38:00,2.1099,635.01,125797.9,0.0527,-634.764,-8.323,-15.477,-634.764,-13.669,-14.57
2017-10-15 02:39:00,,,,,,,,,,
2017-10-15 02:40:00,2.2376,636.76,128516.5,0.055,-636.373,-12.252,-18.35,-636.373,-18.28,-16.163
2017-10-15 02:41:00,2.2982,633.79,122791.5,0.0476,-633.616,-14.746,-1.791,-633.616,-15.82,0.404
2017-10-15 02:42:00,2.5619,637.38,158633.5,0.0487,-637.209,-13.091,6.565,-637.209,-11.784,7.909
2017-10-15 02:43:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 02:44:00,2.9836,643.55,125211.6,0.0362,-643.272,-0.739,19.032,-643.272,3.704,16.175
2017-10-15 02:45:00,2.4923,647.18,116162.8,0.0436,-646.994,-9.635,12.047,-646.994,-6.853,12.128
2017-10-15 02:46:00,2.4655,650.09,123775.6,0.0367,-650.082,-2.35,1.865,-650.082,-2.913,0.242
2017-10-15 02:47:00,2.3339,641.43,122609.8,0.0464,-641.395,0.206,7.065,-641.395,1.071,4.442
2017-10-15 02:48:00,2.4166,648.59,114854.9,0.0386,-648.482,1.113,11.934,-648.482,3.388,8.813
2017-10-15 02:49:00,2.3591,650.85,119216.9,0.0446,-650.823,-4.681,4.104,-650.823,-4.478,3.063
2017-10-15 02:50:00,2.3896,655.52,117273.2,0.0415,-655.485,-5.295,4.48,-655.485,-4.952,3.603
2017-10-15 02:51:00,2.3191,653.23,122145.7,0.0489,-653.171,-7.049,4.619,-653.171,-6.584,4.26
2017-10-15 02:52:00,2.7575,648.45,118689.1,0.0365,-648.364,-9.717,3.991,-648.364,-9.318,4.462
2017-10-15 02:53:00,2.4969,649.01,127418.6,0.0466,-648.922,-9.47,4.648,-648.922,-8.884,5.015
2017-10-15 02:54:00,2.5704,644.71,115905.0,0.0384,-644.675,-6.439,0.374,-644.675,-7.286,0.026
2017-10-15 02:55:00,,,,,,,,,,
2017-10-15 02:56:00,2.4609,644.25,108778.1,0.0455,-644.234,-1.916,4.754,-644.234,-1.651,2.829
2017-10-15 02:57:00,3.0713,652.99,121870.0,-1e+31,-652.933,5.662,6.758,-652.933,6.176,2.435
2017-10-15 02:58:00,2.6784,662.72,121987.9,0.0432,-662.714,3.472,-0.929,-662.714,1.749,-4.232
2017-10-15 02:59:00,2.2657,647.89,110359.6,0.0476,-647.892,1.21,-0.437,-647.892,-0.261,-3.08
2017-10-15 03:00:00,2.6779,653.8,115393.9,0.0457,-653.735,-1.716,8.959,-653.735,-0.18,6.755
2017-10-15 03:01:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 03:02:00,2.6511,662.9,124332.0,0.0463,-662.855,7.448,-1.02,-662.855,5.481,-5.566
2017-10-15 03:03:00,2.6525,662.8,113476.3,0.0426,-662.771,5.534,-1.464,-662.771,3.517,-5.409
2017-10-15 03:04:00,2.5175,657.99,119911.9,0.0466,-657.984,0.971,3.105,-657.984,0.579,0.337
2017-10-15 03:05:00,2.5666,651.16,110469.6,0.0406,-651.147,-3.203,2.132,-651.147,-3.695,0.696
2017-10-15 03:06:00,2.5931,655.14,121026.8,0.0444,-655.139,-0.841,0.147,-655.139,-2.066,-1.926
2017-10-15 03:07:00,2.3284,654.63,106907.4,0.0421,-654.619,1.712,-3.916,-654.619,-0.905,-6.584
2017-10-15 03:08:00,2.5505,658.01,110090.7,0.0417,-657.999,-0.741,-2.863,-657.999,-2.917,-4.824
2017-10-15 03:09:00,2.5285,659.01,116368.1,0.0366,-659.006,2.146,0.456,-659.006,0.856,-2.574
2017-10-15 03:10:00,2.3567,656.91,119224.3,0.048,-656.863,6.222,-5.325,-656.863,2.915,-9.345
2017-10-15 03:11:00,,,,,,,,,,
2017-10-15 03:12:00,2.5924,655.49,116290.2,0.039,-655.477,3.432,-0.087,-655.477,1.897,-3.504
2017-10-15 03:13:00,2.3758,651.69,103313.1,0.0465,-651.674,2.174,-3.783,-651.674,-0.463,-6.623
2017-10-15 03:14:00,2.5799,654.82,118665.7,0.0355,-654.788,-4.4,-4.783,-654.788,-7.025,-5.507
2017-10-15 03:15:00,2.2642,650.93,96109.9,0.0464,-650.889,6.116,-4.009,-650.889,3.191,-8.09
2017-10-15 03:16:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 03:17:00,2.4291,656.52,92715.6,0.0345,-656.455,8.199,-4.383,-656.455,5.03,-9.119
2017-10-15 03:18:00,2.3413,656.34,101373.6,0.0437,-656.239,6.442,-9.219,-656.239,1.82,-13.155
2017-10-15 03:19:00,2.8705,648.13,134413.8,0.0348,-648.131,-1.369,-1.841,-648.131,-3.249,-3.68
2017-10-15 03:20:00,2.478,650.5,109851.7,0.0481,-650.481,3.583,-2.615,-650.481,1.192,-5.995
2017-10-15 03:21:00,2.5798,658.35,108593.6,0.0341,-658.279,7.345,-6.496,-658.279,3.509,-10.881
2017-10-15 03:22:00,2.5275,650.94,103152.1,0.0456,-650.932,2.359,-0.099,-650.932,0.825,-3.23
2017-10-15 03:23:00,2.8395,653.07,109515.4,0.0311,-653.06,2.736,-0.216,-653.06,1.139,-3.467
2017-10-15 03:24:00,2.8832,649.27,110672.5,0.0434,-649.209,-8.017,-3.522,-649.209,-10.11,-3.14
2017-10-15 03:25:00,2.6673,647.11,100527.9,0.0401,-647.084,-1.963,5.64,-647.084,-1.428,3.583
2017-10-15 03:26:00,2.7408,653.35,101136.5,0.043,-653.342,-1.154,1.884,-653.342,-1.877,-0.236
2017-10-15 03:27:00,,,,,,,,,,
2017-10-15 03:28:00,2.659,650.01,94561.6,0.0384,-649.987,-1.99,4.925,-649.987,-1.685,2.909
2017-10-15 03:29:00,2.5329,649.16,86190.4,0.0462,-649.132,-5.569,1.501,-649.132,-6.182,0.831
2017-10-15 03:30:00,2.6635,650.4,108879.0,0.0384,-650.327,-5.546,8.013,-650.327,-4.041,6.981
2017-10-15 03:31:00,2.3482,635.94,80252.9,0.045,-635.895,-5.923,4.671,-635.895,-5.485,3.945
2017-10-15 03:32:00,2.5518,635.44,94185.9,0.0403,-635.36,-7.57,6.179,-635.36,-6.547,5.909
2017-10-15 03:33:00,2.6601,633.2,103689.8,0.0407,-633.119,-6.383,7.818,-633.119,-4.886,7.07
2017-10-15 03:34:00,2.8578,654.92,99958.2,0.0382,-654.914,-2.5,-1.723,-654.914,-4.35,-3.216
2017-10-15 03:35:00,2.7726,654.67,107004.0,0.0407,-654.646,-4.325,-2.543,-654.646,-6.348,-3.39
2017-10-15 03:36:00,2.6651,645.53,101736.7,0.0359,-645.499,-6.551,1.743,-645.499,-7.039,1.392
2017-10-15 03:37:00,2.6596,638.68,105975.5,0.0447,-638.641,-4.174,5.616,-638.641,-3.516,4.262
2017-10-15 03:38:00,2.7402,636.84,100117.8,0.0416,-636.803,-2.741,5.809,-636.803,-2.099,3.969
2017-10-15 03:39:00,2.5544,641.21,120747.8,0.0475,-641.17,-5.563,4.815,-641.17,-5.089,3.967
2017-10-15 03:40:00,2.5699,638.01,106332.1,0.0423,-637.963,-6.651,3.331,-637.963,-6.608,2.932
2017-10-15 03:41:00,2.9222,634.53,117257.1,0.044,-634.435,4.644,10.1,-634.435,6.299,5.545
2017-10-15 03:42:00,2.7071,636.25,132320.7,0.0397,-636.167,-4.539,9.213,-636.167,-2.65,7.773
2017-10-15 03:43:00,,,,,,,,,,
2017-10-15 03:44:00,2.4907,641.41,115858.5,0.0428,-641.391,-4.753,1.352,-641.391,-5.481,0.437
2017-10-15 03:45:00,2.7781,641.32,117866.0,0.0371,-641.255,-6.249,7.01,-641.255,-4.992,6.27
2017-10-15 03:46:00,2.7306,650.43,123649.6,0.0402,-650.365,-2.128,8.582,-650.365,-0.579,6.364
2017-10-15 03:47:00,2.7538,650.49,122931.3,0.0371,-650.485,0.342,3.24,-650.485,-0.052,0.499
2017-10-15 03:48:00,2.8425,639.61,132903.2,0.0405,-639.571,-5.342,4.533,-639.571,-4.965,3.635
2017-10-15 03:49:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-15 03:50:00,2.6414,647.56,143203.6,0.0401,-647.552,2.231,-0.146,-647.552,0.57,-3.335
2017-10-15 03:51:00,3.1855,650.38,125579.1,0.0343,-650.349,1.5,6.55,-650.349,2.158,3.207
2017-10-15 03:52:00,3.0183,650.98,125527.9,0.0304,-650.967,1.261,3.234,-650.967,0.803,0.167
2017-10-15 03:53:00,2.6829,645.25,106889.2,0.0414,-645.213,7.157,-0.573,-645.213,5.042,-5.429
2017-10-15 03:54:00,2.4755,641.8,108389.3,0.0386,-641.719,9.335,-3.627,-641.719,6.036,-9.052
2017-10-15 03:55:00,2.5215,647.03,116747.4,0.0366,-646.897,12.85,-1.0,-646.897,10.23,-7.797
