,Np,Vp,Tpr,alpha_ratio,VGSE_x,VGSE_y,VGSE_z,VGSM_x,VGSM_y,VGSM_z
2017-10-13 00:32:00,4.5688,478.89,158155.8,0.0388,-478.254,2.195,-24.492,-478.254,-4.234,-25.521
2017-10-13 00:33:00,5.0458,478.56,157694.6,0.0345,-478.0,4.11,-22.754,-478.0,-1.979,-24.292
2017-10-13 00:34:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 00:35:00,4.8031,480.24,147536.6,0.0353,-479.237,4.369,-30.665,-479.237,-3.623,-32.061
2017-10-13 00:36:00,5.0196,480.07,140142.9,0.031,-479.189,7.219,-28.08,-479.189,-0.261,-30.233
2017-10-13 00:37:00,4.7664,481.46,146698.5,0.0375,-480.532,8.483,-28.652,-480.532,0.815,-31.1
2017-10-13 00:38:00,4.4931,484.06,145821.2,0.037,-482.88,-9.634,-32.312,-482.88,-17.67,-30.37
2017-10-13 00:39:00,4.7958,485.42,135544.3,0.0378,-484.065,-3.344,-36.097,-484.065,-12.477,-35.545
2017-10-13 00:40:00,5.0244,481.54,138080.6,0.0351,-480.868,-6.197,-24.697,-480.868,-12.555,-23.799
2017-10-13 00:41:00,4.6904,484.2,132657.4,0.036,-482.996,-7.266,-33.334,-482.996,-15.666,-31.939
2017-10-13 00:42:00,5.3056,482.36,136340.3,0.0311,-481.512,-2.531,-28.396,-481.512,-9.907,-28.279
2017-10-13 00:43:00,4.9652,483.53,140917.8,0.0392,-482.632,-1.679,-29.483,-482.632,-9.356,-29.545
2017-10-13 00:44:00,4.6728,484.22,134812.4,0.0411,-483.095,-6.579,-32.28,-483.095,-14.8,-31.094
2017-10-13 00:45:00,4.7856,486.28,142556.2,0.0354,-485.301,-15.403,-26.777,-485.301,-22.066,-23.641
2017-10-13 00:46:00,4.875,485.26,141824.9,0.036,-484.311,-7.626,-29.394,-484.311,-15.16,-28.051
2017-10-13 00:47:00,,,,,,,,,,
2017-10-13 00:48:00,4.8745,483.42,146263.2,0.0362,-482.682,-6.195,-25.917,-482.682,-12.952,-25.025
2017-10-13 00:49:00,5.1343,481.68,146379.2,0.0353,-480.981,-4.6,-25.44,-480.981,-11.304,-24.952
2017-10-13 00:50:00,4.8031,482.6,145576.0,0.0384,-481.822,-5.36,-26.793,-481.822,-12.385,-26.087
2017-10-13 00:51:00,5.2025,481.75,138498.8,0.0303,-480.973,-2.83,-27.146,-480.973,-10.031,-27.048
2017-10-13 00:52:00,4.3141,494.42,124202.0,0.0379,-493.529,-7.733,-28.694,-493.529,-15.18,-27.368
2017-10-13 00:53:00,4.4747,493.19,132467.0,0.0371,-492.091,-6.624,-32.233,-492.091,-14.98,-31.075
2017-10-13 00:54:00,4.6148,486.88,145076.4,0.0355,-485.963,-11.269,-27.715,-485.963,-18.407,-25.568
2017-10-13 00:55:00,4.6016,491.08,132482.0,0.0369,-490.268,1.838,-28.102,-490.268,-5.804,-29.136
2017-10-13 00:56:00,4.427,487.37,149403.2,0.0396,-486.382,-3.082,-30.849,-486.382,-11.264,-30.609
2017-10-13 00:57:00,4.5327,493.57,114343.4,0.0394,-492.111,6.743,-37.349,-492.111,-3.343,-39.317
2017-10-13 00:58:00,4.4601,495.93,129837.0,0.0388,-494.923,7.481,-30.743,-494.923,-1.034,-33.102
2017-10-13 00:59:00,4.3605,491.42,112738.3,0.0406,-490.362,5.794,-31.782,-490.362,-2.943,-33.706
2017-10-13 01:00:00,4.4955,491.3,112724.1,0.0388,-490.115,2.627,-34.004,-490.115,-6.58,-35.091
2017-10-13 01:01:00,4.4214,491.41,107947.2,0.039,-490.422,1.38,-31.125,-490.422,-7.101,-32.001
2017-10-13 01:02:00,4.7961,486.35,117655.8,0.0374,-485.646,4.686,-25.676,-485.646,-2.575,-27.542
2017-10-13 01:03:00,,,,,,,,,,
2017-10-13 01:04:00,4.8399,488.21,118592.3,0.0378,-487.889,-1.203,-17.667,-487.889,-6.323,-18.337
2017-10-13 01:05:00,4.6615,486.52,122652.7,0.0413,-485.715,2.561,-27.922,-485.715,-5.225,-29.211
2017-10-13 01:06:00,4.7084,490.03,113530.5,0.0367,-489.085,1.119,-30.445,-489.085,-7.266,-31.306
2017-10-13 01:07:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 01:08:00,4.6479,489.6,115396.9,0.0397,-489.071,-1.381,-22.787,-489.071,-7.823,-23.281
2017-10-13 01:09:00,4.6362,489.26,118703.7,0.0422,-488.7,-2.407,-23.325,-488.7,-8.967,-23.553
2017-10-13 01:10:00,4.9872,487.64,120585.7,0.0372,-487.275,2.906,-18.729,-487.275,-2.691,-20.434
2017-10-13 01:11:00,4.9281,488.77,120838.6,0.0371,-488.484,-2.027,-16.605,-488.484,-6.952,-17.153
2017-10-13 01:12:00,5.0042,487.17,115616.3,0.0384,-487.003,1.998,-12.591,-487.003,-2.064,-14.282
2017-10-13 01:13:00,4.6974,489.03,122312.2,0.0385,-488.572,-2.02,-20.98,-488.572,-8.07,-21.403
2017-10-13 01:14:00,4.5885,489.28,126812.3,0.0436,-488.799,0.202,-21.583,-488.799,-6.087,-22.552
2017-10-13 01:15:00,4.558,490.88,114355.1,0.0401,-490.28,-4.983,-23.697,-490.28,-11.653,-23.298
2017-10-13 01:16:00,4.4199,494.83,108092.2,0.0437,-494.365,-10.364,-18.678,-494.365,-15.61,-17.088
2017-10-13 01:17:00,4.7551,494.29,108149.6,0.0388,-494.134,-8.565,-8.815,-494.134,-11.39,-8.003
2017-10-13 01:18:00,4.5902,495.7,110155.1,0.044,-495.517,-8.842,-10.154,-495.517,-12.007,-9.232
2017-10-13 01:19:00,,,,,,,,,,
2017-10-13 01:20:00,4.6153,494.94,105868.5,0.0399,-494.585,-10.956,-15.163,-494.585,-15.332,-13.544
2017-10-13 01:21:00,4.5982,495.05,109964.8,0.0406,-494.841,-10.825,-9.429,-494.841,-13.76,-8.034
2017-10-13 01:22:00,4.5242,493.94,105789.0,0.0382,-493.805,-6.434,-9.397,-493.805,-9.515,-9.125
2017-10-13 01:23:00,4.6641,491.81,121453.0,0.0407,-491.801,3.012,-1.238,-491.801,1.691,-3.652
2017-10-13 01:24:00,4.594,497.62,100305.1,0.0396,-497.474,-11.738,-2.099,-497.474,-12.795,-0.723
2017-10-13 01:25:00,4.4011,500.01,103018.7,0.0421,-499.688,-17.292,-4.759,-499.688,-18.851,-1.873
2017-10-13 01:26:00,4.7274,491.94,104607.8,0.0381,-491.852,-6.007,-7.378,-491.852,-8.623,-7.303
2017-10-13 01:27:00,4.811,494.63,105796.1,0.0356,-494.496,-11.521,-0.944,-494.496,-12.305,0.328
2017-10-13 01:28:00,4.4328,496.85,101675.1,0.0385,-496.777,-7.727,3.301,-496.777,-7.55,3.45
2017-10-13 01:29:00,4.4885,498.62,98554.1,0.041,-498.296,-18.047,-0.082,-498.296,-18.397,2.84
2017-10-13 01:30:00,4.9219,496.61,93042.0,0.0395,-496.409,-13.555,3.712,-496.409,-13.08,5.343
2017-10-13 01:31:00,4.5236,497.66,111897.2,0.0401,-497.543,-10.567,2.089,-497.543,-10.616,2.999
2017-10-13 01:32:00,4.7146,499.67,105302.7,0.0337,-499.385,-16.726,0.434,-499.385,-16.998,2.997
2017-10-13 01:33:00,4.4673,500.55,103468.8,0.0429,-500.24,-15.978,7.57,-500.24,-14.422,9.692
2017-10-13 01:34:00,4.5993,501.15,111656.3,0.0391,-500.586,-21.21,10.972,-500.586,-18.585,14.34
2017-10-13 01:35:00,,,,,,,,,,
2017-10-13 01:36:00,4.6764,500.61,109428.0,0.0342,-500.323,-16.56,3.474,-500.323,-16.053,5.887
2017-10-13 01:37:00,5.0861,509.8,131896.5,0.0415,-509.315,-21.074,7.33,-509.315,-19.401,10.79
2017-10-13 01:38:00,4.7188,503.09,151879.2,0.0475,-502.982,-9.248,4.241,-502.982,-8.8,4.708
2017-10-13 01:39:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 01:40:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 01:41:00,4.0939,506.32,93965.2,0.0467,-505.579,-27.216,2.413,-505.579,-26.62,7.676
2017-10-13 01:42:00,4.4895,501.55,96025.3,0.0384,-500.909,-25.24,-1.586,-500.909,-25.773,3.302
2017-10-13 01:43:00,4.4517,498.92,104284.1,0.0408,-498.496,-20.389,-2.019,-498.496,-21.213,1.604
2017-10-13 01:44:00,4.5436,496.09,109468.2,0.0377,-495.715,-18.887,-4.412,-495.715,-20.405,-1.099
2017-10-13 01:45:00,4.3487,497.28,107202.2,0.0418,-496.7,-22.803,-7.317,-496.7,-24.959,-2.854
2017-10-13 01:46:00,4.6003,499.14,107397.0,0.0387,-498.473,-25.198,5.564,-498.473,-23.837,10.205
2017-10-13 01:47:00,4.0332,512.74,99796.3,0.0417,-511.605,-31.777,12.533,-511.605,-28.313,18.684
2017-10-13 01:48:00,4.5467,507.93,102502.7,0.0359,-507.062,-24.265,17.085,-507.062,-19.851,21.064
2017-10-13 01:49:00,4.3191,513.56,98167.8,0.0392,-512.465,-26.266,20.919,-512.465,-20.742,25.298
2017-10-13 01:50:00,4.5718,508.81,100784.5,0.0337,-507.705,-27.854,18.759,-507.705,-22.842,23.648
2017-10-13 01:51:00,,,,,,,,,,
2017-10-13 01:52:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 01:53:00,5.0786,497.34,137543.9,0.039,-497.112,-14.735,2.117,-497.112,-14.687,4.09
2017-10-13 01:54:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 01:55:00,4.5867,499.27,116730.8,0.0465,-498.773,-19.181,-11.416,-498.773,-22.643,-7.729
2017-10-13 01:56:00,4.3697,501.63,144888.4,0.0517,-501.135,-9.817,-19.956,-501.135,-15.962,-18.488
2017-10-13 01:57:00,4.4255,503.76,156225.6,0.0497,-503.256,-11.584,-19.338,-503.256,-17.51,-17.411
2017-10-13 01:58:00,4.3691,503.3,149319.0,0.0477,-502.614,-13.864,-22.248,-502.614,-20.513,-19.586
2017-10-13 01:59:00,4.8023,497.42,155987.3,0.0445,-497.164,-8.635,-13.281,-497.164,-13.046,-12.387
2017-10-13 02:00:00,4.2223,500.45,133713.3,0.0512,-500.216,-12.349,-9.043,-500.216,-15.469,-7.295
2017-10-13 02:01:00,4.5199,502.53,137738.4,0.0452,-502.288,-13.404,-7.933,-502.288,-16.187,-5.935
2017-10-13 02:02:00,4.4529,498.3,144894.9,0.052,-498.112,-12.452,-5.325,-498.112,-14.561,-3.689
2017-10-13 02:03:00,4.4455,496.67,124975.6,0.0423,-496.462,-13.897,-4.233,-496.462,-15.656,-2.24
2017-10-13 02:04:00,3.9639,500.65,115962.8,0.0478,-500.115,-20.595,-10.591,-500.115,-23.857,-6.497
2017-10-13 02:05:00,4.3001,502.86,118959.1,0.0433,-502.367,-20.655,-8.268,-502.367,-23.279,-4.242
2017-10-13 02:06:00,4.1391,500.0,114034.7,0.0475,-499.585,-19.065,-7.161,-499.585,-21.452,-3.613
2017-10-13 02:07:00,,,,,,,,,,
2017-10-13 02:08:00,4.406,500.27,110163.9,0.0405,-499.789,-18.838,-11.088,-499.789,-22.333,-7.443
2017-10-13 02:09:00,4.1462,496.46,107396.4,0.0495,-496.082,-18.695,-5.202,-496.082,-20.563,-1.824
2017-10-13 02:10:00,4.3148,499.07,107267.7,0.0444,-498.691,-19.334,-2.169,-498.691,-20.335,1.272
2017-10-13 02:11:00,4.2171,499.21,112193.3,0.0455,-498.79,-20.033,-3.802,-498.79,-21.467,-0.096
2017-10-13 02:12:00,4.6685,497.06,120165.6,0.0422,-496.676,-18.187,-7.385,-496.676,-20.705,-4.047
2017-10-13 02:13:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 02:14:00,3.9619,506.48,101076.5,0.0507,-505.739,-23.852,-13.385,-505.739,-27.847,-8.196
2017-10-13 02:15:00,4.36,507.54,101712.7,0.0429,-507.006,-23.321,1.359,-507.006,-23.181,5.807
2017-10-13 02:16:00,3.8228,510.55,110400.2,0.05,-510.09,-21.13,-4.572,-510.09,-22.76,-0.494
2017-10-13 02:17:00,4.2998,513.65,119320.1,0.0466,-513.231,-20.698,-1.661,-513.231,-21.524,2.182
2017-10-13 02:18:00,4.1571,515.97,108801.4,0.0501,-515.423,-23.495,3.794,-515.423,-22.657,8.214
2017-10-13 02:19:00,-1e+31,522.64,111697.9,-1e+31,-522.465,-13.572,1.05,-522.465,-13.926,2.763
2017-10-13 02:20:00,4.2223,526.81,91833.9,0.0455,-526.459,-16.447,10.088,-526.459,-14.103,12.247
2017-10-13 02:21:00,3.9082,524.3,92299.0,0.0475,-523.446,-29.821,-1.027,-523.446,-30.095,5.427
2017-10-13 02:22:00,4.0042,522.88,84014.5,0.0449,-522.225,-25.441,6.007,-522.225,-23.882,10.922
2017-10-13 02:23:00,,,,,,,,,,
2017-10-13 02:24:00,3.8422,521.27,89902.9,0.0473,-520.744,-23.468,-0.4,-520.744,-23.832,4.226
2017-10-13 02:25:00,3.8142,519.79,85923.3,0.047,-519.205,-24.711,-1.098,-519.205,-25.224,3.924
2017-10-13 02:26:00,4.2602,533.75,76287.2,0.0536,-532.807,-23.944,20.798,-532.807,-18.168,24.675
2017-10-13 02:27:00,4.8649,541.63,95287.0,0.0463,-540.7,-16.177,27.313,-540.7,-8.836,28.668
2017-10-13 02:28:00,4.8351,556.47,89608.2,0.0439,-555.432,-9.698,32.557,-555.432,-1.099,31.807
2017-10-13 02:29:00,4.7364,551.95,85817.0,0.0501,-550.816,-17.096,30.961,-550.816,-8.625,32.424
2017-10-13 02:30:00,4.9675,551.45,85286.7,0.0475,-550.463,-19.807,26.387,-550.463,-12.533,28.837
2017-10-13 02:31:00,4.3663,546.05,79195.5,0.052,-545.185,-20.832,22.549,-545.185,-14.618,25.467
2017-10-13 02:32:00,4.1276,546.13,74833.6,0.0527,-545.136,-24.818,21.565,-545.136,-18.705,25.696
2017-10-13 02:33:00,4.9245,548.61,100291.4,0.0446,-547.759,-21.614,21.543,-547.759,-15.634,24.74
2017-10-13 02:34:00,4.7244,548.53,95972.6,0.0449,-547.689,-23.014,19.789,-547.689,-17.476,23.479
2017-10-13 02:35:00,-1e+31,532.51,81308.5,-1e+31,-531.917,-22.249,11.451,-531.917,-19.188,15.291
2017-10-13 02:36:00,4.7182,514.81,104680.9,0.0478,-514.125,-24.065,11.281,-514.125,-20.967,15.671
2017-10-13 02:37:00,4.3576,522.2,93803.7,0.0516,-521.542,-23.253,11.99,-521.542,-19.975,16.116
2017-10-13 02:38:00,4.6961,519.01,107967.8,0.0481,-518.362,-23.167,11.726,-518.362,-19.964,15.845
2017-10-13 02:39:00,,,,,,,,,,
2017-10-13 02:40:00,4.4849,521.26,104998.3,0.055,-520.866,-17.573,9.96,-520.866,-15.141,12.504
2017-10-13 02:41:00,4.4271,510.75,117794.5,0.052,-510.261,-22.353,-1.338,-510.261,-23.064,3.147
2017-10-13 02:42:00,4.0645,509.13,128389.5,0.0568,-508.903,-15.124,-2.15,-508.903,-16.409,0.224
2017-10-13 02:43:00,4.3833,513.58,111861.1,0.0486,-513.175,-20.13,3.788,-513.175,-19.412,7.392
2017-10-13 02:44:00,4.4995,513.53,124407.3,0.0435,-513.057,-20.816,7.27,-513.057,-19.021,10.926
2017-10-13 02:45:00,4.1903,510.01,112922.5,0.0505,-509.595,-20.341,-2.346,-509.595,-21.453,1.62
2017-10-13 02:46:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 02:47:00,4.172,506.6,145006.8,0.0556,-506.243,-18.305,-5.426,-506.243,-20.447,-1.913
2017-10-13 02:48:00,4.0935,505.15,142325.2,0.0548,-504.743,-16.592,-11.472,-504.743,-20.649,-8.187
2017-10-13 02:49:00,3.998,507.76,130965.7,0.0568,-507.499,-14.97,-6.092,-507.499,-17.481,-3.543
2017-10-13 02:50:00,4.2217,503.69,145659.1,0.0463,-503.302,-16.674,-10.592,-503.302,-20.478,-7.306
2017-10-13 02:51:00,4.0815,503.5,137090.7,0.0485,-503.142,-15.655,-10.698,-503.142,-19.548,-7.708
2017-10-13 02:52:00,4.6726,503.59,152428.5,0.0374,-503.178,-17.172,-11.147,-503.178,-21.139,-7.665
2017-10-13 02:53:00,3.8375,510.79,127428.6,0.0349,-510.355,-16.774,-12.562,-510.355,-21.202,-9.124
2017-10-13 02:54:00,3.9739,507.07,108631.0,0.0364,-506.569,-15.95,-16.038,-506.569,-21.493,-12.677
2017-10-13 02:55:00,,,,,,,,,,
2017-10-13 02:56:00,3.7736,507.58,109926.4,0.0344,-507.084,-14.875,-16.672,-507.084,-20.678,-13.6
2017-10-13 02:57:00,4.1139,505.65,110204.7,0.0344,-505.199,-16.851,-13.254,-505.199,-21.518,-9.73
2017-10-13 02:58:00,4.1261,509.93,118123.8,0.0381,-509.196,-8.982,-25.764,-509.196,-17.906,-24.049
2017-10-13 02:59:00,3.9904,508.6,126434.8,0.0386,-508.323,-13.827,-9.362,-508.323,-17.46,-6.945
2017-10-13 03:00:00,3.6868,512.07,127442.5,0.044,-511.783,-15.609,-7.356,-511.783,-18.541,-4.477
2017-10-13 03:01:00,3.9053,512.48,120873.6,0.0411,-512.181,-13.601,-11.049,-512.181,-17.786,-8.604
2017-10-13 03:02:00,3.6223,512.98,122548.2,0.0413,-512.686,-15.092,-8.59,-512.686,-18.447,-5.795
2017-10-13 03:03:00,3.4192,515.59,110347.5,0.0488,-515.199,-19.465,-4.535,-515.199,-21.343,-0.57
2017-10-13 03:04:00,3.6717,512.37,132443.5,0.0454,-512.068,-17.11,4.167,-512.068,-16.388,6.969
2017-10-13 03:05:00,3.8314,513.19,114884.0,0.0409,-512.819,-18.825,5.106,-512.819,-17.719,8.405
2017-10-13 03:06:00,3.4963,512.22,123460.0,0.0467,-511.964,-16.162,1.835,-511.964,-16.216,4.471
2017-10-13 03:07:00,3.7713,512.95,116592.7,0.0416,-512.613,-18.42,1.609,-512.613,-18.43,4.974
2017-10-13 03:08:00,3.4433,511.81,141743.0,0.0437,-511.507,-12.368,-12.386,-511.507,-17.104,-10.207
2017-10-13 03:09:00,3.5769,512.18,142728.3,0.0414,-511.685,-8.769,-20.622,-511.685,-16.305,-19.151
2017-10-13 03:10:00,3.376,510.32,140894.6,0.0499,-510.017,-11.742,-13.143,-510.017,-16.771,-11.108
2017-10-13 03:11:00,,,,,,,,,,
2017-10-13 03:12:00,3.6335,511.96,136073.9,0.0385,-511.372,-11.97,-21.517,-511.372,-19.659,-18.967
2017-10-13 03:13:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 03:14:00,3.4397,507.37,116695.4,0.045,-507.061,-16.199,-6.982,-507.061,-19.062,-3.823
2017-10-13 03:15:00,3.2472,506.88,109472.9,0.0433,-506.319,-16.351,-17.209,-506.319,-22.483,-13.455
2017-10-13 03:16:00,3.304,509.9,100040.1,0.0424,-508.968,-16.529,-26.067,-508.968,-25.504,-21.776
2017-10-13 03:17:00,3.1559,505.92,105604.0,0.0475,-505.258,-15.356,-20.803,-505.258,-22.722,-17.154
2017-10-13 03:18:00,3.455,507.57,102977.2,0.0375,-506.73,-13.158,-25.991,-506.73,-22.327,-22.76
2017-10-13 03:19:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
2017-10-13 03:20:00,3.269,506.0,98952.5,0.0422,-504.963,-11.628,-30.228,-504.963,-22.289,-27.239
2017-10-13 03:21:00,3.356,508.45,90650.8,0.0404,-507.177,-14.906,-32.694,-507.177,-26.213,-28.497
2017-10-13 03:22:00,3.1915,505.87,91203.9,0.0454,-504.887,-13.066,-28.733,-504.887,-23.211,-25.333
2017-10-13 03:23:00,3.1274,507.56,87396.4,0.0406,-506.466,-14.971,-29.79,-506.466,-25.377,-25.699
2017-10-13 03:24:00,3.2884,504.87,86141.6,0.0419,-503.834,-15.768,-28.307,-503.834,-25.669,-24.022
2017-10-13 03:25:00,3.2577,503.19,78401.9,0.0427,-502.348,-12.815,-26.157,-502.348,-22.196,-22.941
2017-10-13 03:26:00,3.0581,504.77,87561.8,0.0412,-503.748,-12.105,-29.666,-503.748,-22.696,-26.475
2017-10-13 03:27:00,,,,,,,,,,
2017-10-13 03:28:00,3.3318,503.9,90679.6,0.0391,-503.013,-9.901,-28.178,-503.013,-20.148,-25.78
2017-10-13 03:29:00,3.093,503.92,91957.8,0.0437,-503.225,-8.406,-25.076,-503.225,-17.737,-23.331
2017-10-13 03:30:00,3.3726,505.42,92266.2,0.0414,-504.37,-4.734,-32.187,-504.37,-16.637,-31.246
2017-10-13 03:31:00,3.136,506.62,106775.8,0.0465,-505.753,-11.697,-27.158,-505.753,-21.572,-24.189
2017-10-13 03:32:00,3.2936,501.19,79505.1,0.0402,-500.324,-9.872,-27.765,-500.324,-20.072,-25.354
2017-10-13 03:33:00,3.2766,503.94,121698.4,0.0461,-503.535,-12.97,-15.596,-503.535,-18.975,-12.835
2017-10-13 03:34:00,3.3143,503.94,104397.1,0.0369,-503.244,-11.492,-23.909,-503.244,-20.36,-21.155
2017-10-13 03:35:00,3.2691,504.52,103326.1,0.048,-503.881,-12.104,-22.286,-503.881,-20.415,-19.408
2017-10-13 03:36:00,3.4975,510.69,109481.2,0.0467,-510.198,-13.725,-17.608,-510.198,-20.396,-14.445
2017-10-13 03:37:00,3.219,511.48,118524.7,0.0456,-511.098,-11.165,-16.229,-511.098,-17.535,-13.991
2017-10-13 03:38:00,3.6122,509.26,121025.5,0.0443,-508.852,-18.409,-8.525,-508.852,-21.786,-4.292
2017-10-13 03:39:00,3.605,509.8,107375.0,0.047,-509.316,-15.458,-15.821,-509.316,-21.466,-12.142
2017-10-13 03:40:00,3.5866,510.41,110866.0,0.0438,-509.996,-17.299,-10.975,-509.996,-21.578,-6.945
2017-10-13 03:41:00,3.3408,509.76,107690.0,0.0495,-509.521,-13.972,-7.04,-509.521,-17.124,-4.353
2017-10-13 03:42:00,3.6583,507.45,101042.5,0.0442,-507.067,-17.238,-9.708,-507.067,-21.106,-5.746
2017-10-13 03:43:00,,,,,,,,,,
2017-10-13 03:44:00,3.5023,516.03,113981.2,0.0512,-515.613,-20.666,0.012,-515.613,-21.038,4.573
2017-10-13 03:45:00,3.701,521.61,111144.0,0.0451,-520.952,-22.418,13.5,-520.952,-18.097,17.867
2017-10-13 03:46:00,3.4793,516.55,115651.0,0.0498,-516.151,-20.175,2.056,-516.151,-19.876,6.355
2017-10-13 03:47:00,3.5147,517.22,114520.7,0.0479,-516.84,-18.994,6.118,-516.84,-17.376,9.782
2017-10-13 03:48:00,3.4573,518.72,118696.8,0.0548,-518.184,-19.664,12.831,-518.184,-15.702,16.329
2017-10-13 03:49:00,3.288,519.32,112395.2,0.0483,-518.857,-19.838,9.106,-518.857,-17.132,12.899
2017-10-13 03:50:00,3.1541,520.03,114720.0,0.0536,-519.506,-22.204,6.952,-519.506,-20.085,11.701
2017-10-13 03:51:00,3.3537,521.21,111152.7,0.0494,-520.596,-23.103,10.122,-520.596,-19.83,15.0
2017-10-13 03:52:00,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
